factor num_snp_fdr<0.2 num_snp_noMHC pval_in_fitting slope_in_fitting rsq_in_fitting pval_in_resampling
myeloid_wbc_pwy114_pc2 2 2 0.05 0.052 0.994 0.105
myeloid_wbc_pwy116_pc4 4 4 0.995 0 0 0.994
myeloid_wbc_pwy117_pc3 2 2 0.821 0.011 0.077 0.617
myeloid_wbc_pwy11_pc4 2 2 0.809 -0.038 0.087 0.628
myeloid_wbc_pwy124_pc4 2 2 0.938 -0.004 0.009 0.849
myeloid_wbc_pwy126_pc2 3 3 0.839 -0.008 0.026 0.886
myeloid_wbc_pwy129_pc3 2 2 0.828 -0.012 0.071 0.623
myeloid_wbc_pwy139_pc4 2 2 0.099 -0.027 0.976 0.254
myeloid_wbc_pwy146_pc5 2 2 0.818 -0.02 0.079 0.618
myeloid_wbc_pwy151_pc4 2 2 0.852 -0.007 0.053 0.642
myeloid_wbc_pwy157_pc4 2 2 0.977 -0.003 0.001 0.94
myeloid_wbc_pwy158_pc3 2 2 0.572 0.054 0.388 0.519
myeloid_wbc_pwy162_pc5 3 3 0.532 0.02 0.219 0.446
myeloid_wbc_pwy163_pc2 3 3 0.75 0.012 0.062 0.784
myeloid_wbc_pwy168_pc4 2 2 0.085 -0.065 0.982 0.204
myeloid_wbc_pwy171_pc4 3 3 0.799 -0.011 0.04 0.846
myeloid_wbc_pwy180_pc2 2 2 0.996 0 0 0.99
myeloid_wbc_pwy180_pc3 2 2 0.043 -0.058 0.995 0.086
myeloid_wbc_pwy184_pc3 2 2 0.151 -0.048 0.945 0.346
myeloid_wbc_pwy187_pc5 2 2 0.089 0.036 0.98 0.219
myeloid_wbc_pwy195_pc3 2 1 0.319 -0.092 0.769 0.484
myeloid_wbc_pwy195_pc4 2 2 0.971 0.003 0.002 0.916
myeloid_wbc_pwy197_pc3 2 2 0.865 0.019 0.044 0.661
myeloid_wbc_pwy203_pc2 2 1 0.034 0.13 0.997 0.084
myeloid_wbc_pwy207_pc2 2 2 0.808 0.017 0.088 0.607
myeloid_wbc_pwy210_pc3 2 2 0.786 -0.015 0.109 0.599
myeloid_wbc_pwy218_pc2 2 2 0.824 -0.03 0.074 0.611
myeloid_wbc_pwy224_pc1 2 2 0.037 -0.133 0.997 0.084
myeloid_wbc_pwy232_pc3 2 2 0.059 0.068 0.992 0.128
myeloid_wbc_pwy241_pc5 2 2 0.866 -0.016 0.044 0.677
myeloid_wbc_pwy262_pc5 2 2 0.789 -0.019 0.106 0.6
myeloid_wbc_pwy265_pc3 2 2 0.081 -0.078 0.984 0.187
myeloid_wbc_pwy272_pc3 4 4 0.993 0 0 0.989
myeloid_wbc_pwy274_pc3 2 2 0.1 -0.06 0.976 0.257
myeloid_wbc_pwy274_pc4 3 3 0.801 0.009 0.04 0.86
myeloid_wbc_pwy276_pc4 2 2 0.125 -0.075 0.962 0.302
myeloid_wbc_pwy277_pc2 2 2 0.999 0 0 0.998
myeloid_wbc_pwy283_pc4 2 2 0.064 -0.033 0.99 0.142
myeloid_wbc_pwy289_pc4 2 2 0.832 0.009 0.068 0.614
myeloid_wbc_pwy290_pc3 3 2 0.785 -0.019 0.046 0.77
myeloid_wbc_pwy293_pc4 2 2 0.069 0.035 0.988 0.159
myeloid_wbc_pwy294_pc3 2 1 0.299 -0.077 0.795 0.48
myeloid_wbc_pwy295_pc4 2 2 0.02 0.059 0.999 0.032
myeloid_wbc_pwy302_pc4 4 3 0.584 -0.033 0.111 0.592
myeloid_wbc_pwy308_pc5 2 2 0.938 0.006 0.009 0.848
myeloid_wbc_pwy313_pc3 2 2 0.822 -0.028 0.076 0.62
myeloid_wbc_pwy329_pc4 4 4 0.618 -0.023 0.093 0.611
myeloid_wbc_pwy332_pc3 3 3 0.754 -0.009 0.061 0.803
myeloid_wbc_pwy45_pc5 2 2 0.12 0.11 0.965 0.301
myeloid_wbc_pwy47_pc1 3 2 0.07 0.179 0.864 0.222
myeloid_wbc_pwy67_pc5 2 2 0.037 -0.059 0.997 0.114
myeloid_wbc_pwy74_pc4 3 3 0.271 -0.091 0.532 0.291
myeloid_wbc_pwy77_pc3 2 2 0.11 0.079 0.971 0.279
myeloid_wbc_pwy80_pc4 2 2 0.766 0.032 0.129 0.601
myeloid_wbc_pwy93_pc1 2 2 0.097 0.079 0.977 0.246
myeloid_wbc_pwy97_pc5 2 2 0.757 -0.023 0.138 0.546
neut_pwy116_pc4 2 2 0.986 0.001 0 0.954
neut_pwy157_pc4 2 2 0.976 0.003 0.001 0.911
neut_pwy162_pc5 2 2 0.94 -0.004 0.009 0.808
neut_pwy180_pc2 2 2 0.983 0.002 0.001 0.933
neut_pwy197_pc3 2 2 0.605 -0.039 0.338 0.56
neut_pwy203_pc2 2 1 0.041 0.118 0.996 0.13
neut_pwy218_pc2 2 2 0.823 -0.027 0.076 0.641
neut_pwy272_pc3 2 2 0.958 0.003 0.004 0.853
neut_pwy281_pc4 2 2 0.97 0.003 0.002 0.912
neut_pwy290_pc3 3 2 0.631 -0.03 0.136 0.67
neut_pwy329_pc4 4 4 0.577 -0.023 0.115 0.562
neut_pwy47_pc1 3 2 0.088 0.151 0.831 0.238
neut_pwy4_pc3 2 2 0.98 -0.003 0.001 0.939
neut_pwy55_pc5 2 2 0.016 0.077 0.999 0.018
neut_pwy74_pc5 2 2 0.086 0.123 0.982 0.185
neut_pwy96_pc2 3 3 0.619 -0.033 0.145 0.599
pct_pwy119_pc4 4 4 0.242 0.052 0.413 0.197
pct_pwy120_pc4 2 2 0.907 0.008 0.021 0.762
pct_pwy140_pc5 2 2 0.956 0.004 0.005 0.881
pct_pwy172_pc4 3 3 0.794 0.02 0.042 0.828
pct_pwy174_pc4 4 4 0.488 0.035 0.172 0.511
pct_pwy178_pc2 2 2 0.013 -0.102 1 0.01
pct_pwy178_pc5 2 2 0.918 0.008 0.016 0.783
pct_pwy187_pc3 2 2 0.846 -0.012 0.057 0.67
pct_pwy191_pc4 2 2 0.963 -0.003 0.003 0.903
pct_pwy202_pc5 2 2 0.158 0.058 0.94 0.336
pct_pwy203_pc2 2 2 0.004 0.068 1 0.013
pct_pwy218_pc2 2 2 0.197 0.099 0.908 0.372
pct_pwy219_pc4 2 1 0.93 0.011 0.012 0.858
pct_pwy221_pc4 2 2 0.796 0.022 0.099 0.652
pct_pwy221_pc5 2 2 0.939 0.005 0.009 0.842
pct_pwy231_pc4 2 2 0.646 -0.053 0.279 0.547
pct_pwy232_pc3 2 2 0.949 0.005 0.006 0.859
pct_pwy235_pc3 2 2 0.519 0.047 0.47 0.528
pct_pwy242_pc2 2 2 0.924 -0.019 0.014 0.791
pct_pwy245_pc5 2 2 0.087 -0.072 0.981 0.228
pct_pwy299_pc2 3 3 0.689 -0.027 0.097 0.679
pct_pwy299_pc4 3 3 0.262 -0.041 0.545 0.242
pct_pwy302_pc4 3 3 0.841 -0.011 0.025 0.872
pct_pwy304_pc3 2 2 0.187 -0.068 0.916 0.359
pct_pwy309_pc3 2 2 0.059 -0.066 0.992 0.147
pct_pwy310_pc5 2 2 0.615 0.05 0.323 0.563
pct_pwy320_pc4 2 2 0.602 -0.042 0.342 0.549
pct_pwy322_pc5 2 1 0.722 0.036 0.179 0.57
pct_pwy330_pc3 2 2 0.189 -0.078 0.914 0.355
pct_pwy332_pc2 2 2 0.593 -0.045 0.356 0.562
pct_pwy34_pc3 3 3 0.554 0.073 0.199 0.468
pct_pwy43_pc5 2 1 0.028 0.188 0.998 0.08
pct_pwy52_pc4 2 2 0.32 -0.26 0.768 0.451
pct_pwy62_pc1 2 1 0.641 -0.064 0.286 0.563
pct_pwy65_pc5 2 2 0.989 0.001 0 0.97
pct_pwy73_pc1 3 3 0.701 0.03 0.089 0.69
pct_pwy8_pc2 2 2 0.999 0 0 0.997
pdw_pwy127_pc4 6 6 0.003 -0.088 0.848 0.01
pdw_pwy132_pc1 2 2 0.835 0.033 0.066 0.701
pdw_pwy162_pc1 3 3 0.013 0.057 0.974 0.035
pdw_pwy162_pc2 3 3 0.11 0.064 0.792 0.198
pdw_pwy184_pc5 3 3 0.086 0.099 0.836 0.168
pdw_pwy196_pc2 2 2 0.965 -0.006 0.003 0.926
pdw_pwy198_pc2 2 2 0.785 -0.039 0.11 0.62
pdw_pwy232_pc4 3 3 0.244 0.166 0.571 0.241
pdw_pwy245_pc4 2 2 0.437 0.12 0.598 0.476
pdw_pwy297_pc3 2 2 0.239 -0.108 0.866 0.402
pdw_pwy328_pc5 2 2 0.908 -0.016 0.021 0.804
pdw_pwy50_pc3 3 3 0.089 0.122 0.83 0.199
pdw_pwy72_pc5 2 2 0.117 -0.127 0.966 0.244
plt_pwy119_pc4 2 2 0.964 -0.004 0.003 0.925
plt_pwy133_pc5 2 2 0.974 0.003 0.002 0.934
plt_pwy137_pc2 2 2 0.776 0.033 0.119 0.62
plt_pwy145_pc2 3 3 0.164 -0.104 0.7 0.176
plt_pwy178_pc5 2 2 0.116 -0.067 0.967 0.222
plt_pwy199_pc2 2 2 0.839 0.031 0.063 0.706
plt_pwy221_pc4 2 2 0.296 -0.07 0.799 0.438
plt_pwy231_pc4 2 2 0.739 -0.033 0.159 0.594
plt_pwy245_pc5 2 2 0.027 -0.087 0.998 0.05
plt_pwy254_pc2 2 2 0.794 -0.029 0.101 0.643
plt_pwy278_pc1 2 2 0.118 -0.096 0.966 0.233
plt_pwy316_pc5 2 2 0.99 0.001 0 0.984
plt_pwy320_pc4 2 2 0.631 -0.051 0.3 0.569
plt_pwy323_pc4 2 2 0.038 0.088 0.997 0.079
plt_pwy330_pc3 2 2 0.573 -0.189 0.386 0.488
plt_pwy34_pc3 3 3 0.557 0.064 0.196 0.483
plt_pwy56_pc5 2 2 0.086 -0.063 0.982 0.178
plt_pwy87_pc3 2 2 0.076 -0.089 0.986 0.167
plt_pwy8_pc2 2 2 0.76 -0.052 0.135 0.601
plt_pwy93_pc5 2 2 0.865 0.01 0.045 0.738
rbc_pwy103_pc1 2 2 0.617 -0.09 0.321 0.529
rbc_pwy12_pc5 2 2 0.025 0.105 0.998 0.055
rbc_pwy135_pc4 2 2 0.042 0.059 0.996 0.126
rbc_pwy146_pc5 2 2 0.102 0.077 0.975 0.253
rbc_pwy149_pc4 2 2 0.655 0.027 0.266 0.576
rbc_pwy164_pc4 3 3 0.008 0.092 0.984 0.032
rbc_pwy188_pc4 2 2 0.679 0.019 0.233 0.576
rbc_pwy203_pc5 2 2 0.067 0.089 0.989 0.067
rbc_pwy213_pc5 2 2 0.596 0.049 0.352 0.544
rbc_pwy238_pc2 2 2 0.941 0.004 0.009 0.847
rbc_pwy242_pc2 2 1 0.056 -0.127 0.992 0.131
rbc_pwy248_pc1 2 2 0.96 0.008 0.004 0.884
rbc_pwy250_pc3 2 2 0.985 -0.002 0.001 0.976
rbc_pwy253_pc3 2 2 0.019 0.051 0.999 0.009
rbc_pwy254_pc2 3 3 0.903 0.006 0.009 0.903
rbc_pwy255_pc1 3 3 0.948 0.003 0.003 0.934
rbc_pwy260_pc5 3 3 0.753 -0.02 0.061 0.77
rbc_pwy275_pc4 2 2 0.03 -0.048 0.998 0.015
rbc_pwy277_pc3 2 2 0.627 0.078 0.306 0.541
rbc_pwy302_pc3 2 2 0.248 -0.091 0.856 0.432
rbc_pwy31_pc2 2 2 0.005 0.046 1 0.003
rbc_pwy321_pc2 2 2 0.906 0.006 0.022 0.776
rbc_pwy325_pc2 2 2 0.947 -0.003 0.007 0.861
rbc_pwy33_pc4 2 2 0.973 -0.003 0.002 0.94
rbc_pwy36_pc2 2 2 0.076 0.127 0.986 0.177
rbc_pwy36_pc4 2 2 0.084 -0.078 0.983 0.218
rbc_pwy42_pc5 2 2 0.915 -0.015 0.018 0.822
rbc_pwy5_pc1 2 2 0.026 0.095 0.998 0.078
rbc_pwy67_pc5 2 2 0.941 0.007 0.009 0.88
rbc_pwy79_pc1 2 2 0.048 -0.104 0.994 0.099
rbc_pwy90_pc5 2 2 0.843 -0.03 0.059 0.721
rbc_pwy98_pc1 2 2 0.427 -0.071 0.614 0.429
rdw_pwy105_pc2 2 2 0.909 -0.021 0.02 0.814
rdw_pwy105_pc5 2 2 0.137 -0.079 0.955 0.275
rdw_pwy134_pc5 2 2 0.714 0.036 0.189 0.714
rdw_pwy159_pc5 2 2 0.007 -0.049 1 0.017
rdw_pwy200_pc5 2 2 0.015 -0.083 0.999 0.032
rdw_pwy252_pc3 2 2 0.044 -0.12 0.995 0.056
rdw_pwy262_pc1 2 2 0.89 -0.015 0.03 0.771
rdw_pwy29_pc4 2 2 0.959 -0.006 0.004 0.915
rdw_pwy33_pc2 2 2 0.944 -0.006 0.008 0.881
rdw_pwy87_pc1 2 2 0.136 -0.128 0.955 0.271
rdw_pwy95_pc4 2 2 0.07 0.042 0.988 0.155
ret_pwy101_pc3 2 2 0.938 0.004 0.01 0.855
ret_pwy102_pc2 2 2 0.977 -0.003 0.001 0.946
ret_pwy104_pc4 2 2 0.868 0.014 0.043 0.755
ret_pwy105_pc5 2 2 0.641 0.083 0.286 0.534
ret_pwy108_pc3 2 2 0.813 0.021 0.084 0.684
ret_pwy114_pc4 2 2 0.902 -0.007 0.024 0.793
ret_pwy116_pc4 2 2 0.936 0.005 0.01 0.843
ret_pwy117_pc3 2 2 0.888 0.008 0.031 0.779
ret_pwy119_pc2 2 2 0.316 -0.249 0.773 0.426
ret_pwy120_pc1 2 2 0.392 0.179 0.667 0.428
ret_pwy122_pc3 2 2 0.219 0.103 0.887 0.359
ret_pwy126_pc2 2 2 0.88 0.01 0.035 0.77
ret_pwy129_pc3 2 2 0.885 -0.009 0.032 0.776
ret_pwy129_pc4 2 2 0.905 0.007 0.022 0.796
ret_pwy139_pc4 2 2 0.898 0.005 0.025 0.79
ret_pwy143_pc4 2 2 0.88 0.008 0.035 0.771
ret_pwy144_pc5 2 2 0.87 -0.01 0.041 0.759
ret_pwy150_pc3 2 2 0.037 -0.133 0.997 0.081
ret_pwy151_pc4 2 2 0.919 -0.004 0.016 0.82
ret_pwy156_pc5 2 2 0.239 -0.185 0.866 0.371
ret_pwy159_pc5 2 2 0.943 -0.005 0.008 0.856
ret_pwy162_pc5 2 2 0.893 -0.009 0.028 0.785
ret_pwy168_pc4 2 2 0.964 -0.004 0.003 0.903
ret_pwy171_pc4 3 3 0.32 -0.115 0.462 0.285
ret_pwy177_pc3 2 2 0.92 0.01 0.016 0.822
ret_pwy178_pc3 2 2 0.894 -0.01 0.027 0.787
ret_pwy184_pc3 2 2 0.875 0.009 0.038 0.767
ret_pwy185_pc4 4 3 0.385 0.066 0.255 0.401
ret_pwy186_pc3 4 4 0.359 0.034 0.281 0.352
ret_pwy186_pc4 2 2 0.853 -0.012 0.053 0.735
ret_pwy187_pc3 2 2 0.917 -0.007 0.017 0.818
ret_pwy187_pc5 2 2 0.911 -0.006 0.02 0.804
ret_pwy189_pc3 2 2 0.885 0.011 0.032 0.775
ret_pwy195_pc3 2 2 0.939 0.006 0.009 0.847
ret_pwy197_pc4 2 2 0.883 0.014 0.034 0.773
ret_pwy19_pc1 2 2 0.919 -0.014 0.016 0.811
ret_pwy206_pc1 4 4 0.124 0.283 0.6 0.131
ret_pwy207_pc2 2 2 0.887 0.012 0.031 0.778
ret_pwy214_pc4 2 2 0.872 -0.012 0.04 0.743
ret_pwy216_pc4 2 2 0.883 -0.011 0.034 0.773
ret_pwy228_pc4 2 2 0.908 -0.009 0.021 0.8
ret_pwy229_pc2 2 2 0.138 0.085 0.954 0.218
ret_pwy230_pc1 3 3 0.092 0.154 0.824 0.158
ret_pwy231_pc1 2 2 0.901 -0.016 0.024 0.792
ret_pwy235_pc4 2 2 0.987 -0.002 0 0.979
ret_pwy240_pc5 2 2 0.84 0.019 0.062 0.764
ret_pwy241_pc1 3 3 0.553 0.042 0.2 0.474
ret_pwy248_pc3 2 2 0.885 -0.017 0.032 0.775
ret_pwy253_pc4 2 2 0.99 0.001 0 0.982
ret_pwy261_pc5 2 2 0.1 -0.083 0.976 0.236
ret_pwy271_pc5 2 2 0.075 0.036 0.986 0.175
ret_pwy272_pc2 2 2 0.353 0.162 0.723 0.459
ret_pwy272_pc3 2 2 0.915 0.008 0.018 0.815
ret_pwy274_pc3 2 2 0.899 0.01 0.025 0.79
ret_pwy274_pc4 2 2 0.865 -0.009 0.044 0.753
ret_pwy276_pc4 2 2 0.873 0.015 0.039 0.766
ret_pwy279_pc4 2 2 0.865 0.012 0.044 0.752
ret_pwy280_pc1 2 2 0.046 0.159 0.995 0.095
ret_pwy283_pc4 2 2 0.892 0.006 0.028 0.785
ret_pwy292_pc5 2 2 0.852 0.007 0.053 0.735
ret_pwy294_pc3 2 2 0.921 0.006 0.015 0.822
ret_pwy295_pc4 2 2 0.878 -0.013 0.036 0.769
ret_pwy296_pc5 2 2 0.89 -0.006 0.03 0.782
ret_pwy324_pc5 2 2 0.636 0.053 0.293 0.555
ret_pwy332_pc3 2 2 0.873 0.007 0.039 0.766
ret_pwy48_pc3 2 2 0.056 -0.362 0.992 0.109
ret_pwy51_pc5 2 2 0.193 -0.168 0.911 0.344
ret_pwy63_pc3 2 2 0.764 0.035 0.131 0.613
ret_pwy67_pc5 2 2 0.026 -0.067 0.998 0.073
ret_pwy74_pc2 2 2 0.187 0.169 0.916 0.207
ret_pwy77_pc3 2 2 0.921 -0.011 0.015 0.822
ret_pwy86_pc2 2 1 0.812 0.041 0.084 0.658
ret_pwy90_pc5 2 2 0.948 0.009 0.007 0.912
ret_pwy91_pc5 3 3 0.643 0.024 0.127 0.642
ret_pwy96_pc5 3 3 0.022 0.072 0.957 0.083
ret_pwy9_pc2 2 2 0.897 -0.015 0.026 0.772
ukb.allasthma_pwy100_pc4 2 1 0.143 -0.187 0.95 0.309
ukb.allasthma_pwy104_pc1 3 2 0.733 -0.064 0.072 0.691
ukb.allasthma_pwy122_pc5 2 2 0.718 -0.055 0.184 0.55
ukb.allasthma_pwy14_pc3 3 3 0.575 -0.074 0.18 0.545
ukb.allasthma_pwy151_pc1 2 2 0.055 -0.155 0.993 0.065
ukb.allasthma_pwy217_pc1 2 1 0.156 0.205 0.941 0.314
ukb.allasthma_pwy238_pc1 2 1 0.26 0.102 0.842 0.435
ukb.allasthma_pwy250_pc2 2 2 0.997 0.001 0 0.985
ukb.allasthma_pwy27_pc5 3 3 0.521 0.055 0.23 0.434
ukb.allasthma_pwy281_pc2 3 3 0.485 -0.056 0.265 0.379
ukb.allasthma_pwy289_pc1 2 1 0.132 0.16 0.957 0.178
ukb.allasthma_pwy28_pc4 2 2 0.838 -0.077 0.063 0.709
ukb.allasthma_pwy324_pc2 2 2 0.777 0.026 0.118 0.624
ukb.allasthma_pwy331_pc4 2 1 0.537 -0.15 0.442 0.504
ukb.allasthma_pwy60_pc5 3 3 0.581 -0.092 0.176 0.515
ukb.allasthma_pwy64_pc2 2 2 0.036 0.198 0.997 0.09
ukb.allasthma_pwy6_pc2 4 3 0.001 0.229 0.984 0.008
ukb.allasthma_pwy75_pc1 2 1 0.535 -0.172 0.445 0.506
ukb.allasthma_pwy81_pc5 3 3 0.781 0.037 0.048 0.78
ukb.allasthma_pwy82_pc2 2 2 0.843 0.052 0.06 0.686
ukb.allasthma_pwy8_pc3 2 2 0.029 0.133 0.998 0.072
wbc_pwy102_pc3 2 2 0.081 0.047 0.984 0.196
wbc_pwy10_pc5 2 2 0.064 -0.071 0.99 0.183
wbc_pwy113_pc3 3 3 0.503 -0.015 0.247 0.391
wbc_pwy113_pc4 2 2 0.025 0.048 0.998 0.082
wbc_pwy114_pc2 2 2 0.04 0.05 0.996 0.083
wbc_pwy114_pc4 2 2 0.028 0.032 0.998 0.1
wbc_pwy116_pc3 2 2 0.901 0.008 0.024 0.75
wbc_pwy116_pc4 4 4 0.949 -0.002 0.002 0.953
wbc_pwy117_pc3 2 2 0.85 0.009 0.054 0.647
wbc_pwy118_pc5 2 2 0.013 -0.041 1 0.035
wbc_pwy124_pc4 2 2 0.957 -0.003 0.005 0.915
wbc_pwy124_pc5 2 2 0.807 0.025 0.09 0.624
wbc_pwy125_pc4 5 5 0.835 -0.005 0.012 0.827
wbc_pwy126_pc2 3 3 0.804 -0.009 0.038 0.83
wbc_pwy127_pc1 2 2 0.042 0.047 0.996 0.131
wbc_pwy129_pc3 2 2 0.857 -0.009 0.05 0.656
wbc_pwy137_pc4 2 2 0.058 -0.035 0.992 0.124
wbc_pwy138_pc5 3 3 0.851 -0.005 0.022 0.861
wbc_pwy139_pc4 3 3 0.007 -0.025 0.985 0.053
wbc_pwy140_pc5 2 2 0.014 0.041 1 0.052
wbc_pwy143_pc4 3 3 0.003 -0.034 0.995 0.014
wbc_pwy144_pc5 2 2 0.909 -0.007 0.02 0.715
wbc_pwy146_pc3 2 2 0.932 0.007 0.011 0.816
wbc_pwy146_pc5 3 3 0.458 -0.037 0.294 0.358
wbc_pwy149_pc2 2 2 0.05 0.06 0.994 0.143
wbc_pwy151_pc4 3 3 0.751 0.008 0.062 0.783
wbc_pwy155_pc5 2 2 0.009 0.037 1 0.026
wbc_pwy157_pc4 2 2 0.981 -0.002 0.001 0.958
wbc_pwy158_pc3 2 2 0.55 0.06 0.421 0.498
wbc_pwy159_pc5 2 2 0.011 0.043 1 0.039
wbc_pwy160_pc5 2 2 0.943 0.006 0.008 0.838
wbc_pwy161_pc4 2 2 0.008 0.038 1 0.033
wbc_pwy162_pc5 3 3 0.505 0.02 0.245 0.376
wbc_pwy163_pc2 3 3 0.779 0.01 0.049 0.808
wbc_pwy167_pc3 3 3 0.878 -0.006 0.015 0.883
wbc_pwy168_pc4 2 2 0.075 -0.063 0.986 0.172
wbc_pwy168_pc5 2 2 0.92 -0.008 0.016 0.75
wbc_pwy171_pc4 3 3 0.764 -0.012 0.056 0.787
wbc_pwy175_pc2 2 2 0.013 -0.067 1 0.046
wbc_pwy178_pc3 2 2 0.017 0.046 0.999 0.045
wbc_pwy180_pc2 2 2 0.974 -0.003 0.002 0.937
wbc_pwy180_pc3 2 2 0.033 -0.056 0.997 0.068
wbc_pwy184_pc3 2 2 0.141 -0.047 0.952 0.316
wbc_pwy187_pc4 2 2 0.151 0.054 0.945 0.395
wbc_pwy187_pc5 2 2 0.079 0.035 0.985 0.185
wbc_pwy189_pc3 4 4 0.37 -0.031 0.27 0.377
wbc_pwy191_pc4 2 2 0.041 0.037 0.996 0.126
wbc_pwy193_pc4 2 1 0.687 -0.051 0.223 0.532
wbc_pwy195_pc3 2 1 0.353 -0.105 0.723 0.477
wbc_pwy195_pc4 2 2 0.951 0.005 0.006 0.86
wbc_pwy197_pc3 4 4 0.451 -0.029 0.199 0.47
wbc_pwy197_pc4 2 2 0.86 0.014 0.047 0.653
wbc_pwy197_pc5 2 2 0.796 -0.021 0.1 0.558
wbc_pwy199_pc4 3 3 0.498 -0.019 0.252 0.359
wbc_pwy200_pc4 3 3 0.449 0.025 0.303 0.454
wbc_pwy201_pc3 2 2 0.022 0.055 0.999 0.057
wbc_pwy202_pc3 2 1 0.756 -0.042 0.14 0.573
wbc_pwy203_pc2 2 1 0.071 0.149 0.987 0.17
wbc_pwy204_pc4 2 2 0.193 0.095 0.911 0.433
wbc_pwy205_pc4 2 2 0.036 -0.035 0.997 0.109
wbc_pwy207_pc2 3 3 0.766 -0.014 0.055 0.785
wbc_pwy210_pc3 2 2 0.815 -0.012 0.082 0.627
wbc_pwy211_pc2 2 2 0.019 0.032 0.999 0.048
wbc_pwy212_pc4 2 2 0.036 -0.047 0.997 0.117
wbc_pwy218_pc2 3 3 0.538 -0.043 0.213 0.436
wbc_pwy21_pc3 3 3 0.426 -0.035 0.33 0.314
wbc_pwy221_pc4 2 2 0.023 -0.037 0.999 0.074
wbc_pwy221_pc5 2 2 0.011 0.051 1 0.046
wbc_pwy223_pc3 3 3 0.594 -0.035 0.165 0.527
wbc_pwy226_pc3 3 3 0.825 0.01 0.031 0.835
wbc_pwy228_pc4 2 2 0.836 -0.012 0.065 0.631
wbc_pwy231_pc2 4 4 0.978 0.002 0 0.964
wbc_pwy232_pc3 3 3 0.612 0.024 0.151 0.559
wbc_pwy235_pc5 2 2 0.051 0.058 0.994 0.17
wbc_pwy238_pc4 3 2 0.414 0.06 0.344 0.255
wbc_pwy248_pc4 2 2 0.851 -0.017 0.054 0.656
wbc_pwy257_pc1 2 2 0.016 0.065 0.999 0.04
wbc_pwy259_pc4 2 2 0.931 -0.006 0.012 0.772
wbc_pwy260_pc4 2 2 0.024 0.076 0.999 0.048
wbc_pwy262_pc5 2 2 0.818 -0.016 0.08 0.628
wbc_pwy265_pc3 3 3 0.75 -0.015 0.063 0.734
wbc_pwy271_pc5 2 2 0.027 0.031 0.998 0.06
wbc_pwy272_pc3 4 4 0.962 -0.001 0.001 0.976
wbc_pwy274_pc3 3 3 0.011 -0.055 0.979 0.071
wbc_pwy274_pc4 4 4 0.51 0.017 0.156 0.505
wbc_pwy276_pc4 2 2 0.114 -0.073 0.968 0.285
wbc_pwy277_pc2 3 3 0.788 0.014 0.045 0.834
wbc_pwy27_pc3 2 2 0.057 0.069 0.992 0.119
wbc_pwy281_pc5 2 1 0.27 0.093 0.831 0.439
wbc_pwy283_pc4 2 2 0.053 -0.032 0.993 0.11
wbc_pwy286_pc3 2 2 0.037 -0.046 0.997 0.115
wbc_pwy286_pc4 2 2 0.006 -0.029 1 0.008
wbc_pwy288_pc3 2 2 0.994 0.001 0 0.982
wbc_pwy289_pc4 2 2 0.815 0.009 0.082 0.567
wbc_pwy290_pc3 3 2 0.774 -0.02 0.051 0.735
wbc_pwy290_pc4 3 3 0.806 0.006 0.038 0.828
wbc_pwy293_pc4 2 2 0.059 0.034 0.991 0.128
wbc_pwy294_pc3 2 1 0.333 -0.089 0.751 0.474
wbc_pwy294_pc5 3 2 0.568 -0.021 0.186 0.472
wbc_pwy295_pc4 2 2 0.01 0.058 1 0.022
wbc_pwy296_pc5 4 4 0.467 0.014 0.187 0.48
wbc_pwy298_pc5 2 2 0.032 0.053 0.998 0.061
wbc_pwy299_pc5 2 2 0.997 0 0 0.992
wbc_pwy300_pc4 2 2 0.965 -0.002 0.003 0.885
wbc_pwy302_pc4 3 2 0.638 -0.045 0.131 0.599
wbc_pwy304_pc4 2 2 0.016 -0.044 0.999 0.04
wbc_pwy305_pc4 3 2 0.147 -0.104 0.727 0.223
wbc_pwy308_pc3 2 2 0.033 -0.053 0.997 0.078
wbc_pwy308_pc5 3 3 0.869 -0.008 0.017 0.897
wbc_pwy313_pc3 2 2 0.786 -0.031 0.109 0.612
wbc_pwy314_pc4 2 1 0.834 0.027 0.066 0.685
wbc_pwy315_pc3 2 2 0.022 0.055 0.999 0.076
wbc_pwy315_pc4 2 2 0.072 0.046 0.987 0.223
wbc_pwy318_pc4 2 2 0.95 -0.004 0.006 0.84
wbc_pwy321_pc4 2 1 0.193 0.098 0.911 0.32
wbc_pwy323_pc4 2 2 0.235 0.077 0.87 0.402
wbc_pwy325_pc4 3 2 0.39 -0.06 0.372 0.255
wbc_pwy326_pc4 2 1 0.684 -0.059 0.227 0.53
wbc_pwy329_pc4 6 6 0.923 -0.003 0.002 0.913
wbc_pwy332_pc3 4 4 0.901 -0.003 0.006 0.895
wbc_pwy43_pc3 4 4 0.991 -0.001 0 0.985
wbc_pwy44_pc4 2 2 0.039 -0.052 0.996 0.083
wbc_pwy45_pc5 4 4 0.942 0.004 0.002 0.932
wbc_pwy47_pc1 4 3 0.049 0.17 0.775 0.142
wbc_pwy49_pc2 2 2 0.957 0.005 0.005 0.88
wbc_pwy4_pc3 2 2 0.99 -0.001 0 0.979
wbc_pwy57_pc3 2 2 0.01 -0.116 1 0.035
wbc_pwy67_pc5 3 3 0.005 -0.055 0.99 0.038
wbc_pwy76_pc1 2 2 0.015 0.091 0.999 0.055
