factor num_snp_fdr<0.2 num_snp_noMHC pval_in_fitting slope_in_fitting rsq_in_fitting pval_in_resampling
ret_pwy129_pc4 3 3 0.892 -0.005 0.012 0.926
ret_pwy139_pc4 2 2 0.845 0.007 0.058 0.724
ret_pwy142_pc4 2 2 0.85 -0.013 0.055 0.698
ret_pwy144_pc5 4 4 0.688 0.026 0.061 0.683
ret_pwy151_pc4 3 3 0.897 0.004 0.011 0.929
ret_pwy159_pc5 2 2 0.886 -0.01 0.032 0.772
ret_pwy162_pc5 2 2 0.887 -0.01 0.031 0.772
ret_pwy168_pc4 2 2 0.973 -0.003 0.002 0.928
ret_pwy174_pc4 2 2 0.356 0.079 0.719 0.446
ret_pwy177_pc3 2 2 0.902 0.013 0.024 0.791
ret_pwy178_pc3 2 2 0.898 -0.01 0.026 0.788
ret_pwy181_pc5 2 2 0.229 0.092 0.876 0.375
ret_pwy184_pc3 2 2 0.856 0.01 0.05 0.733
ret_pwy185_pc4 3 2 0.468 -0.035 0.283 0.398
ret_pwy186_pc3 4 4 0.344 0.036 0.295 0.344
ret_pwy186_pc4 4 3 0.653 -0.019 0.076 0.62
ret_pwy187_pc3 2 2 0.899 -0.009 0.025 0.791
ret_pwy187_pc5 2 2 0.878 -0.008 0.036 0.766
ret_pwy189_pc3 2 2 0.8 0.018 0.095 0.65
ret_pwy194_pc1 2 2 0.31 -0.125 0.781 0.444
ret_pwy195_pc3 2 2 0.901 0.01 0.024 0.791
ret_pwy204_pc3 2 2 0.149 0.076 0.946 0.238
ret_pwy206_pc1 3 3 0.277 0.287 0.523 0.274
ret_pwy206_pc3 2 2 0.345 0.143 0.734 0.479
ret_pwy208_pc1 2 2 0.911 -0.016 0.02 0.854
ret_pwy209_pc2 2 2 0.876 -0.02 0.038 0.764
ret_pwy214_pc4 2 2 0.883 -0.011 0.034 0.737
ret_pwy219_pc3 2 2 0.824 -0.014 0.074 0.667
ret_pwy226_pc5 2 2 0.093 -0.097 0.979 0.227
ret_pwy228_pc4 2 2 0.849 -0.013 0.055 0.698
ret_pwy229_pc2 2 2 0.152 0.086 0.944 0.241
ret_pwy230_pc1 2 2 0.242 0.179 0.862 0.39
ret_pwy231_pc1 2 2 0.903 -0.016 0.023 0.8
ret_pwy23_pc2 2 2 0.026 0.073 0.998 0.062
ret_pwy240_pc5 2 2 0.842 0.021 0.061 0.767
ret_pwy241_pc1 3 3 0.663 0.039 0.114 0.676
ret_pwy248_pc3 2 2 0.872 -0.019 0.04 0.756
ret_pwy256_pc2 2 2 0.03 -0.076 0.998 0.085
ret_pwy276_pc4 2 2 0.839 0.019 0.063 0.719
ret_pwy280_pc1 2 2 0.052 0.156 0.993 0.126
ret_pwy283_pc4 2 2 0.876 0.007 0.037 0.765
ret_pwy284_pc4 2 2 0.87 0.009 0.041 0.722
ret_pwy292_pc5 2 2 0.847 0.007 0.057 0.727
ret_pwy294_pc3 2 2 0.912 0.008 0.019 0.812
ret_pwy296_pc5 2 2 0.843 -0.009 0.06 0.723
ret_pwy305_pc5 2 2 0.919 0.007 0.016 0.865
ret_pwy319_pc3 2 2 0.466 -0.138 0.553 0.5
ret_pwy32_pc2 2 2 0.96 -0.007 0.004 0.903
ret_pwy332_pc3 2 2 0.846 0.008 0.057 0.726
ret_pwy46_pc5 2 2 0.736 -0.042 0.163 0.588
ret_pwy48_pc3 2 2 0.075 -0.376 0.986 0.148
ret_pwy4_pc3 2 2 0.049 0.117 0.994 0.101
ret_pwy51_pc5 2 2 0.208 -0.17 0.897 0.37
ret_pwy67_pc5 2 2 0.07 -0.067 0.988 0.176
ret_pwy74_pc2 2 2 0.193 0.17 0.91 0.28
ret_pwy77_pc3 2 2 0.898 -0.013 0.025 0.79
ret_pwy86_pc2 2 1 0.798 0.045 0.097 0.643
ret_pwy91_pc5 3 3 0.607 0.026 0.155 0.576
ret_pwy96_pc5 4 4 0.059 0.116 0.745 0.106
ukb.allasthma_pwy102_pc4 2 1 0.033 -0.248 0.997 0.081
ukb.allasthma_pwy104_pc1 3 2 0.688 -0.073 0.097 0.673
ukb.allasthma_pwy185_pc2 2 1 0.281 0.117 0.817 0.41
ukb.allasthma_pwy186_pc2 3 2 0.396 -0.083 0.364 0.281
ukb.allasthma_pwy207_pc5 3 2 0.731 0.039 0.072 0.748
ukb.allasthma_pwy213_pc1 3 3 0.001 -0.211 0.999 0.006
ukb.allasthma_pwy217_pc1 2 1 0.172 0.238 0.929 0.301
ukb.allasthma_pwy247_pc5 2 2 0.994 -0.002 0 0.987
ukb.allasthma_pwy258_pc2 2 2 0.871 -0.06 0.041 0.766
ukb.allasthma_pwy27_pc5 2 2 0.813 0.034 0.084 0.633
ukb.allasthma_pwy281_pc2 3 3 0.544 -0.049 0.208 0.473
ukb.allasthma_pwy301_pc3 2 2 0.008 -0.168 1 0.02
ukb.allasthma_pwy318_pc2 2 2 0.844 0.055 0.059 0.72
ukb.allasthma_pwy332_pc5 2 1 0.017 -0.152 0.999 0.049
ukb.allasthma_pwy64_pc2 2 2 0.012 0.182 1 0.034
ukb.allasthma_pwy65_pc5 2 2 0.682 -0.084 0.23 0.541
ukb.allasthma_pwy6_pc2 5 4 0 0.28 0.972 0.003
ukb.allasthma_pwy8_pc3 4 4 0.198 0.143 0.476 0.149
wbc_pwy108_pc1 2 2 0.208 -0.121 0.897 0.434
wbc_pwy10_pc5 2 2 0.037 -0.074 0.997 0.125
wbc_pwy113_pc3 4 4 0.662 0.009 0.072 0.632
wbc_pwy113_pc4 2 2 0.045 0.045 0.995 0.148
wbc_pwy114_pc4 3 3 0.788 0.007 0.045 0.819
wbc_pwy115_pc3 2 2 0.808 -0.01 0.088 0.643
wbc_pwy116_pc3 3 3 0.692 -0.016 0.095 0.727
wbc_pwy116_pc4 2 2 0.828 0.011 0.071 0.644
wbc_pwy117_pc3 3 2 0.626 -0.029 0.14 0.587
wbc_pwy119_pc1 2 2 0.908 -0.005 0.021 0.744
wbc_pwy120_pc4 2 2 0.08 0.05 0.984 0.243
wbc_pwy124_pc4 2 2 0.915 -0.005 0.018 0.839
wbc_pwy124_pc5 3 3 0.481 0.043 0.269 0.292
wbc_pwy125_pc2 2 1 0.397 -0.093 0.659 0.483
wbc_pwy125_pc4 4 4 0.463 0.018 0.19 0.483
wbc_pwy126_pc2 3 2 0.692 -0.027 0.095 0.672
wbc_pwy127_pc1 3 3 0.008 0.052 0.985 0.033
wbc_pwy129_pc3 2 2 0.788 -0.013 0.107 0.626
wbc_pwy129_pc4 2 1 0.336 -0.095 0.746 0.492
wbc_pwy135_pc5 2 2 0.845 -0.012 0.058 0.664
wbc_pwy136_pc4 2 2 0.971 -0.002 0.002 0.907
wbc_pwy138_pc5 3 3 0.882 -0.004 0.014 0.89
wbc_pwy139_pc4 5 5 0.241 -0.016 0.321 0.249
wbc_pwy143_pc4 7 6 0.112 -0.034 0.366 0.122
wbc_pwy144_pc5 5 5 0.749 -0.009 0.029 0.732
wbc_pwy146_pc3 2 2 0.914 0.009 0.018 0.797
wbc_pwy146_pc5 2 2 0.915 -0.008 0.018 0.767
wbc_pwy149_pc2 3 3 0.007 0.068 0.987 0.043
wbc_pwy151_pc4 3 3 0.543 -0.013 0.209 0.433
wbc_pwy154_pc4 3 2 0.466 -0.057 0.285 0.262
wbc_pwy155_pc5 3 2 0.949 -0.004 0.003 0.968
wbc_pwy157_pc2 2 1 0.772 -0.064 0.123 0.561
wbc_pwy157_pc4 2 2 0.061 0.071 0.991 0.174
wbc_pwy159_pc5 3 3 0.565 0.018 0.189 0.493
wbc_pwy161_pc4 3 3 0.581 -0.016 0.175 0.508
wbc_pwy162_pc5 3 3 0.522 0.021 0.228 0.407
wbc_pwy163_pc2 2 2 0.819 0.012 0.079 0.65
wbc_pwy163_pc5 3 2 0.587 -0.038 0.171 0.481
wbc_pwy168_pc4 2 2 0.079 -0.068 0.985 0.233
wbc_pwy168_pc5 6 5 0.121 0.069 0.411 0.12
wbc_pwy175_pc2 3 3 0 -0.071 1 0.001
wbc_pwy178_pc3 2 2 0.029 0.044 0.998 0.066
wbc_pwy180_pc4 2 2 0.796 -0.013 0.099 0.639
wbc_pwy183_pc2 3 3 0.681 0.027 0.102 0.714
wbc_pwy184_pc3 2 2 0.886 0.008 0.032 0.697
wbc_pwy187_pc3 2 1 0.323 0.104 0.764 0.489
wbc_pwy187_pc5 2 2 0.091 0.038 0.98 0.26
wbc_pwy189_pc3 4 4 0.283 -0.033 0.362 0.238
wbc_pwy191_pc4 2 2 0.006 0.037 1 0.016
wbc_pwy194_pc5 2 2 0.024 -0.063 0.999 0.078
wbc_pwy195_pc3 3 2 0.564 -0.044 0.19 0.469
wbc_pwy195_pc4 2 2 0.982 0.002 0.001 0.952
wbc_pwy197_pc3 2 2 0.843 -0.016 0.059 0.696
wbc_pwy199_pc4 3 3 0.013 -0.039 0.973 0.094
wbc_pwy200_pc4 2 2 0.486 0.038 0.522 0.49
wbc_pwy201_pc3 4 3 0.452 0.046 0.198 0.429
wbc_pwy202_pc3 3 2 0.824 -0.016 0.031 0.868
wbc_pwy202_pc4 2 2 0.015 0.065 0.999 0.06
wbc_pwy203_pc2 2 1 0.091 0.134 0.98 0.256
wbc_pwy205_pc3 3 2 0.172 0.132 0.685 0.266
wbc_pwy205_pc4 3 3 0.862 -0.005 0.019 0.873
wbc_pwy207_pc2 2 2 0.85 0.012 0.054 0.665
wbc_pwy209_pc1 2 2 0.843 0.021 0.06 0.684
wbc_pwy209_pc2 2 2 0.826 -0.023 0.072 0.642
wbc_pwy214_pc4 2 2 0.994 -0.001 0 0.982
wbc_pwy216_pc2 2 2 0.143 -0.093 0.95 0.357
wbc_pwy218_pc2 4 4 0.352 -0.048 0.287 0.346
wbc_pwy218_pc3 2 2 0.964 -0.005 0.003 0.913
wbc_pwy218_pc5 2 2 0.929 0.008 0.013 0.822
wbc_pwy219_pc3 5 5 0.914 -0.003 0.003 0.91
wbc_pwy21_pc3 3 3 0.42 -0.038 0.337 0.348
wbc_pwy223_pc3 2 2 0.059 -0.077 0.991 0.187
wbc_pwy226_pc3 3 3 0.808 0.012 0.037 0.834
wbc_pwy228_pc4 2 2 0.997 0 0 0.997
wbc_pwy231_pc2 3 3 0.608 -0.04 0.153 0.579
wbc_pwy232_pc3 3 3 0.756 -0.015 0.059 0.796
wbc_pwy236_pc4 2 2 0.925 -0.005 0.014 0.82
wbc_pwy238_pc4 2 1 0.386 0.103 0.675 0.494
wbc_pwy243_pc2 2 2 0.958 -0.005 0.004 0.88
wbc_pwy245_pc3 2 2 0.779 0.015 0.116 0.636
wbc_pwy254_pc5 2 2 0.856 -0.026 0.05 0.643
wbc_pwy259_pc2 2 2 0.034 -0.095 0.997 0.101
wbc_pwy259_pc4 2 2 0.054 -0.051 0.993 0.168
wbc_pwy263_pc3 3 2 0.533 0.054 0.218 0.409
wbc_pwy265_pc3 3 3 0.719 -0.016 0.079 0.696
wbc_pwy272_pc3 3 3 0.811 -0.009 0.036 0.823
wbc_pwy274_pc3 3 3 0.782 -0.011 0.048 0.791
wbc_pwy274_pc4 6 6 0.685 0.009 0.036 0.664
wbc_pwy275_pc4 2 2 0.943 -0.006 0.008 0.874
wbc_pwy276_pc4 4 4 0.911 -0.006 0.005 0.878
wbc_pwy27_pc3 2 2 0.061 0.074 0.991 0.159
wbc_pwy280_pc5 2 2 0.107 0.072 0.972 0.265
wbc_pwy283_pc4 4 4 0.485 -0.014 0.174 0.489
wbc_pwy284_pc4 2 2 0.982 -0.001 0.001 0.943
wbc_pwy286_pc3 2 2 0.03 -0.044 0.998 0.098
wbc_pwy288_pc3 4 4 0.5 0.023 0.163 0.498
wbc_pwy290_pc3 3 2 0.789 -0.019 0.045 0.784
wbc_pwy290_pc4 4 4 0.552 0.011 0.13 0.546
wbc_pwy292_pc5 2 2 0.036 -0.028 0.997 0.108
wbc_pwy293_pc4 2 2 0.073 0.037 0.987 0.213
wbc_pwy294_pc3 2 1 0.303 -0.092 0.79 0.48
wbc_pwy294_pc4 2 2 0.843 0.005 0.06 0.66
wbc_pwy294_pc5 3 2 0.566 -0.021 0.188 0.431
wbc_pwy295_pc4 3 2 0.162 0.096 0.702 0.208
wbc_pwy296_pc5 6 6 0.474 0.012 0.107 0.46
wbc_pwy299_pc5 2 2 0.075 0.038 0.986 0.231
wbc_pwy300_pc4 2 2 0.965 0.002 0.003 0.889
wbc_pwy302_pc4 3 2 0.144 -0.111 0.733 0.224
wbc_pwy304_pc2 2 2 0.945 -0.006 0.007 0.849
wbc_pwy304_pc4 2 2 0.014 -0.043 1 0.028
wbc_pwy305_pc4 5 4 0.213 -0.064 0.354 0.187
wbc_pwy305_pc5 3 2 0.162 0.097 0.702 0.284
wbc_pwy308_pc3 2 2 0.077 -0.052 0.986 0.133
wbc_pwy308_pc5 3 3 0.86 -0.008 0.02 0.887
wbc_pwy30_pc3 3 3 0.685 0.035 0.099 0.651
wbc_pwy310_pc3 2 2 0.952 0.004 0.006 0.864
wbc_pwy312_pc5 2 2 0.92 -0.006 0.016 0.77
wbc_pwy313_pc2 2 1 0.744 0.045 0.153 0.54
wbc_pwy314_pc4 3 3 0.683 0.018 0.1 0.669
wbc_pwy315_pc3 3 3 0 0.053 1 0
wbc_pwy316_pc5 2 2 0.964 -0.002 0.003 0.888
wbc_pwy318_pc4 2 2 0.931 -0.005 0.012 0.791
wbc_pwy319_pc5 3 3 0.781 0.009 0.048 0.832
wbc_pwy321_pc4 2 1 0.307 0.1 0.785 0.481
wbc_pwy323_pc5 3 2 0.154 -0.093 0.715 0.281
wbc_pwy325_pc4 3 2 0.452 -0.058 0.3 0.257
wbc_pwy329_pc4 5 5 0.942 0.003 0.002 0.943
wbc_pwy332_pc3 3 3 0.769 -0.008 0.053 0.801
wbc_pwy43_pc3 2 2 0.005 -0.068 1 0.009
wbc_pwy43_pc5 2 2 0 -0.106 1 0
wbc_pwy45_pc5 4 4 0.949 0.003 0.002 0.939
wbc_pwy47_pc1 2 1 0.313 0.217 0.777 0.483
wbc_pwy4_pc3 4 4 0.832 0.016 0.017 0.775
wbc_pwy50_pc5 2 2 0.639 -0.048 0.289 0.541
wbc_pwy53_pc1 2 2 0.027 0.078 0.998 0.09
wbc_pwy57_pc3 2 2 0.985 0.003 0.001 0.949
wbc_pwy67_pc5 3 3 0.001 -0.057 0.998 0.01
wbc_pwy73_pc2 3 3 0.76 -0.017 0.058 0.784
wbc_pwy76_pc1 3 3 0.715 0.023 0.081 0.722
wbc_pwy79_pc3 3 3 0.004 0.074 0.991 0.03
wbc_pwy86_pc2 2 2 0.014 -0.069 1 0.028
wbc_pwy88_pc3 6 5 0.723 0.012 0.027 0.711
wbc_pwy93_pc1 2 2 0.081 0.077 0.984 0.237
wbc_pwy96_pc5 3 3 0.002 0.049 0.995 0.013
wbc_pwy98_pc1 2 2 0.561 -0.057 0.405 0.535
