factor num_snp_fdr<0.2 num_snp_noMHC pval_in_fitting slope_in_fitting rsq_in_fitting pval_in_resampling
ret_pwy307_pc2 2 2 0.953 0.007 0.005 0.897
ret_pwy324_pc1 2 2 0.654 -0.066 0.267 0.542
ret_pwy326_pc1 2 2 0.427 0.311 0.614 0.459
ret_pwy36_pc4 2 2 0.67 -0.061 0.246 0.573
ret_pwy47_pc3 2 2 0.147 0.198 0.948 0.13
ret_pwy49_pc1 2 2 0.129 0.192 0.959 0.247
ret_pwy67_pc1 2 2 0.055 -0.122 0.992 0.065
ret_pwy81_pc1 2 2 0.077 0.092 0.985 0.071
ret_pwy82_pc2 3 3 0.341 -0.078 0.434 0.327
ret_pwy95_pc5 2 2 0.083 -0.056 0.983 0.12
ukb.allasthma_pwy103_pc4 2 2 0.758 0.094 0.137 0.613
ukb.allasthma_pwy111_pc1 3 3 0.283 0.268 0.514 0.284
ukb.allasthma_pwy117_pc2 2 2 0.072 -0.123 0.987 0.201
ukb.allasthma_pwy126_pc3 2 2 0.104 0.159 0.974 0.246
ukb.allasthma_pwy131_pc3 2 2 0.869 -0.027 0.042 0.74
ukb.allasthma_pwy141_pc1 2 2 0.936 0.017 0.01 0.844
ukb.allasthma_pwy141_pc2 2 2 0.999 0 0 0.997
ukb.allasthma_pwy142_pc5 2 2 0.974 0.004 0.002 0.919
ukb.allasthma_pwy180_pc5 2 2 0.105 -0.095 0.973 0.229
ukb.allasthma_pwy190_pc2 2 2 0.05 0.147 0.994 0.129
ukb.allasthma_pwy207_pc1 2 2 0.871 0.054 0.041 0.763
ukb.allasthma_pwy209_pc1 4 4 0.973 -0.004 0 0.969
ukb.allasthma_pwy216_pc3 2 2 0.872 0.018 0.04 0.843
ukb.allasthma_pwy220_pc1 2 2 0.014 0.178 0.999 0.037
ukb.allasthma_pwy226_pc5 2 2 0.006 -0.119 1 0.018
ukb.allasthma_pwy236_pc2 2 2 0.194 0.244 0.91 0.34
ukb.allasthma_pwy243_pc2 2 1 0.112 0.272 0.97 0.137
ukb.allasthma_pwy246_pc1 2 2 0.627 -0.164 0.306 0.58
ukb.allasthma_pwy246_pc5 2 2 0.847 -0.028 0.057 0.704
ukb.allasthma_pwy266_pc5 2 2 0.069 -0.12 0.988 0.163
ukb.allasthma_pwy269_pc1 2 2 0.032 -0.184 0.997 0.075
ukb.allasthma_pwy280_pc2 2 2 0.031 -0.243 0.998 0.052
ukb.allasthma_pwy281_pc5 2 1 0.919 -0.024 0.016 0.781
ukb.allasthma_pwy294_pc1 2 2 0.061 -0.18 0.991 0.181
ukb.allasthma_pwy33_pc5 2 2 0.114 -0.134 0.968 0.194
ukb.allasthma_pwy43_pc3 3 3 0.721 -0.064 0.078 0.726
ukb.allasthma_pwy49_pc5 2 2 0.221 -0.163 0.884 0.383
ukb.allasthma_pwy86_pc4 3 3 0.687 0.045 0.098 0.71
ukb.allasthma_pwy94_pc1 2 2 0.056 -0.174 0.992 0.17
wbc_pwy105_pc4 2 2 0.004 -0.084 1 0.011
wbc_pwy120_pc1 2 2 0.04 0.098 0.996 0.072
wbc_pwy167_pc3 2 1 0.331 0.115 0.753 0.479
wbc_pwy171_pc1 2 2 0.843 0.062 0.06 0.661
wbc_pwy186_pc2 2 2 0.433 -0.05 0.605 0.445
wbc_pwy191_pc1 2 2 0.189 0.112 0.915 0.39
wbc_pwy203_pc1 2 2 0.69 0.066 0.218 0.67
wbc_pwy209_pc5 2 2 0.593 -0.056 0.356 0.513
wbc_pwy221_pc3 2 2 0.054 -0.113 0.993 0.171
wbc_pwy224_pc3 2 2 0.051 -0.102 0.994 0.181
wbc_pwy235_pc1 2 2 0.096 0.128 0.978 0.265
wbc_pwy235_pc2 3 3 0.73 -0.029 0.073 0.751
wbc_pwy250_pc4 2 2 0.035 -0.152 0.997 0.055
wbc_pwy267_pc1 2 2 0.011 0.115 1 0.038
wbc_pwy268_pc1 2 2 0.898 -0.021 0.026 0.716
wbc_pwy275_pc1 2 2 0.621 -0.112 0.315 0.492
wbc_pwy276_pc1 2 2 0.551 -0.112 0.421 0.516
wbc_pwy278_pc3 3 3 0.918 -0.011 0.007 0.951
wbc_pwy283_pc1 2 2 0.083 0.108 0.983 0.253
wbc_pwy284_pc1 3 3 0.004 0.109 0.992 0.03
wbc_pwy313_pc5 2 2 0.095 -0.082 0.978 0.254
wbc_pwy317_pc3 3 3 0.829 -0.029 0.029 0.872
wbc_pwy319_pc1 3 3 0.017 0.13 0.966 0.096
wbc_pwy322_pc3 2 1 0.951 0.018 0.006 0.829
wbc_pwy326_pc5 2 1 0.647 0.089 0.277 0.524
wbc_pwy49_pc5 2 2 0.984 -0.002 0.001 0.952
wbc_pwy66_pc2 2 2 0.209 -0.167 0.896 0.451
wbc_pwy71_pc2 2 2 0.898 0.014 0.026 0.731
wbc_pwy71_pc3 2 2 0.91 -0.014 0.02 0.717
wbc_pwy77_pc1 2 2 0.085 0.11 0.982 0.254
wbc_pwy85_pc5 2 2 0.044 0.057 0.995 0.069
wbc_pwy98_pc5 4 4 0.894 -0.009 0.007 0.867
