factor num_snp_fdr<0.2 num_snp_noMHC pval_in_fitting slope_in_fitting rsq_in_fitting pval_in_resampling
myeloid_wbc_pwy701_pc3 3 3 0.502 0.032 0.248 0.355
myeloid_wbc_pwy709_pc4 2 2 0.009 -0.098 1 0.027
myeloid_wbc_pwy713_pc5 2 2 0.038 0.022 0.996 0.09
myeloid_wbc_pwy724_pc5 3 3 0.904 -0.003 0.009 0.947
myeloid_wbc_pwy728_pc2 2 2 0.012 0.131 1 0.017
myeloid_wbc_pwy728_pc3 3 3 0.246 0.083 0.569 0.267
myeloid_wbc_pwy731_pc3 2 2 0.029 -0.037 0.998 0.076
myeloid_wbc_pwy735_pc5 2 2 0.015 -0.037 0.999 0.036
myeloid_wbc_pwy739_pc3 2 2 0.981 0.002 0.001 0.937
myeloid_wbc_pwy745_pc4 2 2 0.506 0.033 0.491 0.517
myeloid_wbc_pwy750_pc5 2 2 0.018 0.03 0.999 0.046
myeloid_wbc_pwy753_pc1 2 2 0.38 -0.052 0.684 0.366
myeloid_wbc_pwy753_pc5 2 2 0.07 -0.089 0.988 0.202
myeloid_wbc_pwy761_pc3 2 2 0.002 0.022 1 0.006
myeloid_wbc_pwy769_pc5 2 2 0.942 0.004 0.008 0.846
myeloid_wbc_pwy782_pc4 2 2 0.042 0.047 0.996 0.125
myeloid_wbc_pwy78_pc5 3 3 0.881 0.01 0.014 0.93
myeloid_wbc_pwy792_pc2 2 2 0.429 0.09 0.611 0.469
myeloid_wbc_pwy796_pc4 2 2 0.06 -0.022 0.991 0.174
myeloid_wbc_pwy797_pc2 2 2 0.001 -0.094 1 0.006
myeloid_wbc_pwy803_pc5 3 3 0.552 -0.036 0.201 0.606
myeloid_wbc_pwy805_pc4 2 2 0.062 0.029 0.99 0.182
myeloid_wbc_pwy822_pc5 4 4 0.264 0.064 0.386 0.21
myeloid_wbc_pwy824_pc4 2 2 0.012 0.021 1 0.04
myeloid_wbc_pwy847_pc3 2 2 0.004 0.057 1 0.015
myeloid_wbc_pwy852_pc2 2 2 0.987 -0.001 0 0.949
myeloid_wbc_pwy883_pc3 2 2 0.146 -0.149 0.948 0.355
myeloid_wbc_pwy891_pc5 2 2 0.918 0.006 0.017 0.76
myeloid_wbc_pwy892_pc2 3 3 0.007 -0.063 0.985 0.058
myeloid_wbc_pwy893_pc1 2 2 0.102 -0.099 0.974 0.296
myeloid_wbc_pwy894_pc4 2 2 0.055 0.045 0.993 0.113
myeloid_wbc_pwy901_pc1 2 2 0.965 0.007 0.003 0.878
myeloid_wbc_pwy905_pc1 2 2 0.878 0.018 0.036 0.686
myeloid_wbc_pwy90_pc2 2 2 0.042 0.038 0.996 0.127
myeloid_wbc_pwy91_pc4 2 2 0.009 0.061 1 0.021
myeloid_wbc_pwy924_pc5 2 2 0.054 0.131 0.993 0.082
myeloid_wbc_pwy931_pc5 2 2 0.048 0.036 0.994 0.139
myeloid_wbc_pwy933_pc4 2 2 0.034 0.076 0.997 0.089
myeloid_wbc_pwy939_pc2 3 3 0.003 -0.052 0.994 0.047
myeloid_wbc_pwy941_pc1 2 2 0.056 0.099 0.992 0.127
myeloid_wbc_pwy94_pc5 2 2 0.92 -0.003 0.016 0.765
myeloid_wbc_pwy956_pc3 2 2 0.078 0.042 0.985 0.147
myeloid_wbc_pwy956_pc4 3 3 0.879 0.004 0.015 0.93
myeloid_wbc_pwy960_pc3 2 2 0.002 0.043 1 0.007
myeloid_wbc_pwy963_pc3 2 2 0.006 -0.037 1 0.021
myeloid_wbc_pwy966_pc3 2 2 0.756 0.02 0.14 0.593
myeloid_wbc_pwy972_pc4 2 2 0.038 0.079 0.996 0.098
myeloid_wbc_pwy97_pc4 2 2 0.111 0.022 0.97 0.313
myeloid_wbc_pwy991_pc2 2 2 0.029 0.103 0.998 0.022
myeloid_wbc_pwy992_pc2 2 2 0.029 0.103 0.998 0.022
myeloid_wbc_pwy993_pc2 2 2 0.029 0.103 0.998 0.022
myeloid_wbc_pwy994_pc2 2 2 0.029 0.103 0.998 0.022
myeloid_wbc_pwy995_pc2 2 2 0.029 0.103 0.998 0.022
myeloid_wbc_pwy996_pc2 2 2 0.029 0.103 0.998 0.022
myeloid_wbc_pwy997_pc2 2 2 0.029 0.103 0.998 0.022
myeloid_wbc_pwy998_pc2 2 2 0.029 0.103 0.998 0.022
neut_pwy1026_pc3 2 2 0.012 0.032 1 0.039
neut_pwy1039_pc5 2 2 0.45 -0.042 0.579 0.461
neut_pwy1042_pc5 2 2 0.925 0.005 0.014 0.787
neut_pwy1047_pc1 3 3 0.747 0.032 0.064 0.793
neut_pwy1059_pc4 2 2 0.846 0.009 0.057 0.668
neut_pwy1062_pc3 2 2 0.051 -0.045 0.994 0.115
neut_pwy106_pc4 2 2 0.019 -0.019 0.999 0.057
neut_pwy1075_pc5 3 3 0.425 -0.048 0.331 0.396
neut_pwy1082_pc2 2 2 0.03 0.046 0.998 0.08
neut_pwy1088_pc3 2 2 0.041 -0.042 0.996 0.104
neut_pwy1089_pc5 2 2 0.032 -0.023 0.997 0.105
neut_pwy1095_pc3 2 2 0.886 0.011 0.032 0.718
neut_pwy1105_pc5 3 3 0.418 0.013 0.339 0.387
neut_pwy1107_pc5 2 2 0.928 0.005 0.013 0.804
neut_pwy1108_pc2 2 2 0.442 0.045 0.59 0.458
neut_pwy1125_pc2 2 2 0.864 -0.017 0.045 0.685
neut_pwy1126_pc3 2 2 0.883 -0.011 0.033 0.713
neut_pwy1127_pc3 2 2 0.883 -0.011 0.033 0.713
neut_pwy1128_pc3 2 2 0.883 -0.011 0.033 0.713
neut_pwy1141_pc3 2 2 0.04 0.033 0.996 0.102
neut_pwy1142_pc2 2 2 0.129 0.07 0.96 0.281
neut_pwy1145_pc4 2 2 0.045 -0.014 0.995 0.106
neut_pwy1148_pc3 2 2 0.006 0.045 1 0.017
neut_pwy1149_pc2 2 2 0.023 -0.049 0.999 0.073
neut_pwy1156_pc3 2 2 0.024 -0.046 0.999 0.08
neut_pwy1159_pc5 2 2 0.898 0.008 0.025 0.734
neut_pwy1160_pc5 2 2 0.9 -0.008 0.024 0.736
neut_pwy1162_pc4 2 2 0.897 -0.007 0.026 0.734
neut_pwy1167_pc3 3 3 0.442 0.021 0.311 0.428
neut_pwy1168_pc2 2 2 0.465 -0.057 0.555 0.485
neut_pwy118_pc5 3 3 0.833 -0.007 0.028 0.897
neut_pwy1190_pc1 2 2 0.027 0.087 0.998 0.084
neut_pwy132_pc4 2 2 0.043 -0.024 0.995 0.105
neut_pwy133_pc3 2 2 0.867 -0.017 0.043 0.69
neut_pwy157_pc4 2 2 0.968 -0.004 0.002 0.881
neut_pwy159_pc2 3 3 0.384 0.046 0.38 0.381
neut_pwy163_pc4 2 2 0.906 -0.023 0.022 0.764
neut_pwy164_pc5 2 2 0.03 0.032 0.998 0.077
neut_pwy174_pc2 2 2 0.048 -0.049 0.994 0.111
neut_pwy177_pc4 2 2 0.953 -0.008 0.005 0.867
neut_pwy178_pc3 2 2 0.121 0.095 0.964 0.285
neut_pwy18_pc5 2 2 0.014 0.034 0.999 0.047
neut_pwy198_pc5 2 2 0.99 0.002 0 0.971
neut_pwy199_pc5 2 2 0.011 -0.034 1 0.033
neut_pwy207_pc5 2 2 0.003 -0.041 1 0.011
neut_pwy208_pc3 2 2 0.448 -0.055 0.582 0.46
neut_pwy20_pc5 2 2 0.024 -0.033 0.999 0.066
neut_pwy21_pc5 2 2 0.011 -0.034 1 0.033
neut_pwy227_pc3 3 3 0.575 0.028 0.18 0.488
neut_pwy228_pc3 3 3 0.575 0.028 0.18 0.488
neut_pwy235_pc5 2 2 0.031 0.017 0.998 0.104
neut_pwy23_pc1 2 2 0.023 -0.067 0.999 0.064
neut_pwy275_pc5 2 2 0.926 0.004 0.014 0.788
neut_pwy279_pc1 2 2 0.049 0.068 0.994 0.112
neut_pwy293_pc4 2 2 0.895 0.005 0.027 0.729
neut_pwy300_pc3 3 3 0.402 -0.05 0.358 0.394
neut_pwy304_pc5 2 2 0.928 0.005 0.013 0.795
neut_pwy319_pc3 2 2 0.428 0.049 0.612 0.442
neut_pwy325_pc4 5 5 0.745 -0.02 0.029 0.748
neut_pwy327_pc5 2 2 0.908 -0.007 0.021 0.755
neut_pwy32_pc3 2 2 0.428 0.049 0.612 0.442
neut_pwy345_pc5 3 3 0.208 0.049 0.627 0.232
neut_pwy346_pc5 2 2 0.002 -0.054 1 0.004
neut_pwy349_pc5 2 2 0.936 -0.004 0.01 0.823
neut_pwy360_pc5 2 2 0.08 -0.026 0.984 0.151
neut_pwy366_pc4 2 2 0.044 -0.048 0.995 0.106
neut_pwy381_pc1 2 2 0.422 0.076 0.621 0.456
neut_pwy381_pc5 2 2 0.85 -0.02 0.054 0.664
neut_pwy382_pc4 2 2 0.956 -0.003 0.005 0.886
neut_pwy384_pc1 2 2 0.865 -0.014 0.044 0.706
neut_pwy392_pc2 2 2 0.453 -0.055 0.573 0.464
neut_pwy393_pc1 2 2 0.422 0.076 0.621 0.456
neut_pwy393_pc5 2 2 0.85 -0.02 0.054 0.664
neut_pwy403_pc3 2 2 0.013 -0.06 1 0.042
neut_pwy405_pc3 3 3 0.003 -0.058 0.994 0.011
neut_pwy416_pc5 2 2 0.084 0.037 0.983 0.154
neut_pwy426_pc2 2 2 0.028 -0.063 0.998 0.096
neut_pwy426_pc3 2 2 0.051 -0.055 0.994 0.115
neut_pwy428_pc4 3 3 0.861 -0.009 0.019 0.921
neut_pwy434_pc5 2 2 0.072 -0.046 0.987 0.143
neut_pwy437_pc2 2 2 0.005 -0.042 1 0.016
neut_pwy444_pc3 2 2 0.9 -0.025 0.024 0.716
neut_pwy445_pc5 2 2 0.002 -0.019 1 0.007
neut_pwy466_pc2 3 3 0.24 0.048 0.578 0.232
neut_pwy469_pc2 2 2 0.059 -0.052 0.991 0.162
neut_pwy472_pc3 2 2 0.031 -0.024 0.998 0.104
neut_pwy473_pc2 2 2 0.034 0.038 0.997 0.112
neut_pwy474_pc3 2 2 0.038 -0.036 0.996 0.097
neut_pwy477_pc3 3 3 0.42 -0.034 0.336 0.424
neut_pwy480_pc4 2 2 0.148 0.131 0.947 0.201
neut_pwy491_pc2 2 2 0.024 -0.057 0.999 0.079
neut_pwy492_pc1 2 2 0.053 -0.089 0.993 0.168
neut_pwy494_pc4 2 2 0.028 0.018 0.998 0.096
neut_pwy495_pc2 2 2 0.003 -0.055 1 0.011
neut_pwy497_pc4 2 2 0.015 0.02 0.999 0.045
neut_pwy511_pc3 2 2 0.042 -0.065 0.996 0.104
neut_pwy527_pc4 2 2 0.853 -0.019 0.053 0.647
neut_pwy52_pc2 2 2 0.019 0.043 0.999 0.057
neut_pwy537_pc3 2 2 0.039 0.033 0.996 0.13
neut_pwy545_pc3 2 2 0.02 -0.042 0.999 0.059
neut_pwy54_pc5 2 2 0.903 -0.006 0.023 0.74
neut_pwy556_pc2 2 2 0.044 0.075 0.995 0.142
neut_pwy588_pc3 2 2 0.051 -0.045 0.994 0.115
neut_pwy591_pc2 3 3 0.407 0.034 0.351 0.378
neut_pwy596_pc4 2 2 0.898 0.014 0.026 0.728
neut_pwy603_pc5 2 2 0.919 -0.006 0.016 0.777
neut_pwy609_pc4 2 2 0.085 -0.132 0.982 0.228
neut_pwy618_pc5 2 2 0.807 -0.02 0.089 0.619
neut_pwy626_pc2 2 2 0.935 -0.009 0.01 0.821
neut_pwy632_pc1 2 2 0.887 -0.033 0.031 0.726
neut_pwy649_pc3 2 2 0.085 0.036 0.982 0.155
neut_pwy651_pc4 2 2 0.015 0.014 0.999 0.049
neut_pwy666_pc3 3 3 0.788 -0.023 0.045 0.839
neut_pwy676_pc5 2 2 0.148 -0.07 0.947 0.21
neut_pwy685_pc3 2 2 0.034 -0.031 0.997 0.088
neut_pwy686_pc3 2 2 0.071 -0.034 0.988 0.142
neut_pwy689_pc4 2 2 0.159 0.111 0.939 0.38
neut_pwy690_pc4 2 2 0.159 0.111 0.939 0.38
neut_pwy697_pc5 2 2 0.878 0.007 0.036 0.705
neut_pwy6_pc1 2 2 0.417 0.077 0.63 0.438
neut_pwy701_pc3 3 3 0.518 0.029 0.232 0.384
neut_pwy713_pc5 2 2 0.047 0.022 0.995 0.111
neut_pwy724_pc5 3 3 0.913 -0.003 0.008 0.948
neut_pwy728_pc2 2 2 0.043 0.131 0.995 0.075
neut_pwy731_pc3 2 2 0.038 -0.036 0.996 0.097
neut_pwy745_pc4 2 2 0.493 0.034 0.511 0.5
neut_pwy74_pc2 2 2 0.89 -0.032 0.029 0.699
neut_pwy753_pc1 2 2 0.373 -0.055 0.694 0.356
neut_pwy753_pc5 3 3 0.002 -0.084 0.996 0.027
neut_pwy761_pc3 2 2 0.007 0.022 1 0.022
neut_pwy769_pc5 2 2 0.932 0.004 0.011 0.813
neut_pwy778_pc2 2 2 0.001 -0.063 1 0.005
neut_pwy782_pc4 2 2 0.033 0.047 0.997 0.107
neut_pwy78_pc5 3 3 0.89 0.009 0.012 0.937
neut_pwy792_pc2 2 2 0.416 0.095 0.631 0.434
neut_pwy803_pc5 3 3 0.441 -0.043 0.313 0.44
neut_pwy822_pc5 2 2 0.803 0.03 0.092 0.651
neut_pwy824_pc4 2 2 0.004 0.02 1 0.012
neut_pwy847_pc3 2 2 0.013 0.056 1 0.044
neut_pwy850_pc1 2 2 0.813 0.029 0.084 0.616
neut_pwy883_pc3 2 2 0.205 -0.144 0.9 0.421
neut_pwy891_pc5 2 2 0.909 0.007 0.02 0.755
neut_pwy892_pc2 2 2 0.01 -0.056 1 0.03
neut_pwy894_pc4 2 2 0.064 0.044 0.99 0.135
neut_pwy909_pc1 2 2 0.955 0.007 0.005 0.877
neut_pwy90_pc2 2 2 0.034 0.038 0.997 0.112
neut_pwy910_pc3 3 3 0.003 -0.153 0.994 0.013
neut_pwy924_pc5 2 2 0.062 0.134 0.99 0.081
neut_pwy938_pc5 2 2 0.911 -0.007 0.019 0.76
neut_pwy939_pc2 3 3 0.001 -0.05 0.998 0.018
neut_pwy949_pc5 2 2 0.857 -0.01 0.049 0.686
neut_pwy94_pc5 2 2 0.911 -0.003 0.019 0.76
neut_pwy950_pc5 2 2 0.9 0.008 0.024 0.736
neut_pwy956_pc3 2 2 0.087 0.041 0.982 0.16
neut_pwy956_pc4 3 3 0.887 0.004 0.013 0.937
neut_pwy960_pc3 2 2 0.01 0.043 1 0.034
neut_pwy963_pc3 2 2 0.003 -0.037 1 0.011
neut_pwy96_pc4 2 2 0.1 -0.042 0.975 0.256
neut_pwy991_pc2 2 2 0.02 0.106 0.999 0.016
neut_pwy992_pc2 2 2 0.02 0.106 0.999 0.016
neut_pwy993_pc2 2 2 0.02 0.106 0.999 0.016
neut_pwy994_pc2 2 2 0.02 0.106 0.999 0.016
neut_pwy995_pc2 2 2 0.02 0.106 0.999 0.016
neut_pwy996_pc2 2 2 0.02 0.106 0.999 0.016
neut_pwy997_pc2 2 2 0.02 0.106 0.999 0.016
neut_pwy998_pc2 2 2 0.02 0.106 0.999 0.016
neut_pwy99_pc1 2 2 0.475 -0.048 0.54 0.493
plt_pwy1036_pc2 2 2 0.28 -0.156 0.819 0.454
plt_pwy106_pc4 2 2 0.589 0.016 0.362 0.544
plt_pwy1102_pc4 2 2 0.074 0.044 0.986 0.178
plt_pwy1109_pc4 2 2 0.052 -0.027 0.993 0.11
plt_pwy1125_pc3 3 3 0.977 -0.002 0.001 0.973
plt_pwy1132_pc3 3 3 0.447 -0.072 0.306 0.307
plt_pwy1137_pc5 2 2 0.591 -0.037 0.359 0.544
plt_pwy1146_pc5 2 2 0.622 0.045 0.313 0.544
plt_pwy114_pc1 2 2 0.145 0.113 0.949 0.289
plt_pwy115_pc4 2 2 0.016 0.054 0.999 0.039
plt_pwy116_pc2 2 2 0.8 0.032 0.096 0.625
plt_pwy1182_pc4 2 2 0.135 0.065 0.956 0.298
plt_pwy165_pc4 2 2 0.157 0.074 0.94 0.335
plt_pwy16_pc5 2 2 0.594 0.028 0.354 0.544
plt_pwy180_pc2 2 2 0.92 -0.014 0.016 0.81
plt_pwy209_pc4 2 2 0.913 0.018 0.018 0.796
plt_pwy20_pc5 2 2 0.732 0.021 0.167 0.588
plt_pwy210_pc5 3 3 0.704 0.01 0.088 0.686
plt_pwy214_pc3 2 2 0.632 -0.025 0.299 0.544
plt_pwy225_pc1 2 2 0.108 0.068 0.971 0.231
plt_pwy235_pc5 2 2 0.643 -0.013 0.283 0.544
plt_pwy24_pc4 2 2 0.092 -0.361 0.979 0.217
plt_pwy252_pc2 2 2 0.662 0.034 0.256 0.544
plt_pwy257_pc2 3 3 0.337 0.082 0.44 0.29
plt_pwy266_pc4 2 2 0.1 0.085 0.976 0.237
plt_pwy269_pc3 3 3 0.756 -0.01 0.059 0.743
plt_pwy26_pc2 2 2 0.822 -0.036 0.076 0.643
plt_pwy271_pc3 2 2 0.615 0.024 0.323 0.544
plt_pwy28_pc4 2 2 0.761 0.026 0.134 0.585
plt_pwy291_pc2 2 2 0.799 -0.04 0.096 0.593
plt_pwy291_pc5 2 2 0.557 0.035 0.41 0.538
plt_pwy305_pc3 2 2 0.3 0.163 0.794 0.447
plt_pwy311_pc4 2 2 0.133 -0.062 0.957 0.297
plt_pwy31_pc1 2 2 0.013 -0.07 1 0.032
plt_pwy325_pc4 3 3 0.668 -0.052 0.11 0.65
plt_pwy326_pc4 2 2 0.143 0.073 0.95 0.316
plt_pwy34_pc3 2 2 0.097 -0.095 0.977 0.225
plt_pwy350_pc4 2 2 0.125 -0.065 0.962 0.28
plt_pwy356_pc4 2 2 0.145 -0.073 0.949 0.317
plt_pwy357_pc4 2 2 0.145 -0.073 0.949 0.317
plt_pwy377_pc1 2 2 0.029 0.101 0.998 0.041
plt_pwy394_pc2 2 2 0.084 0.161 0.983 0.218
plt_pwy3_pc4 2 2 0.139 -0.062 0.953 0.308
plt_pwy401_pc5 2 2 0.622 0.044 0.313 0.544
plt_pwy405_pc3 2 2 0.343 0.118 0.737 0.436
plt_pwy456_pc2 2 2 0.209 -0.048 0.896 0.24
plt_pwy460_pc5 3 3 0.848 0.018 0.023 0.867
plt_pwy490_pc4 2 2 0.143 0.025 0.95 0.318
plt_pwy510_pc3 2 2 0.021 0.063 0.999 0.055
plt_pwy522_pc4 2 2 0.641 0.031 0.286 0.544
plt_pwy535_pc4 2 2 0.083 -0.085 0.983 0.201
plt_pwy536_pc1 2 2 0.061 0.125 0.991 0.146
plt_pwy549_pc4 2 2 0.976 -0.003 0.001 0.947
plt_pwy551_pc5 2 2 0.033 -0.132 0.997 0.053
plt_pwy577_pc5 3 3 0.794 -0.009 0.042 0.785
plt_pwy59_pc4 2 2 0.269 0.241 0.832 0.447
plt_pwy605_pc4 2 2 0.89 0.017 0.03 0.732
plt_pwy629_pc5 2 2 0.051 0.158 0.994 0.107
plt_pwy638_pc4 2 2 0.001 0.043 1 0.004
plt_pwy650_pc3 2 2 0.754 -0.039 0.142 0.58
plt_pwy656_pc2 2 2 0.815 -0.026 0.082 0.615
plt_pwy660_pc5 2 2 0.001 0.06 1 0.002
plt_pwy672_pc4 3 3 0.047 0.112 0.907 0.14
plt_pwy678_pc4 2 2 0.824 -0.044 0.075 0.647
plt_pwy681_pc2 2 2 0.042 -0.093 0.996 0.105
plt_pwy684_pc4 2 2 0.576 -0.038 0.382 0.542
plt_pwy685_pc3 2 2 0.588 0.024 0.364 0.544
plt_pwy688_pc3 4 4 0.279 -0.066 0.366 0.256
plt_pwy692_pc3 2 2 0.896 0.016 0.026 0.763
plt_pwy694_pc4 2 2 0.588 -0.024 0.364 0.544
plt_pwy728_pc4 2 2 0.003 0.099 1 0.001
plt_pwy735_pc5 3 3 0.928 0.004 0.005 0.931
plt_pwy741_pc2 2 2 0.425 0.044 0.616 0.393
plt_pwy743_pc3 3 3 0.607 0.055 0.154 0.557
plt_pwy746_pc5 2 2 0.844 -0.024 0.059 0.686
plt_pwy753_pc1 2 2 0.696 -0.039 0.211 0.573
plt_pwy772_pc1 2 2 0.678 -0.091 0.235 0.558
plt_pwy782_pc2 2 2 0.187 0.065 0.916 0.378
plt_pwy784_pc4 2 2 0.897 0.029 0.026 0.775
plt_pwy817_pc3 2 2 0.696 0.037 0.212 0.591
plt_pwy823_pc4 2 2 0.082 0.121 0.983 0.119
plt_pwy854_pc2 2 2 0.001 -0.121 1 0.002
plt_pwy86_pc4 3 3 0.867 0.008 0.018 0.877
plt_pwy87_pc4 3 3 0.867 0.008 0.018 0.877
plt_pwy891_pc4 2 2 0.169 0.089 0.931 0.35
plt_pwy897_pc2 2 2 0.644 0.121 0.282 0.506
plt_pwy898_pc2 3 3 0.674 0.034 0.106 0.68
plt_pwy901_pc2 3 3 0.285 0.065 0.511 0.268
plt_pwy905_pc3 2 2 0.043 0.084 0.995 0.1
plt_pwy916_pc5 2 2 0.075 -0.126 0.986 0.183
plt_pwy920_pc2 3 3 0.425 0.067 0.33 0.32
plt_pwy921_pc5 2 2 0.674 0.025 0.24 0.547
plt_pwy932_pc4 2 2 0.145 0.074 0.949 0.319
plt_pwy947_pc2 2 2 0.016 -0.11 0.999 0.015
plt_pwy964_pc4 2 2 0.132 0.075 0.958 0.295
plt_pwy978_pc5 2 2 0.594 0.028 0.354 0.544
rbc_pwy1004_pc3 2 2 0.055 -0.105 0.993 0.165
rbc_pwy1015_pc5 2 2 0.895 -0.009 0.027 0.761
rbc_pwy1036_pc2 2 2 0.048 -0.057 0.994 0.097
rbc_pwy1040_pc5 2 2 0.04 0.071 0.996 0.119
rbc_pwy1048_pc1 2 2 0.043 -0.14 0.995 0.088
rbc_pwy1059_pc4 2 2 0.02 -0.044 0.999 0.065
rbc_pwy1060_pc2 2 2 0.928 -0.008 0.013 0.78
rbc_pwy1067_pc1 2 2 0.028 0.121 0.998 0.047
rbc_pwy1068_pc1 2 2 0.99 -0.002 0 0.972
rbc_pwy1083_pc2 2 2 0.783 0.028 0.112 0.602
rbc_pwy1087_pc3 2 2 0.956 -0.002 0.005 0.857
rbc_pwy1091_pc4 2 2 0.048 0.041 0.994 0.154
rbc_pwy1092_pc4 2 2 0.012 0.044 1 0.036
rbc_pwy1093_pc3 2 2 0.956 -0.002 0.005 0.857
rbc_pwy1094_pc4 2 2 0.002 0.073 1 0.003
rbc_pwy1106_pc1 2 2 0.032 0.081 0.997 0.093
rbc_pwy1108_pc2 2 2 0.935 -0.007 0.01 0.81
rbc_pwy110_pc4 3 3 0.472 0.133 0.279 0.364
rbc_pwy1114_pc2 2 2 0.011 0.059 1 0.031
rbc_pwy1115_pc3 2 2 0.108 0.1 0.972 0.273
rbc_pwy1117_pc3 2 2 0.727 -0.028 0.173 0.57
rbc_pwy1121_pc4 2 2 0.072 0.085 0.987 0.222
rbc_pwy1122_pc4 2 2 0.072 0.085 0.987 0.222
rbc_pwy1141_pc1 2 2 0.025 0.084 0.999 0.08
rbc_pwy1148_pc2 2 2 0.027 0.067 0.998 0.088
rbc_pwy1148_pc5 2 2 0.969 -0.004 0.002 0.906
rbc_pwy1160_pc4 2 2 0.044 0.058 0.995 0.141
rbc_pwy1165_pc2 3 3 0.773 0.021 0.052 0.834
rbc_pwy1172_pc1 2 2 0.782 -0.021 0.113 0.622
rbc_pwy1185_pc2 2 2 0.005 0.079 1 0.012
rbc_pwy1188_pc2 2 2 0.901 0.016 0.024 0.724
rbc_pwy1188_pc3 2 2 0.01 0.083 1 0.036
rbc_pwy1199_pc1 2 2 0.931 0.01 0.012 0.812
rbc_pwy1199_pc4 2 2 0.028 -0.052 0.998 0.08
rbc_pwy11_pc1 2 2 0.933 0.011 0.011 0.838
rbc_pwy121_pc2 2 2 0.887 0.008 0.031 0.761
rbc_pwy126_pc3 2 2 0.128 0.074 0.96 0.281
rbc_pwy134_pc2 2 2 0.914 -0.013 0.018 0.738
rbc_pwy162_pc4 2 2 0.044 0.046 0.995 0.142
rbc_pwy168_pc2 2 2 0.035 0.134 0.997 0.099
rbc_pwy168_pc4 2 2 0.132 -0.136 0.958 0.308
rbc_pwy172_pc1 2 2 0.837 0.019 0.064 0.624
rbc_pwy192_pc2 2 2 0.195 -0.156 0.909 0.324
rbc_pwy201_pc1 2 2 0.069 0.062 0.988 0.211
rbc_pwy206_pc5 2 2 0.972 -0.001 0.002 0.907
rbc_pwy208_pc3 2 2 0.029 0.084 0.998 0.09
rbc_pwy220_pc1 2 2 0.498 -0.149 0.504 0.501
rbc_pwy221_pc2 3 3 0.615 -0.026 0.148 0.566
rbc_pwy222_pc1 2 2 0.968 0.002 0.003 0.891
rbc_pwy243_pc1 2 2 0.015 0.092 0.999 0.044
rbc_pwy243_pc5 2 2 0.885 -0.022 0.032 0.715
rbc_pwy256_pc4 2 2 0.849 -0.015 0.055 0.693
rbc_pwy258_pc3 4 4 0.919 -0.004 0.004 0.909
rbc_pwy259_pc3 4 4 0.919 -0.004 0.004 0.909
rbc_pwy262_pc4 2 2 0.796 0.025 0.1 0.612
rbc_pwy272_pc4 2 2 0.968 0.005 0.003 0.907
rbc_pwy274_pc1 2 2 0.11 0.052 0.971 0.313
rbc_pwy278_pc3 2 2 0.77 -0.046 0.125 0.552
rbc_pwy279_pc1 2 2 0.875 -0.016 0.038 0.735
rbc_pwy28_pc4 2 2 0.046 0.063 0.995 0.143
rbc_pwy307_pc3 2 2 0.105 0.096 0.973 0.284
rbc_pwy328_pc2 2 2 0.864 0.021 0.045 0.758
rbc_pwy340_pc1 2 2 0.028 0.121 0.998 0.047
rbc_pwy343_pc3 2 2 0.086 0.131 0.982 0.212
rbc_pwy345_pc1 2 2 0.006 -0.059 1 0.024
rbc_pwy349_pc2 2 2 0.038 -0.077 0.996 0.1
rbc_pwy349_pc3 2 2 0.048 -0.063 0.994 0.146
rbc_pwy34_pc5 2 2 0.02 0.077 0.999 0.065
rbc_pwy353_pc1 2 2 0.477 0.174 0.535 0.469
rbc_pwy361_pc2 2 2 0.08 0.133 0.984 0.203
rbc_pwy371_pc2 2 2 0.927 -0.008 0.013 0.776
rbc_pwy37_pc5 3 3 0.895 0.007 0.011 0.925
rbc_pwy382_pc2 2 2 0.947 -0.007 0.007 0.876
rbc_pwy384_pc4 2 2 0.893 -0.015 0.028 0.711
rbc_pwy386_pc2 2 2 0.885 -0.007 0.032 0.731
rbc_pwy422_pc2 2 2 0.937 0.004 0.01 0.806
rbc_pwy434_pc5 2 2 0 -0.057 1 0
rbc_pwy437_pc3 2 2 0.772 0.03 0.123 0.59
rbc_pwy451_pc4 2 2 0.066 -0.037 0.989 0.204
rbc_pwy454_pc4 2 2 0.861 -0.009 0.047 0.716
rbc_pwy464_pc4 2 2 0.973 0.004 0.002 0.911
rbc_pwy487_pc1 2 2 0.985 -0.002 0.001 0.963
rbc_pwy487_pc5 2 2 0.906 0.018 0.022 0.714
rbc_pwy48_pc2 2 2 0.87 -0.012 0.041 0.752
rbc_pwy509_pc3 2 2 0.106 -0.107 0.973 0.306
rbc_pwy50_pc1 3 3 0.737 -0.031 0.069 0.757
rbc_pwy510_pc1 2 2 0.082 0.088 0.984 0.257
rbc_pwy525_pc1 2 2 0.785 -0.021 0.11 0.622
rbc_pwy530_pc1 2 2 0.013 0.047 1 0.037
rbc_pwy530_pc2 2 2 0.912 0.005 0.019 0.772
rbc_pwy534_pc2 2 2 0.932 0.015 0.011 0.785
rbc_pwy543_pc2 2 2 0.921 0.004 0.015 0.786
rbc_pwy545_pc2 2 2 0.028 -0.077 0.998 0.06
rbc_pwy545_pc5 2 2 0.07 -0.04 0.988 0.213
rbc_pwy550_pc5 2 2 0.996 0.001 0 0.984
rbc_pwy553_pc5 2 2 0.079 -0.1 0.985 0.242
rbc_pwy554_pc4 2 2 0.949 -0.009 0.006 0.859
