factor num_snp_fdr<0.2 num_snp_noMHC pval_in_fitting slope_in_fitting pval_in_resampling IVW_estimate IVW_pval IVW_resampling_pval
wbc_pwy182_peer3 2 0 0.392 0.659 0.439 0.82286883276137 2.92380834061036e-74 0.099
wbc_pwy186_peer5 2 2 0.687 -0.391 0.558 -0.414938964418335 5.40793599416052e-26 0.456
wbc_pwy193_peer2 2 0 0.739 -0.268 0.596 -0.212520920826385 5.13955552985496e-05 0.691
wbc_pwy193_peer3 5 0 0.015 -0.389 0.03 -0.408296411174996 0.000239656234406062 0.036
wbc_pwy193_peer4 7 0 0.267 -0.178 0.256 -0.138132134515655 0.390045888101773 0.432
wbc_pwy193_peer5 12 0 0.004 0.067 0.004 0.0705095112070751 0.000116864435208095 0.002
wbc_pwy200_peer3 2 2 0.961 0.092 0.921 0.135073030552175 0.221308886646002 0.86
wbc_pwy212_peer2 3 0 0.003 4.926 0.005 4.97011754078584 1.51548494416859e-105 0.034
wbc_pwy215_peer3 2 2 0.012 0.154 0.01 0.149385073179881 5.98472017033342e-19 0.275
wbc_pwy217_peer2 2 2 0.81 0.382 0.683 0.10164886749424 0.466886456127138 0.85
wbc_pwy217_peer4 2 2 0.002 -0.657 0.003 -0.656290388700286 3.14821443716879e-17 0.501
wbc_pwy218_peer2 2 0 0.786 0.595 0.636 0.599801917048407 6.01393877650976e-06 0.668
wbc_pwy235_peer1 2 2 0.288 7.835 0.43 7.97271972020542 1.07348212896074e-47 0.253
wbc_pwy236_peer4 2 2 0.494 0.658 0.491 -0.0841914145660885 0.402421379982998 0.98
wbc_pwy238_peer2 3 0 0.023 -0.331 0.063 -0.283141570138857 6.46741350627853e-29 0.275
wbc_pwy238_peer3 7 0 0.006 0.375 0.007 0.394736415326225 7.80849886993425e-05 0.008
wbc_pwy238_peer5 12 0 0.003 -0.067 0.003 -0.0703779976092381 8.86841096443767e-05 0.002
wbc_pwy23_peer4 2 2 0.358 0.416 0.306 -0.0243236745012602 0.643931631219761 0.986
wbc_pwy268_peer5 2 0 0.147 -1.025 0.185 -0.974502726091351 5.94001947912298e-85 0.062
wbc_pwy270_peer2 3 3 0.5 3.794 0.43 3.29330134645052 7.96387669886143e-17 0.5
wbc_pwy272_peer4 2 2 0.08 1.007 0.053 0.77397211190745 1.46754415031295e-28 0.18
wbc_pwy27_peer3 2 2 0.1 -0.441 0.202 -0.43250243111523 6.44933171543092e-19 0.505
wbc_pwy281_peer1 5 0 0.003 2.002 0.01 2.28185876573548 6.00252162436329e-08 0.015
wbc_pwy282_peer4 2 2 0.643 0.738 0.533 0.7755110436549 3.67782995142663e-32 0.383
wbc_pwy285_peer1 2 2 0.148 9.196 0.13 11.7693871662823 6.94838219601207e-43 0.034
wbc_pwy299_peer2 2 2 0.024 2.335 0.016 2.17387666277099 6.35368806016274e-16 0.337
wbc_pwy30_peer2 2 0 0.86 -0.098 0.741 -0.126648489635946 7.16455366293878e-06 0.598
wbc_pwy31_peer3 2 2 0.202 0.759 0.303 0.61720610428368 9.75036735233817e-47 0.164
wbc_pwy320_peer3 12 0 0.004 -0.067 0.002 -0.0700661963222633 0.000116412016250227 0.001
wbc_pwy320_peer4 2 0 0.197 0.154 0.235 0.167033062544271 1.37364882666369e-23 0.359
wbc_pwy320_peer5 2 0 0.17 -0.461 0.228 -0.42034499607809 1.18313051417651e-76 0.082
wbc_pwy321_peer2 3 0 0.018 0.296 0.043 0.262421573002931 3.05295782134185e-29 0.258
wbc_pwy321_peer3 9 0 0.002 -0.249 0.005 -0.265081086028739 3.60046537856587e-05 0.004
wbc_pwy321_peer4 8 0 0.001 0.098 0.004 0.0937729560080303 1.22895194094025e-06 0.01
wbc_pwy321_peer5 10 0 0.009 -0.09 0.008 -0.100318866303101 0.000448209869103927 0.003
wbc_pwy322_peer4 3 0 0.086 0.629 0.128 0.706226560782217 3.70242123824661e-58 0.18
wbc_pwy325_peer2 3 0 0.02 -0.304 0.049 -0.265638155144857 3.75580409715706e-29 0.264
wbc_pwy325_peer3 2 0 0.192 0.226 0.235 0.245681635951826 9.55642539828378e-24 0.356
wbc_pwy325_peer4 12 0 0 -0.077 0 -0.0776129050828305 1.09091237330251e-06 0
wbc_pwy325_peer5 8 0 0.001 -0.217 0.001 -0.216837562455109 5.83628164453095e-06 0.009
wbc_pwy326_peer4 12 0 0 0.075 0 0.076050387010585 1.42133912278337e-06 0
wbc_pwy326_peer5 8 0 0 0.26 0.001 0.256813278724084 4.78990362833418e-07 0.006
wbc_pwy328_peer5 3 3 0.256 -0.652 0.253 -0.389174984761845 7.42987267470952e-23 0.335
wbc_pwy331_peer1 2 0 0.333 -1.682 0.438 -2.03044519925464 4.60084423295601e-83 0.092
wbc_pwy331_peer4 5 0 0.01 -0.393 0.017 -0.339490521801483 0.045795587792996 0.097
wbc_pwy331_peer5 4 0 0.838 -0.05 0.832 0.114120316100469 0.599501528636911 0.608
wbc_pwy50_peer4 3 0 0.021 0.932 0.038 0.888571943158054 4.39370852987431e-181 0.011
wbc_pwy74_peer4 2 2 0.014 -0.273 0.036 -0.273600794982788 3.61779247188734e-15 0.592
wbc_pwy83_peer2 3 3 0.194 0.595 0.147 -0.143833663662202 0.0326243025094997 0.774
wbc_pwy86_peer5 2 2 0.01 -0.378 0.008 -0.367218977777619 1.25668752781674e-21 0.295
wbc_pwy90_peer3 2 2 0.988 0.012 0.971 0.124464410862178 0.0476840096535354 0.808
wbc_pwy92_peer2 2 2 0.024 -0.593 0.045 -0.587307477578401 1.03430560576879e-18 0.466
