Category LV95-Enrichment LV95-Enrichment_p LV20-Enrichment LV20-Enrichment_p LV75-Enrichment LV75-Enrichment_p LV5-Enrichment LV5-Enrichment_p LV85-Enrichment LV85-Enrichment_p LV44-Enrichment LV44-Enrichment_p
PromoterFlanking_Hoffman.bedL2_0 -7.96617023370462 0.00569294650948391 -4.27683886070813 0.0661889547324768 -5.88802881623303 0.0926365621425708 -1.45855563996815 0.465018026526118 -5.12017786370193 0.0457843282398902 -2.63249275048601 0.18490444987141
PromoterFlanking_Hoffman.extend.500.bedL2_0 -0.803586949435923 0.0475285758476356 1.83807312606457 0.314083916597262 1.01996946567635 0.983035740201882 1.10125005707212 0.908103697566812 1.07695685135342 0.930442597840192 0.276053652166897 0.333844469565403
Promoter_UCSC.bedL2_0 -0.934927944367546 0.0997974355170065 1.61601621898597 0.401605925575663 -1.25314914620238 0.0874671748184671 1.06718110090034 0.951654860706938 -0.117848987274647 0.361596492266577 -0.425710066834648 0.0944614189873669
Promoter_UCSC.extend.500.bedL2_0 0.868142533266203 0.826586983528572 1.80532258237973 0.139710375304182 0.102243859140667 0.393203059379311 2.03875500392302 0.054696507444671 1.34750765788905 0.558493670670636 1.49853878515186 0.312471033886193
Repressed_Hoffman.bedL2_0 1.42507915727613 0.00665034228883876 1.40883625293019 0.0301720010373744 1.4251241218285 0.0205549549707227 1.29236106211008 0.0624595199737106 1.24540573075491 0.126000709682802 1.31567274718939 0.0551811066106535
Repressed_Hoffman.extend.500.bedL2_0 0.964118413045541 0.300172050884405 0.912284335276443 0.0114528056618629 1.01139329527032 0.824151546549587 0.947104697867397 0.137911509290541 0.955983309228298 0.198939431197763 0.968548223977465 0.335275241131721
SuperEnhancer_Hnisz.bedL2_0 1.49484013067336 9.91257961884809e-06 1.40905616578034 3.97706445439477e-05 1.33672302162916 0.050625412577431 1.44644932630364 0.000221299322488481 1.51562122868631 5.08885904511384e-06 1.4987593466664 9.0038951453646e-07
SuperEnhancer_Hnisz.extend.500.bedL2_0 1.48654351277369 3.9146942745224e-06 1.55857719783602 1.23625793548539e-08 1.20301099097829 0.263566581548408 1.55607234412844 1.28670916464782e-06 1.3774009909237 0.00106974154445553 1.49532268040394 7.19574583586256e-07
TFBS_ENCODE.bedL2_0 2.00811926971793 0.112017560897215 2.55735708487478 0.0115641431222405 -0.179464022168394 0.135586992528242 1.8175986873531 0.251577644102805 2.01633962950233 0.126866273265542 1.35372349209999 0.560219842151048
TFBS_ENCODE.extend.500.bedL2_0 1.89206888232752 5.34212991284918e-05 1.89630254408011 1.08337523338094e-05 2.11740509354952 1.54906732879836e-06 1.76840875329768 0.0002478795891321 1.93629893248569 1.72366234725237e-06 1.88944814494912 7.08258386622738e-06
Transcribed_Hoffman.bedL2_0 -0.00315408831177561 1.10460872976659e-07 0.168646320379161 7.41527995415351e-05 0.200116964708581 1.70779477929322e-05 0.263133019539103 7.39419684028744e-05 0.130817895583998 7.13816251211792e-07 0.235820692729447 1.58363068076001e-05
Transcribed_Hoffman.extend.500.bedL2_0 0.974900678240553 0.63114283269522 0.906529599233111 0.048152571701332 0.979487784921181 0.735305491384514 0.956389224071125 0.407606745385094 0.9226719933951 0.15552696942023 0.929213084071793 0.16876633353338
TSS_Hoffman.bedL2_0 1.60015786548409 0.681324195191638 0.0264532469894377 0.441288640673097 -0.567258496396 0.341181746578445 0.730153291036873 0.843629565131634 3.22682286004744 0.12087450732402 0.588020640988406 0.759549396402934
TSS_Hoffman.extend.500.bedL2_0 1.60796378926664 0.467324533278035 1.09567673847058 0.89905409456063 0.284861399353732 0.48532121100408 1.5628027823129 0.375810846517118 1.00432289288018 0.994949435132459 2.07056250068079 0.103304315272031
UTR_3_UCSC.bedL2_0 -0.656205952019074 0.506299932812801 0.493351538602451 0.765779940479043 0.310567292126228 0.760748891318149 -1.09292109604247 0.184518724448278 -0.721503567779079 0.353485479737085 -1.47916341296916 0.101082094884226
UTR_3_UCSC.extend.500.bedL2_0 -0.778739703625448 0.0397741517127949 -0.426166136559108 0.0791160281965884 -1.47048285990035 0.155880518654159 0.229020260855919 0.242539197675351 0.3585363367582 0.501137158496658 -0.966567628547286 0.00384148913477199
UTR_5_UCSC.bedL2_0 1.15031118108956 0.957183706210384 3.98838699930159 0.200122918631017 0.660072518795 0.897225472995117 1.05600341032452 0.982833690065222 -0.430762391841688 0.601260770436261 2.17836664617474 0.598324743111514
UTR_5_UCSC.extend.500.bedL2_0 0.497171872084289 0.462664612524137 -0.133696945571376 0.0789285693339701 0.0998413468212476 0.235861993248117 0.891889449012458 0.85507224807048 0.591672223070522 0.676928397902468 0.473431471439965 0.343091049579607
WeakEnhancer_Hoffman.bedL2_0 4.89139218612561 0.0368372198071269 4.46922958734972 0.0587768366005296 1.50208747230961 0.819254081574984 4.47009499174749 0.118359546427929 3.46237255573051 0.219276522027928 3.30703297588663 0.186946335132281
WeakEnhancer_Hoffman.extend.500.bedL2_0 2.81165021433236 0.000154718391104472 2.74093131577814 3.89066499123472e-05 2.45998394956024 0.00682841143191004 2.61004343491404 0.000716195864918944 3.23435409372574 1.59958883167965e-07 3.04020042761601 1.84194029477771e-07
