factor num_snp_fdr<0.2 num_snp_noMHC pval_in_fitting slope_in_fitting rsq_in_fitting pval_in_resampling
mchc_pwy263_pc5 2 2 0.495 0.054 0.508 0.483
mchc_pwy283_pc1 3 3 0.048 -0.199 0.906 0.163
mchc_pwy28_pc2 4 4 0.211 -0.101 0.456 0.171
mchc_pwy297_pc5 2 2 0.058 0.088 0.992 0.082
mchc_pwy30_pc3 2 2 0.163 -0.123 0.936 0.293
mchc_pwy331_pc4 2 2 0.012 -0.075 1 0.02
mchc_pwy41_pc3 2 2 0.107 -0.054 0.972 0.233
mchc_pwy44_pc3 2 2 0.123 0.067 0.963 0.265
mchc_pwy46_pc3 2 2 0.87 0.018 0.041 0.701
mchc_pwy50_pc3 2 2 0.063 -0.081 0.99 0.099
mchc_pwy82_pc4 2 2 0.003 0.112 1 0.002
mchc_pwy90_pc4 2 2 0.092 -0.081 0.979 0.164
mcv_pwy12_pc5 2 2 0.324 -0.098 0.763 0.476
mcv_pwy138_pc1 3 3 0.516 -0.066 0.234 0.528
mcv_pwy167_pc4 2 2 0.978 0.004 0.001 0.938
mcv_pwy173_pc1 2 2 0.879 -0.023 0.036 0.842
mcv_pwy184_pc3 2 2 0.015 0.078 0.999 0.017
mcv_pwy22_pc4 2 2 0.842 -0.026 0.06 0.694
mcv_pwy250_pc3 2 2 0.76 -0.05 0.135 0.63
mcv_pwy258_pc4 2 2 0.097 -0.092 0.977 0.208
mcv_pwy263_pc2 2 2 0.367 0.072 0.703 0.292
mcv_pwy50_pc3 2 2 0.476 0.102 0.537 0.51
mcv_pwy58_pc4 2 2 0.721 -0.026 0.18 0.58
mcv_pwy66_pc1 2 2 0.962 -0.008 0.004 0.926
mcv_pwy78_pc4 2 2 0.232 0.077 0.873 0.339
mcv_pwy79_pc1 2 2 0.718 -0.08 0.183 0.549
mcv_pwy90_pc4 2 2 0.212 0.141 0.893 0.349
mcv_pwy95_pc3 2 2 0.171 0.066 0.929 0.274
mcv_pwy97_pc1 2 2 0.84 0.023 0.062 0.692
mono_pwy101_pc1 2 2 0.63 -0.039 0.301 0.568
mono_pwy12_pc5 2 2 0.984 0.002 0.001 0.97
mono_pwy133_pc3 2 2 0.976 0.003 0.001 0.956
mono_pwy136_pc5 2 2 0.055 -0.059 0.993 0.079
mono_pwy13_pc4 2 2 0.083 -0.086 0.983 0.164
mono_pwy147_pc5 2 2 0.002 -0.098 1 0.003
mono_pwy159_pc3 2 2 0.103 0.057 0.974 0.167
mono_pwy193_pc4 2 2 0.979 0.003 0.001 0.949
mono_pwy221_pc5 2 2 0.675 -0.096 0.239 0.518
mono_pwy231_pc2 3 3 0.524 0.048 0.227 0.436
mono_pwy241_pc4 2 2 0.204 -0.069 0.901 0.36
mono_pwy295_pc1 2 2 0.879 -0.035 0.035 0.81
mono_pwy43_pc3 2 2 0.717 0.025 0.186 0.642
mono_pwy45_pc5 2 2 0.218 -0.163 0.888 0.335
mono_pwy48_pc1 2 2 0.924 0.029 0.014 0.888
mono_pwy54_pc5 2 2 0.001 -0.069 1 0.004
mono_pwy56_pc1 2 2 0.886 0.023 0.032 0.79
mono_pwy62_pc5 3 3 0.049 0.147 0.905 0.104
mono_pwy73_pc1 2 2 0.959 -0.01 0.004 0.912
mono_pwy7_pc5 2 2 0.736 -0.031 0.162 0.603
mono_pwy87_pc2 2 2 0.95 0.005 0.006 0.891
mono_pwy8_pc3 2 2 0.899 -0.016 0.025 0.816
mpv_pwy106_pc2 2 2 0.016 -0.081 0.999 0.04
mpv_pwy166_pc3 2 2 0.008 -0.058 1 0.011
mpv_pwy209_pc3 2 2 0.061 0.121 0.991 0.092
mpv_pwy241_pc2 2 2 0.645 -0.109 0.28 0.558
mpv_pwy317_pc4 2 2 0.914 -0.016 0.018 0.839
mpv_pwy42_pc2 2 2 0.807 0.021 0.089 0.721
mpv_pwy5_pc3 3 3 0.378 -0.063 0.387 0.304
myeloid_wbc_pwy104_pc4 2 2 0.971 0.003 0.002 0.912
myeloid_wbc_pwy105_pc3 2 2 0.068 -0.075 0.988 0.206
myeloid_wbc_pwy10_pc3 2 2 0.993 0.001 0 0.987
myeloid_wbc_pwy117_pc1 2 2 0.045 -0.111 0.995 0.137
myeloid_wbc_pwy127_pc2 3 3 0.942 0.005 0.003 0.972
myeloid_wbc_pwy12_pc5 2 2 0.987 0.001 0 0.955
myeloid_wbc_pwy148_pc5 2 2 0.116 -0.082 0.967 0.282
myeloid_wbc_pwy164_pc3 2 2 0.058 0.096 0.992 0.177
myeloid_wbc_pwy166_pc4 3 3 0.69 -0.022 0.096 0.688
myeloid_wbc_pwy174_pc2 3 2 0.103 0.128 0.804 0.248
myeloid_wbc_pwy179_pc4 2 2 0.393 -0.028 0.665 0.373
myeloid_wbc_pwy18_pc1 2 2 0.927 -0.009 0.013 0.82
myeloid_wbc_pwy191_pc1 2 2 0.886 0.011 0.032 0.705
myeloid_wbc_pwy1_pc4 2 2 0.964 0.003 0.003 0.9
myeloid_wbc_pwy211_pc5 2 2 0.025 0.052 0.999 0.07
myeloid_wbc_pwy220_pc3 2 2 0.093 0.102 0.979 0.268
myeloid_wbc_pwy238_pc4 2 1 0.175 -0.105 0.926 0.335
myeloid_wbc_pwy250_pc2 2 2 0.991 0.001 0 0.981
myeloid_wbc_pwy270_pc2 2 2 0.987 0.001 0 0.965
myeloid_wbc_pwy272_pc1 2 2 0.099 -0.08 0.976 0.259
myeloid_wbc_pwy278_pc3 2 2 0.075 -0.063 0.986 0.189
myeloid_wbc_pwy299_pc5 3 3 0.639 0.016 0.131 0.604
myeloid_wbc_pwy2_pc2 2 2 0.053 -0.087 0.993 0.157
myeloid_wbc_pwy318_pc2 2 2 0.986 -0.001 0 0.962
myeloid_wbc_pwy320_pc4 2 1 0.251 -0.167 0.852 0.436
myeloid_wbc_pwy321_pc4 3 1 0.455 0.068 0.297 0.312
myeloid_wbc_pwy321_pc5 3 1 0.237 -0.098 0.582 0.266
myeloid_wbc_pwy323_pc2 2 2 0.931 0.007 0.012 0.816
myeloid_wbc_pwy325_pc4 3 1 0.378 0.067 0.387 0.287
myeloid_wbc_pwy326_pc4 3 1 0.047 0.142 0.908 0.154
myeloid_wbc_pwy329_pc4 2 2 0.884 -0.015 0.033 0.72
myeloid_wbc_pwy33_pc2 2 2 0.742 -0.024 0.155 0.64
myeloid_wbc_pwy42_pc2 2 2 0.104 0.083 0.974 0.286
myeloid_wbc_pwy57_pc4 2 2 0.939 -0.008 0.009 0.83
myeloid_wbc_pwy60_pc3 2 2 0.788 -0.038 0.107 0.54
myeloid_wbc_pwy63_pc3 2 2 0.911 0.015 0.019 0.778
myeloid_wbc_pwy70_pc3 2 2 0.031 -0.123 0.998 0.071
myeloid_wbc_pwy80_pc1 2 2 0.711 0.12 0.193 0.515
myeloid_wbc_pwy83_pc3 2 2 0.094 0.065 0.978 0.226
myeloid_wbc_pwy84_pc4 2 2 0.053 -0.081 0.993 0.142
myeloid_wbc_pwy85_pc4 2 2 0.088 0.08 0.981 0.237
myeloid_wbc_pwy88_pc1 2 2 0.191 0.15 0.913 0.356
myeloid_wbc_pwy88_pc5 2 2 0.844 0.014 0.059 0.636
myeloid_wbc_pwy95_pc4 2 2 0.145 -0.055 0.949 0.326
myeloid_wbc_pwy97_pc2 2 2 0.129 0.099 0.959 0.305
neut_pwy104_pc4 2 2 0.927 -0.007 0.013 0.798
neut_pwy110_pc2 2 2 0.07 0.095 0.988 0.193
neut_pwy127_pc2 5 5 0.874 -0.007 0.007 0.859
neut_pwy12_pc5 2 2 0.95 0.004 0.006 0.831
neut_pwy139_pc4 2 2 0.02 -0.035 0.999 0.065
neut_pwy156_pc2 3 3 0.491 -0.041 0.259 0.365
neut_pwy166_pc4 2 2 0.962 0.004 0.004 0.875
neut_pwy18_pc1 2 2 0.943 -0.008 0.008 0.826
neut_pwy191_pc1 2 2 0.918 0.009 0.016 0.772
neut_pwy216_pc4 3 3 0.674 0.02 0.106 0.689
neut_pwy219_pc4 3 3 0.013 0.07 0.974 0.063
neut_pwy228_pc3 2 2 0.07 -0.037 0.988 0.201
neut_pwy232_pc4 3 3 0.655 0.025 0.119 0.628
neut_pwy238_pc4 2 1 0.168 -0.1 0.932 0.303
neut_pwy250_pc2 2 2 0.962 0.006 0.004 0.885
neut_pwy253_pc5 2 2 0.019 0.067 0.999 0.039
neut_pwy270_pc2 2 2 0.958 -0.005 0.004 0.906
neut_pwy274_pc4 3 3 0.604 0.013 0.157 0.531
neut_pwy278_pc3 2 2 0.011 -0.063 1 0.028
neut_pwy299_pc5 3 3 0.701 0.014 0.089 0.708
neut_pwy318_pc2 2 2 0.939 -0.007 0.009 0.811
neut_pwy320_pc4 2 1 0.214 -0.166 0.891 0.42
neut_pwy320_pc5 2 1 0.114 -0.095 0.968 0.238
neut_pwy321_pc4 2 0 0.09 0.122 0.98 0.169
neut_pwy321_pc5 2 0 0.015 -0.127 0.999 0.055
neut_pwy323_pc2 2 2 0.96 0.004 0.004 0.885
neut_pwy325_pc4 2 0 0.079 0.099 0.985 0.155
neut_pwy326_pc4 3 1 0.042 0.134 0.918 0.13
neut_pwy329_pc4 2 2 0.992 -0.001 0 0.972
neut_pwy33_pc2 2 2 0.745 -0.026 0.152 0.65
neut_pwy63_pc3 5 5 0.247 -0.054 0.314 0.264
neut_pwy74_pc2 2 2 0.844 -0.028 0.059 0.64
neut_pwy80_pc1 4 4 0.21 0.14 0.458 0.162
neut_pwy83_pc3 2 2 0.113 0.065 0.969 0.257
neut_pwy84_pc4 3 3 0.627 -0.028 0.139 0.571
neut_pwy87_pc4 2 2 0.005 0.076 1 0.015
neut_pwy88_pc1 2 2 0.131 0.139 0.958 0.274
neut_pwy88_pc5 2 2 0.799 0.017 0.097 0.604
neut_pwy99_pc3 2 2 0.125 0.048 0.962 0.248
pct_pwy100_pc4 2 2 0.11 -0.068 0.971 0.253
pct_pwy116_pc2 2 2 0.093 0.104 0.979 0.148
pct_pwy143_pc5 2 2 0.459 -0.055 0.565 0.473
pct_pwy150_pc2 2 2 0.006 0.059 1 0.018
pct_pwy164_pc3 3 3 0.592 0.059 0.166 0.575
pct_pwy218_pc5 2 2 0.815 0.021 0.082 0.656
pct_pwy241_pc2 2 2 0.911 0.017 0.02 0.817
pct_pwy254_pc1 2 2 0.893 0.02 0.028 0.742
pct_pwy326_pc3 2 2 0.106 0.066 0.972 0.257
pct_pwy40_pc4 2 2 0.62 0.175 0.316 0.501
pct_pwy50_pc1 2 2 0.097 -0.127 0.977 0.217
pct_pwy50_pc3 2 2 0.559 0.043 0.408 0.521
pct_pwy60_pc3 2 2 0.04 -0.131 0.996 0.089
pdw_pwy115_pc2 2 2 0.753 0.034 0.143 0.655
pdw_pwy121_pc1 2 2 0.201 -0.221 0.903 0.312
pdw_pwy123_pc5 2 2 0.889 -0.009 0.03 0.778
pdw_pwy128_pc2 2 2 0.374 0.26 0.693 0.515
pdw_pwy140_pc5 2 2 0.969 0.004 0.002 0.914
pdw_pwy146_pc4 2 2 0.173 -0.12 0.928 0.205
pdw_pwy152_pc5 2 2 0.132 -0.14 0.958 0.288
pdw_pwy157_pc4 2 2 0.799 -0.042 0.096 0.626
pdw_pwy158_pc5 3 3 0.488 0.049 0.262 0.382
pdw_pwy159_pc5 2 2 0.062 0.06 0.991 0.105
pdw_pwy207_pc3 2 2 0.451 0.139 0.576 0.449
pdw_pwy215_pc3 2 2 0.108 0.121 0.971 0.236
pdw_pwy245_pc1 2 2 0.598 -0.178 0.349 0.535
pdw_pwy24_pc2 4 3 0.261 -0.045 0.389 0.186
pdw_pwy251_pc1 2 2 0.838 -0.028 0.063 0.694
pdw_pwy261_pc2 2 2 0.857 -0.037 0.05 0.749
pdw_pwy262_pc2 3 3 0.719 -0.025 0.079 0.741
pdw_pwy26_pc3 2 1 0.806 0.021 0.09 0.658
pdw_pwy282_pc2 3 3 0.693 -0.037 0.095 0.683
pdw_pwy286_pc1 2 2 0.024 0.071 0.999 0.058
pdw_pwy290_pc5 3 3 0.071 0.074 0.864 0.175
pdw_pwy302_pc5 3 3 0.53 -0.03 0.221 0.443
pdw_pwy325_pc5 2 2 0.3 0.136 0.793 0.482
pdw_pwy43_pc5 2 2 0.768 -0.036 0.127 0.623
pdw_pwy60_pc1 2 2 0.009 -0.099 1 0.017
pdw_pwy63_pc1 2 2 0.791 0.06 0.104 0.584
pdw_pwy65_pc3 2 2 0.253 0.141 0.851 0.449
pdw_pwy68_pc2 3 3 0.522 0.042 0.229 0.468
pdw_pwy74_pc3 4 4 0.743 -0.02 0.041 0.736
pdw_pwy96_pc4 2 2 0.618 0.044 0.318 0.561
plt_pwy143_pc5 2 2 0.409 -0.085 0.64 0.453
plt_pwy150_pc2 2 2 0.039 0.057 0.996 0.106
plt_pwy151_pc1 3 3 0.609 0.037 0.153 0.581
plt_pwy175_pc5 2 2 0.985 0.002 0.001 0.962
plt_pwy181_pc5 2 2 0.795 -0.014 0.1 0.658
plt_pwy218_pc5 2 2 0.885 0.011 0.032 0.771
plt_pwy245_pc1 2 2 0.758 0.072 0.137 0.6
plt_pwy261_pc2 2 2 0.923 0.017 0.014 0.842
plt_pwy330_pc2 2 2 0.009 0.09 1 0.016
plt_pwy330_pc4 2 2 0.977 0.003 0.001 0.947
plt_pwy42_pc2 2 2 0.361 0.234 0.712 0.476
plt_pwy55_pc1 2 2 0.738 0.082 0.16 0.589
plt_pwy60_pc3 2 2 0.013 -0.138 1 0.031
rbc_pwy100_pc3 2 2 0.927 -0.007 0.013 0.798
rbc_pwy105_pc3 2 2 0.504 0.093 0.493 0.51
rbc_pwy12_pc5 2 2 0.11 0.123 0.97 0.251
rbc_pwy140_pc1 2 2 0.005 0.061 1 0.012
rbc_pwy172_pc3 2 2 0.218 -0.082 0.887 0.418
rbc_pwy174_pc2 2 2 0.727 0.051 0.173 0.552
rbc_pwy228_pc1 2 2 0.009 -0.081 1 0.021
rbc_pwy229_pc1 2 2 0.057 0.117 0.992 0.103
rbc_pwy246_pc3 2 2 0.928 -0.007 0.013 0.831
rbc_pwy248_pc3 2 2 0.21 0.089 0.895 0.386
rbc_pwy253_pc5 2 2 0.681 -0.026 0.231 0.621
rbc_pwy28_pc2 2 2 0.078 0.119 0.985 0.198
rbc_pwy310_pc1 2 2 0.984 0.003 0.001 0.956
rbc_pwy32_pc1 2 2 0.132 -0.143 0.957 0.271
rbc_pwy45_pc5 2 2 0.791 0.027 0.104 0.658
rbc_pwy95_pc3 3 3 0.057 -0.051 0.89 0.104
rdw_pwy118_pc1 2 2 0.158 0.083 0.94 0.273
rdw_pwy118_pc5 2 2 0.006 -0.038 1 0.009
rdw_pwy177_pc2 2 2 0.974 0.003 0.002 0.95
rdw_pwy186_pc4 2 2 0.063 -0.047 0.99 0.075
rdw_pwy215_pc2 4 4 0.466 -0.067 0.188 0.467
rdw_pwy225_pc5 2 2 0.034 0.084 0.997 0.07
rdw_pwy250_pc3 2 2 0.097 0.076 0.977 0.194
rdw_pwy253_pc3 3 3 0.005 -0.102 0.99 0.012
rdw_pwy261_pc1 2 2 0.137 0.125 0.955 0.266
rdw_pwy325_pc4 2 2 0.888 0.018 0.031 0.765
rdw_pwy46_pc3 2 2 0.847 -0.019 0.056 0.703
rdw_pwy4_pc2 3 3 0.005 -0.096 0.99 0.011
rdw_pwy77_pc2 2 2 0.081 -0.081 0.984 0.149
rdw_pwy7_pc4 2 2 0.834 0.024 0.067 0.695
ret_pwy112_pc5 3 3 0.389 0.039 0.374 0.411
ret_pwy143_pc4 2 2 0.433 -0.044 0.605 0.476
ret_pwy153_pc1 2 2 0.1 0.145 0.975 0.225
ret_pwy174_pc2 2 2 0.979 0.003 0.001 0.962
ret_pwy202_pc4 2 2 0.273 -0.113 0.827 0.439
ret_pwy205_pc1 3 3 0.389 0.167 0.373 0.298
ret_pwy231_pc4 2 2 0.406 -0.074 0.645 0.423
ret_pwy263_pc2 3 3 0.006 0.098 0.988 0.008
ret_pwy265_pc4 2 2 0.42 -0.051 0.624 0.455
ret_pwy320_pc5 2 2 0.875 0.014 0.038 0.791
ret_pwy327_pc3 2 2 0.152 0.157 0.944 0.24
ret_pwy50_pc1 2 2 0.051 0.102 0.994 0.114
ukb.allasthma_pwy118_pc4 2 2 0.969 0.005 0.002 0.96
ukb.allasthma_pwy151_pc1 2 2 0.165 -0.244 0.934 0.335
ukb.allasthma_pwy155_pc1 2 2 0.005 -0.209 1 0.008
ukb.allasthma_pwy176_pc3 2 2 0.865 0.022 0.044 0.713
ukb.allasthma_pwy202_pc5 2 2 0.888 -0.024 0.031 0.768
ukb.allasthma_pwy226_pc5 2 2 0.583 0.123 0.371 0.559
ukb.allasthma_pwy237_pc2 2 2 0.711 -0.145 0.193 0.57
ukb.allasthma_pwy260_pc4 3 3 0.409 0.097 0.349 0.277
ukb.allasthma_pwy276_pc3 3 3 0.786 -0.024 0.046 0.788
ukb.allasthma_pwy282_pc2 4 4 0.241 0.126 0.415 0.17
ukb.allasthma_pwy288_pc2 2 2 0.896 0.022 0.027 0.778
ukb.allasthma_pwy306_pc5 3 3 0.009 0.126 0.982 0.031
ukb.allasthma_pwy327_pc5 2 2 0.087 -0.136 0.981 0.225
ukb.allasthma_pwy52_pc1 2 2 0.551 0.148 0.42 0.543
ukb.allasthma_pwy54_pc2 2 2 0.761 -0.11 0.135 0.59
ukb.allasthma_pwy76_pc1 2 2 0.14 0.183 0.952 0.305
wbc_pwy10_pc3 2 2 0.058 0.071 0.992 0.167
wbc_pwy119_pc3 2 2 0.855 -0.024 0.051 0.628
wbc_pwy12_pc3 2 2 0.242 0.144 0.862 0.476
wbc_pwy151_pc1 2 2 0.902 0.015 0.024 0.709
wbc_pwy155_pc5 2 2 0.031 0.054 0.998 0.086
wbc_pwy15_pc5 2 2 0.808 0.019 0.088 0.631
wbc_pwy198_pc5 2 2 0.924 -0.008 0.014 0.761
wbc_pwy1_pc4 2 2 0.104 0.063 0.974 0.304
wbc_pwy241_pc4 2 2 0.079 -0.06 0.985 0.244
wbc_pwy265_pc2 2 2 0.066 -0.078 0.989 0.106
wbc_pwy30_pc2 2 2 0.01 -0.093 1 0.018
wbc_pwy321_pc4 3 1 0.381 0.094 0.383 0.264
wbc_pwy321_pc5 3 1 0.183 -0.13 0.667 0.239
wbc_pwy325_pc4 3 1 0.31 0.09 0.477 0.247
wbc_pwy33_pc3 2 2 0.118 0.072 0.966 0.26
wbc_pwy42_pc2 2 2 0.15 0.083 0.946 0.326
wbc_pwy4_pc4 2 2 0.963 -0.005 0.003 0.888
wbc_pwy63_pc3 3 3 0.877 -0.011 0.015 0.919
wbc_pwy71_pc1 2 2 0.018 0.094 0.999 0.053
wbc_pwy83_pc3 2 2 0.08 0.061 0.984 0.205
wbc_pwy84_pc4 3 3 0.558 -0.035 0.195 0.449
wbc_pwy87_pc4 2 2 0.035 0.076 0.997 0.078
wbc_pwy88_pc1 2 2 0.133 0.135 0.957 0.24
wbc_pwy88_pc5 2 2 0.881 0.011 0.035 0.719
wbc_pwy9_pc4 2 2 0.837 0.017 0.064 0.643
