factor num_snp_fdr<0.2 num_snp_noMHC pval_in_fitting slope_in_fitting rsq_in_fitting pval_in_resampling
SCZ_pwy95_pc3 7 0 0 0.655 0.995 0
SCZ_pwy97_pc1 4 2 0.146 0.632 0.559 0.136
SCZ_pwy9_pc3 2 2 0.702 0.201 0.203 0.564
T1D_pwy10_pc1 5 5 0.104 -1.142 0.523 0.089
T1D_pwy11_pc3 2 2 0.817 -0.248 0.08 0.647
T1D_pwy132_pc3 3 3 0.462 0.719 0.29 0.384
T1D_pwy134_pc4 2 2 0.431 2.593 0.607 0.489
T1D_pwy144_pc1 4 4 0.701 -0.325 0.056 0.681
T1D_pwy145_pc3 3 3 0.539 -0.584 0.212 0.44
T1D_pwy152_pc4 2 2 0.959 0.065 0.004 0.969
T1D_pwy187_pc5 2 2 0.706 0.205 0.198 0.606
T1D_pwy196_pc3 2 2 0.958 0.034 0.004 0.969
T1D_pwy234_pc3 2 2 0.967 0.03 0.003 0.98
T1D_pwy234_pc4 3 3 0.456 -0.789 0.296 0.353
T1D_pwy251_pc1 2 2 0.861 -0.223 0.047 0.752
T1D_pwy254_pc1 2 2 0.074 0.67 0.987 0.165
T1D_pwy255_pc3 2 2 0.942 -0.051 0.008 0.959
T1D_pwy256_pc3 2 2 0.952 0.042 0.006 0.966
T1D_pwy288_pc1 2 2 0.791 -0.556 0.104 0.627
T1D_pwy297_pc1 2 2 0.082 0.484 0.984 0.215
T1D_pwy327_pc2 2 2 0.737 -1.626 0.161 0.605
T1D_pwy34_pc2 2 2 0.155 -1.102 0.942 0.26
T1D_pwy3_pc4 2 2 0.23 2.145 0.875 0.39
T1D_pwy68_pc4 2 2 0.094 -0.614 0.978 0.23
T1D_pwy77_pc4 2 2 0.103 -0.971 0.974 0.236
T1D_pwy7_pc3 3 3 0.016 -1.384 0.968 0.099
T1D_pwy84_pc1 2 2 0.045 -0.559 0.995 0.118
T1D_pwy94_pc2 2 2 0.99 0.007 0 0.983
T2Dbmiadj_pwy102_pc3 3 3 0.321 0.272 0.461 0.309
T2Dbmiadj_pwy106_pc2 2 2 0.913 -0.054 0.019 0.801
T2Dbmiadj_pwy124_pc3 2 2 0.105 -0.266 0.973 0.153
T2Dbmiadj_pwy134_pc3 2 2 0.97 0.021 0.002 0.928
T2Dbmiadj_pwy135_pc3 2 2 0.143 0.248 0.95 0.246
T2Dbmiadj_pwy140_pc5 3 3 0.005 0.162 0.99 0.028
T2Dbmiadj_pwy145_pc3 2 2 0.05 0.306 0.994 0.117
T2Dbmiadj_pwy147_pc2 2 2 0.802 0.126 0.093 0.615
T2Dbmiadj_pwy150_pc5 2 2 0.915 0.035 0.018 0.816
T2Dbmiadj_pwy177_pc3 2 1 0.157 -0.198 0.941 0.289
T2Dbmiadj_pwy193_pc4 2 1 0.09 0.29 0.98 0.126
T2Dbmiadj_pwy194_pc1 2 2 0.016 -0.479 0.999 0.026
T2Dbmiadj_pwy208_pc1 2 2 0.684 -0.222 0.227 0.632
T2Dbmiadj_pwy22_pc5 2 2 0.879 -0.062 0.035 0.747
T2Dbmiadj_pwy235_pc2 2 2 0.912 0.041 0.019 0.805
T2Dbmiadj_pwy243_pc5 2 2 0.373 -0.084 0.695 0.284
T2Dbmiadj_pwy260_pc3 2 2 0.98 -0.006 0.001 0.957
T2Dbmiadj_pwy264_pc4 2 2 0.815 -0.168 0.082 0.668
T2Dbmiadj_pwy283_pc3 3 3 0.036 -0.211 0.93 0.061
T2Dbmiadj_pwy285_pc5 2 2 0.13 -0.159 0.959 0.284
