factor num_snp_fdr<0.2 num_snp_noMHC pval_in_fitting slope_in_fitting rsq_in_fitting pval_in_resampling
SCZ_pwy1202_pc5 2 2 0.651 0.292 0.271 0.544
SCZ_pwy1203_pc5 2 2 0.019 0.235 0.999 0.063
SCZ_pwy1206_pc3 4 4 0 -0.505 0.995 0.002
SCZ_pwy1207_pc5 2 2 0.057 -0.761 0.992 0.046
SCZ_pwy122_pc1 3 3 0.01 0.296 0.98 0.026
SCZ_pwy123_pc5 2 2 0.012 0.239 1 0.052
SCZ_pwy129_pc3 2 2 0.675 -0.201 0.239 0.588
SCZ_pwy130_pc2 2 2 0.128 -0.517 0.96 0.307
SCZ_pwy133_pc3 2 2 0.061 -0.429 0.991 0.128
SCZ_pwy135_pc1 2 2 0.029 0.372 0.998 0.039
SCZ_pwy137_pc4 2 2 0.001 0.433 1 0.004
SCZ_pwy138_pc1 2 1 0.285 0.966 0.813 0.454
SCZ_pwy140_pc4 2 2 0.062 -0.444 0.99 0.252
SCZ_pwy142_pc4 3 1 0.034 0.668 0.933 0.184
SCZ_pwy143_pc3 2 2 0.656 -0.167 0.265 0.578
SCZ_pwy144_pc3 2 1 0.192 -0.814 0.911 0.361
SCZ_pwy148_pc2 2 1 0.734 -0.22 0.165 0.537
SCZ_pwy14_pc1 3 3 0.007 0.263 0.986 0.02
SCZ_pwy153_pc1 3 1 0.155 0.732 0.714 0.182
SCZ_pwy156_pc4 2 2 0.074 -0.537 0.987 0.135
SCZ_pwy165_pc1 3 3 0.009 0.295 0.981 0.024
SCZ_pwy16_pc1 3 3 0.011 0.298 0.977 0.031
SCZ_pwy177_pc1 2 2 0.952 0.046 0.006 0.833
SCZ_pwy178_pc2 3 1 0.02 0.81 0.961 0.117
SCZ_pwy17_pc1 3 3 0.011 0.29 0.978 0.027
SCZ_pwy185_pc1 2 2 0.009 -0.585 1 0.018
SCZ_pwy187_pc4 3 2 0.058 -0.616 0.888 0.157
SCZ_pwy189_pc2 6 1 0 -0.701 0.988 0
SCZ_pwy18_pc1 3 3 0.009 0.286 0.983 0.024
SCZ_pwy19_pc1 3 3 0.012 0.292 0.975 0.031
SCZ_pwy203_pc1 3 3 0.013 0.293 0.973 0.033
SCZ_pwy209_pc1 2 2 0.036 0.489 0.997 0.168
SCZ_pwy216_pc1 6 6 0.328 0.144 0.191 0.291
SCZ_pwy218_pc1 3 3 0.012 0.29 0.977 0.026
SCZ_pwy222_pc5 2 2 0.71 -0.113 0.193 0.563
SCZ_pwy230_pc2 6 1 0 0.704 0.982 0
SCZ_pwy243_pc3 8 2 0 -0.817 0.98 0
SCZ_pwy251_pc4 2 2 0.045 -0.335 0.995 0.198
SCZ_pwy25_pc2 2 2 0.87 -0.1 0.041 0.691
SCZ_pwy264_pc2 9 2 0 -1.247 0.984 0
SCZ_pwy26_pc5 2 2 0.733 -0.106 0.166 0.563
SCZ_pwy271_pc2 2 2 0.021 -0.27 0.999 0.014
SCZ_pwy272_pc1 2 2 0.066 -0.293 0.989 0.163
SCZ_pwy275_pc5 2 2 0.763 -0.122 0.133 0.593
SCZ_pwy276_pc5 2 2 0.557 0.276 0.41 0.523
SCZ_pwy281_pc1 2 2 0.08 0.309 0.984 0.127
SCZ_pwy281_pc5 2 2 0.043 -0.177 0.995 0.113
SCZ_pwy283_pc1 2 2 0.092 0.298 0.979 0.135
SCZ_pwy283_pc5 2 2 0.02 -0.196 0.999 0.063
SCZ_pwy285_pc3 4 4 0.305 0.264 0.336 0.258
SCZ_pwy287_pc1 3 3 0.921 0.022 0.006 0.938
SCZ_pwy288_pc3 2 1 0.127 0.801 0.961 0.133
SCZ_pwy290_pc4 2 1 0.081 -0.467 0.984 0.076
SCZ_pwy294_pc5 3 3 0.029 0.336 0.942 0.118
SCZ_pwy295_pc2 2 2 0.03 0.435 0.998 0.119
SCZ_pwy299_pc5 3 3 0.954 0.013 0.002 0.967
SCZ_pwy300_pc5 2 2 0.956 -0.02 0.005 0.845
SCZ_pwy301_pc3 3 3 0.557 -0.215 0.197 0.466
SCZ_pwy302_pc3 5 2 0.001 0.967 0.958 0.007
SCZ_pwy307_pc1 2 2 0.583 -0.136 0.371 0.54
SCZ_pwy30_pc1 2 2 0.04 -0.485 0.996 0.164
SCZ_pwy310_pc3 2 2 0.003 0.476 1 0.003
SCZ_pwy315_pc2 2 2 0.072 -0.716 0.987 0.07
SCZ_pwy316_pc5 2 2 0.017 0.222 0.999 0.058
SCZ_pwy333_pc2 2 2 0.016 0.577 0.999 0.064
SCZ_pwy342_pc5 2 2 0.008 -0.247 1 0.024
SCZ_pwy344_pc5 2 2 0.02 0.229 0.999 0.08
SCZ_pwy345_pc5 2 2 0.004 0.23 1 0.017
SCZ_pwy346_pc1 2 2 0.053 0.304 0.993 0.052
SCZ_pwy346_pc5 2 2 0.006 -0.232 1 0.028
SCZ_pwy353_pc4 2 2 0.04 -0.405 0.996 0.145
SCZ_pwy354_pc1 2 2 0.103 -0.316 0.974 0.146
SCZ_pwy364_pc3 2 2 0.921 0.056 0.015 0.773
SCZ_pwy377_pc1 2 2 0.067 0.363 0.989 0.117
SCZ_pwy378_pc2 2 1 0.191 -0.828 0.913 0.393
SCZ_pwy37_pc2 2 2 0.951 -0.058 0.006 0.889
SCZ_pwy38_pc2 2 2 0.951 -0.058 0.006 0.889
SCZ_pwy403_pc3 2 2 0.642 -0.23 0.284 0.551
SCZ_pwy404_pc3 2 2 0.027 -0.12 0.998 0.088
SCZ_pwy406_pc2 2 2 0.024 0.192 0.999 0.071
SCZ_pwy415_pc3 2 2 0.836 0.16 0.065 0.668
SCZ_pwy417_pc3 7 1 0 0.691 0.986 0
SCZ_pwy41_pc1 3 3 0.01 0.287 0.98 0.026
SCZ_pwy422_pc2 6 1 0 -0.786 0.978 0
SCZ_pwy429_pc5 2 2 0.727 -0.269 0.172 0.627
SCZ_pwy440_pc3 2 2 0.006 0.401 1 0.005
SCZ_pwy448_pc1 2 2 0.11 -0.757 0.971 0.308
SCZ_pwy452_pc3 2 2 0.075 0.51 0.986 0.224
SCZ_pwy454_pc3 2 2 0.036 -0.356 0.997 0.082
SCZ_pwy454_pc4 2 2 0.03 -0.522 0.998 0.125
SCZ_pwy45_pc3 11 1 0 0.363 0.824 0
SCZ_pwy461_pc4 2 2 0.974 -0.019 0.002 0.93
SCZ_pwy467_pc4 3 3 0.665 0.138 0.112 0.659
SCZ_pwy471_pc2 2 2 0.932 -0.071 0.011 0.735
SCZ_pwy472_pc1 2 1 0.08 -0.733 0.984 0.21
SCZ_pwy478_pc5 2 2 0.057 -0.761 0.992 0.046
SCZ_pwy482_pc3 4 3 0.003 0.667 0.963 0.021
SCZ_pwy483_pc4 2 2 0.029 0.427 0.998 0.085
SCZ_pwy493_pc5 3 3 0.624 0.171 0.141 0.6
SCZ_pwy494_pc2 2 2 0.577 -0.25 0.38 0.563
SCZ_pwy500_pc5 2 2 0.73 0.107 0.169 0.563
SCZ_pwy502_pc5 2 2 0.73 0.107 0.169 0.563
SCZ_pwy505_pc1 2 2 0.058 0.557 0.992 0.243
SCZ_pwy508_pc5 2 2 0.94 0.028 0.009 0.827
SCZ_pwy509_pc3 3 3 0.299 0.315 0.491 0.308
SCZ_pwy512_pc1 3 3 0.005 0.66 0.991 0.017
SCZ_pwy514_pc4 3 2 0.119 -0.77 0.776 0.221
SCZ_pwy514_pc5 2 2 0.011 0.545 1 0.043
SCZ_pwy52_pc5 2 2 0.021 0.208 0.999 0.067
SCZ_pwy53_pc5 7 2 0 0.928 0.966 0
SCZ_pwy540_pc3 3 3 0.976 -0.005 0.001 0.988
SCZ_pwy543_pc2 2 2 0.039 0.376 0.996 0.137
SCZ_pwy543_pc3 2 2 0.001 0.299 1 0.005
SCZ_pwy544_pc3 4 4 0 0.448 0.999 0.001
SCZ_pwy547_pc3 2 2 0.056 0.477 0.992 0.228
SCZ_pwy549_pc5 2 1 0.105 0.667 0.973 0.103
SCZ_pwy550_pc1 3 2 0.667 -0.124 0.111 0.653
SCZ_pwy557_pc1 4 3 0.002 0.572 0.974 0.005
SCZ_pwy558_pc1 4 2 0.001 0.713 0.98 0.003
SCZ_pwy559_pc2 2 2 0.908 -0.085 0.021 0.73
SCZ_pwy56_pc5 3 1 0.297 -0.469 0.494 0.266
SCZ_pwy574_pc2 2 2 0.052 0.544 0.993 0.127
SCZ_pwy578_pc1 4 3 0.595 -0.085 0.105 0.536
SCZ_pwy578_pc3 3 3 0.402 0.245 0.358 0.323
SCZ_pwy579_pc1 3 2 0.528 -0.13 0.223 0.472
SCZ_pwy579_pc3 3 3 0.404 0.245 0.355 0.324
SCZ_pwy580_pc3 2 2 0.945 0.037 0.007 0.808
SCZ_pwy581_pc1 2 2 0.039 0.168 0.996 0.143
SCZ_pwy581_pc3 4 4 0.563 0.151 0.123 0.577
SCZ_pwy582_pc2 2 2 0.017 -0.568 0.999 0.012
SCZ_pwy593_pc2 2 2 0.094 0.393 0.978 0.265
SCZ_pwy594_pc3 2 2 0.023 -0.533 0.999 0.099
SCZ_pwy600_pc4 3 3 0.492 -0.238 0.258 0.381
SCZ_pwy607_pc2 2 2 0.013 0.51 1 0.055
SCZ_pwy611_pc5 2 2 0.012 0.214 1 0.046
SCZ_pwy616_pc3 3 3 0.512 -0.281 0.238 0.438
SCZ_pwy620_pc4 2 2 0.022 -0.374 0.999 0.025
SCZ_pwy630_pc2 2 2 0.801 0.229 0.095 0.572
SCZ_pwy634_pc2 3 3 0.53 0.198 0.22 0.401
SCZ_pwy635_pc3 2 1 0.078 0.739 0.985 0.105
SCZ_pwy636_pc3 2 1 0.016 1.01 0.999 0.07
SCZ_pwy641_pc3 2 2 0.99 0.008 0 0.966
SCZ_pwy654_pc4 2 2 0.04 -0.405 0.996 0.145
SCZ_pwy655_pc1 6 3 0.139 -0.351 0.382 0.141
SCZ_pwy65_pc2 2 2 0.046 -0.282 0.995 0.179
SCZ_pwy664_pc3 2 2 0.047 0.59 0.995 0.159
SCZ_pwy66_pc2 2 2 0.016 -0.473 0.999 0.011
SCZ_pwy672_pc4 2 2 0.979 -0.016 0.001 0.933
SCZ_pwy674_pc4 2 2 0.128 -0.335 0.96 0.377
SCZ_pwy678_pc2 2 2 0.005 0.564 1 0.019
SCZ_pwy683_pc2 3 2 0.523 -0.301 0.228 0.388
SCZ_pwy696_pc1 3 3 0.008 0.259 0.985 0.019
SCZ_pwy69_pc2 2 2 0.906 -0.08 0.022 0.749
SCZ_pwy705_pc1 3 3 0.011 0.303 0.979 0.023
SCZ_pwy708_pc1 3 3 0.01 0.38 0.981 0.047
SCZ_pwy711_pc1 9 3 0.026 0.755 0.483 0.024
SCZ_pwy717_pc5 2 2 0.924 0.049 0.014 0.793
SCZ_pwy745_pc4 2 2 0.909 -0.058 0.02 0.743
SCZ_pwy750_pc3 3 3 0.21 0.285 0.624 0.236
SCZ_pwy760_pc3 6 3 0.007 -0.733 0.795 0.014
SCZ_pwy761_pc4 2 1 0.181 -0.351 0.922 0.305
SCZ_pwy765_pc1 10 2 0 -0.976 0.93 0
SCZ_pwy766_pc5 2 2 0.804 -0.152 0.092 0.629
SCZ_pwy776_pc5 2 2 0.769 0.078 0.126 0.597
SCZ_pwy777_pc3 5 3 0.019 -0.545 0.784 0.041
SCZ_pwy778_pc4 2 2 0.007 -0.305 1 0.003
SCZ_pwy782_pc3 2 2 0.949 0.037 0.006 0.834
SCZ_pwy785_pc4 3 2 0.011 -0.546 0.979 0.025
SCZ_pwy793_pc3 2 2 0.015 -0.517 0.999 0.074
SCZ_pwy796_pc4 2 2 0.038 -0.469 0.996 0.183
SCZ_pwy799_pc4 2 1 0.108 -0.576 0.972 0.182
SCZ_pwy813_pc4 4 1 0.009 0.718 0.922 0.04
SCZ_pwy817_pc1 2 2 0.02 0.4 0.999 0.042
SCZ_pwy818_pc4 5 4 0.453 -0.238 0.147 0.42
SCZ_pwy823_pc1 5 1 0 0.615 0.974 0.001
SCZ_pwy823_pc2 6 1 0 -0.472 0.987 0
SCZ_pwy830_pc1 2 1 0.017 0.652 0.999 0.075
SCZ_pwy832_pc1 2 2 0.036 0.489 0.997 0.168
SCZ_pwy83_pc1 2 2 0.995 -0.004 0 0.986
SCZ_pwy842_pc4 2 2 0.793 0.14 0.102 0.624
SCZ_pwy845_pc5 3 2 0.249 -0.392 0.564 0.284
SCZ_pwy849_pc4 2 2 0.892 0.069 0.028 0.743
SCZ_pwy862_pc2 4 1 0.135 -0.522 0.579 0.12
SCZ_pwy862_pc5 2 2 0.09 0.223 0.98 0.073
SCZ_pwy863_pc5 3 3 0.451 0.125 0.301 0.356
SCZ_pwy864_pc4 5 2 0.001 -0.711 0.954 0.006
SCZ_pwy865_pc5 3 3 0.007 0.358 0.986 0.079
SCZ_pwy868_pc2 4 1 0.158 -0.618 0.539 0.12
SCZ_pwy868_pc4 2 2 0.678 -0.18 0.235 0.563
SCZ_pwy868_pc5 2 2 0.09 0.231 0.98 0.073
SCZ_pwy869_pc3 3 3 0.002 0.409 0.995 0.004
SCZ_pwy86_pc4 2 2 0.021 0.387 0.999 0.024
SCZ_pwy870_pc4 3 1 0.021 0.546 0.957 0.128
SCZ_pwy870_pc5 2 2 0.802 0.097 0.094 0.631
SCZ_pwy885_pc3 2 2 0.036 0.403 0.997 0.155
SCZ_pwy905_pc2 2 2 0.054 -0.468 0.993 0.23
SCZ_pwy909_pc4 2 2 0.034 0.34 0.997 0.113
SCZ_pwy910_pc3 2 2 0.022 -0.407 0.999 0.073
SCZ_pwy913_pc5 2 2 0.006 0.271 1 0.021
SCZ_pwy914_pc2 2 2 0.846 0.149 0.058 0.683
SCZ_pwy914_pc4 2 2 0.061 -0.975 0.991 0.054
SCZ_pwy916_pc1 2 2 0.946 0.049 0.007 0.831
SCZ_pwy919_pc3 2 2 0.018 0.683 0.999 0.01
SCZ_pwy922_pc3 2 2 0.93 0.048 0.012 0.786
SCZ_pwy927_pc3 2 2 0.045 0.601 0.995 0.052
SCZ_pwy931_pc3 2 2 0.985 -0.01 0.001 0.941
SCZ_pwy937_pc1 2 2 0.897 -0.071 0.026 0.651
SCZ_pwy942_pc5 2 2 0.703 0.112 0.202 0.563
SCZ_pwy943_pc5 2 2 0.71 -0.113 0.193 0.563
SCZ_pwy947_pc1 2 1 0.21 0.817 0.895 0.375
SCZ_pwy950_pc4 2 2 0.074 -0.537 0.987 0.135
SCZ_pwy951_pc1 3 3 0.008 0.273 0.984 0.022
SCZ_pwy952_pc5 2 2 0.001 0.249 1 0.004
SCZ_pwy957_pc2 2 2 0.016 0.577 0.999 0.064
SCZ_pwy964_pc2 2 2 0.042 -0.638 0.996 0.022
SCZ_pwy964_pc5 3 3 0.736 -0.08 0.069 0.805
SCZ_pwy965_pc2 2 1 0.657 0.556 0.263 0.552
SCZ_pwy965_pc4 2 2 0.021 -0.39 0.999 0.094
SCZ_pwy967_pc1 2 2 0.991 0.007 0 0.964
SCZ_pwy969_pc5 2 2 0.023 -0.199 0.999 0.07
SCZ_pwy971_pc5 2 2 0.97 0.022 0.002 0.878
SCZ_pwy984_pc5 2 2 0.001 -0.263 1 0.002
SCZ_pwy990_pc2 2 2 0.849 0.175 0.055 0.637
SCZ_pwy999_pc1 3 3 0.007 0.263 0.986 0.02
T1D_pwy101_pc4 2 2 0.224 -1.221 0.882 0.378
T1D_pwy1021_pc3 2 2 0.969 0.028 0.002 0.98
T1D_pwy1023_pc2 2 2 0.955 0.032 0.005 0.967
T1D_pwy102_pc2 2 2 0.82 -0.441 0.078 0.644
T1D_pwy1034_pc5 2 2 0.1 0.948 0.975 0.252
T1D_pwy1044_pc3 2 2 0.423 -2.388 0.619 0.489
T1D_pwy1045_pc4 2 2 0.048 1.839 0.994 0.129
T1D_pwy1053_pc1 2 2 0.092 -1.214 0.979 0.212
T1D_pwy1067_pc5 2 2 0.786 1.36 0.108 0.64
T1D_pwy1078_pc3 2 2 0.056 1.547 0.992 0.161
T1D_pwy1083_pc1 3 3 0.544 1.58 0.208 0.476
T1D_pwy1085_pc5 2 2 0.793 -1.362 0.102 0.651
T1D_pwy1104_pc3 2 2 0.05 1.765 0.994 0.131
T1D_pwy1115_pc3 2 2 0.036 -0.753 0.997 0.102
T1D_pwy1117_pc1 3 3 0.778 -0.523 0.049 0.812
T1D_pwy1117_pc2 2 2 0.166 -0.986 0.933 0.265
T1D_pwy1124_pc2 2 2 0.788 0.355 0.107 0.679
T1D_pwy1126_pc3 2 2 0.03 0.767 0.998 0.037
T1D_pwy1127_pc2 2 2 0.699 0.504 0.207 0.579
T1D_pwy112_pc1 2 2 0.987 -0.027 0 0.972
T1D_pwy1134_pc5 2 2 0.613 1.903 0.326 0.523
T1D_pwy1136_pc2 2 2 0.937 -0.064 0.01 0.956
T1D_pwy1136_pc5 2 2 0.096 0.945 0.977 0.246
T1D_pwy114_pc3 2 2 0.052 2.182 0.993 0.044
T1D_pwy1161_pc3 2 2 0.239 1.497 0.865 0.387
T1D_pwy1162_pc1 3 3 0.903 -0.09 0.009 0.948
T1D_pwy1196_pc2 2 2 0.966 0.022 0.003 0.979
T1D_pwy1196_pc4 2 2 0.77 -0.428 0.125 0.61
T1D_pwy1216_pc5 2 2 0.984 0.028 0.001 0.969
T1D_pwy126_pc1 2 2 0.88 0.202 0.035 0.704
T1D_pwy134_pc4 3 3 0.985 -0.024 0 0.996
T1D_pwy139_pc3 2 2 0.797 0.274 0.098 0.654
T1D_pwy143_pc4 2 2 0.08 0.407 0.984 0.213
T1D_pwy151_pc5 2 2 0.977 0.046 0.001 0.984
T1D_pwy192_pc2 2 2 0.955 0.028 0.005 0.969
T1D_pwy196_pc3 2 2 0.028 -1.041 0.998 0.074
T1D_pwy198_pc1 2 2 0.566 -1.097 0.398 0.506
T1D_pwy210_pc3 2 2 0.034 -0.49 0.997 0.11
T1D_pwy228_pc1 2 2 1 -0.001 0 1
T1D_pwy255_pc1 2 2 0.086 0.51 0.982 0.193
T1D_pwy276_pc4 2 2 0.997 -0.006 0 0.991
T1D_pwy29_pc4 2 2 0.007 0.829 1 0.018
T1D_pwy319_pc3 2 2 0.725 1.52 0.176 0.597
T1D_pwy334_pc4 2 2 0.007 0.829 1 0.018
T1D_pwy341_pc1 2 2 0.002 -0.514 1 0
T1D_pwy347_pc2 3 3 0.002 1.135 0.996 0.004
T1D_pwy347_pc3 3 3 0.384 -0.505 0.379 0.284
T1D_pwy356_pc1 3 3 0.544 1.58 0.208 0.476
T1D_pwy357_pc1 2 2 0.426 -2.779 0.615 0.489
T1D_pwy379_pc5 2 2 0.072 0.739 0.987 0.151
T1D_pwy406_pc2 2 2 0.957 0.031 0.005 0.969
T1D_pwy407_pc2 2 2 0.947 0.035 0.007 0.959
T1D_pwy413_pc5 2 2 0.646 -0.596 0.278 0.566
T1D_pwy422_pc1 2 2 0.32 4.373 0.767 0.442
T1D_pwy464_pc5 2 2 0.921 -0.197 0.015 0.812
T1D_pwy477_pc4 2 2 0.965 -0.054 0.003 0.898
T1D_pwy480_pc2 2 2 0.958 0.027 0.004 0.969
T1D_pwy488_pc2 2 2 0.907 -0.152 0.021 0.754
T1D_pwy507_pc3 2 2 0.953 -0.087 0.005 0.888
T1D_pwy556_pc1 2 2 0.129 -0.861 0.959 0.277
T1D_pwy573_pc1 3 3 0.726 -0.421 0.075 0.739
T1D_pwy58_pc5 2 2 0.774 0.411 0.121 0.677
T1D_pwy598_pc3 2 2 0.056 1.547 0.992 0.161
T1D_pwy63_pc5 2 2 0.946 0.109 0.007 0.859
T1D_pwy640_pc3 2 2 0.185 1.907 0.918 0.253
T1D_pwy65_pc2 2 2 0.926 -0.073 0.013 0.953
T1D_pwy65_pc5 2 2 0.106 0.977 0.973 0.266
T1D_pwy668_pc2 2 2 0.972 -0.017 0.002 0.98
T1D_pwy669_pc2 2 2 0.983 0.011 0.001 0.987
T1D_pwy670_pc2 2 2 0.972 -0.017 0.002 0.98
T1D_pwy674_pc5 2 2 0.886 0.087 0.032 0.727
T1D_pwy686_pc3 2 2 0.088 -1.055 0.981 0.168
T1D_pwy687_pc3 2 2 0.737 1.387 0.161 0.606
T1D_pwy698_pc4 2 2 0.043 0.91 0.996 0.139
T1D_pwy710_pc5 2 2 0.087 -2.328 0.982 0.24
T1D_pwy748_pc5 3 3 0.481 -2.083 0.27 0.359
T1D_pwy749_pc2 2 2 0.974 0.016 0.002 0.98
T1D_pwy749_pc4 2 2 0.725 -0.381 0.175 0.573
T1D_pwy754_pc4 2 2 0.865 0.151 0.044 0.754
T1D_pwy762_pc4 2 2 0.045 0.638 0.995 0.091
T1D_pwy762_pc5 3 3 0.598 0.213 0.162 0.559
T1D_pwy774_pc4 2 2 0.07 1.498 0.988 0.188
T1D_pwy777_pc1 2 2 0.982 0.025 0.001 0.945
T1D_pwy778_pc3 2 2 0.033 -1.629 0.997 0.03
T1D_pwy784_pc5 2 2 0.532 1.871 0.45 0.522
T1D_pwy78_pc5 3 3 0.238 0.918 0.581 0.231
T1D_pwy817_pc4 2 2 0.214 -1.271 0.891 0.373
T1D_pwy835_pc1 2 2 0.664 0.4 0.254 0.565
T1D_pwy838_pc3 2 2 0.867 -0.158 0.043 0.697
T1D_pwy846_pc4 2 2 0.03 0.76 0.998 0.084
T1D_pwy864_pc1 2 2 0.532 -1.95 0.45 0.505
T1D_pwy889_pc1 2 2 0.426 -2.779 0.615 0.489
T1D_pwy890_pc1 2 2 0.703 -1.355 0.202 0.556
T1D_pwy891_pc1 2 2 0.426 -2.779 0.615 0.489
T1D_pwy894_pc1 2 2 0.426 -2.779 0.615 0.489
T1D_pwy895_pc1 2 2 0.426 -2.779 0.615 0.489
T1D_pwy896_pc1 2 2 0.426 -2.779 0.615 0.489
T1D_pwy906_pc1 2 2 0.095 1.091 0.978 0.142
T1D_pwy910_pc1 2 2 0.975 0.064 0.002 0.979
T1D_pwy985_pc4 2 2 0.064 0.774 0.99 0.155
T1D_pwy989_pc2 4 4 0.716 -0.103 0.051 0.736
T1D_pwy98_pc5 2 2 0.472 -1.68 0.543 0.489
T1D_pwy991_pc5 2 2 0.448 -3.586 0.581 0.484
T1D_pwy9_pc5 5 5 0.305 0.825 0.257 0.299
T2Dbmiadj_pwy1000_pc5 3 3 0.164 0.283 0.699 0.2
T2Dbmiadj_pwy1001_pc3 3 3 0.444 -0.277 0.309 0.346
T2Dbmiadj_pwy1025_pc3 3 3 0.951 -0.012 0.002 0.958
T2Dbmiadj_pwy1046_pc4 2 2 0.046 -0.377 0.995 0.089
T2Dbmiadj_pwy104_pc2 2 2 0.79 0.126 0.105 0.608
T2Dbmiadj_pwy105_pc2 2 2 0.783 0.133 0.112 0.601
T2Dbmiadj_pwy1072_pc2 2 2 0.531 0.138 0.452 0.553
T2Dbmiadj_pwy1077_pc5 3 3 0.736 0.183 0.07 0.705
T2Dbmiadj_pwy1098_pc5 2 2 0.011 -0.224 1 0.02
T2Dbmiadj_pwy1105_pc4 2 2 0.852 -0.049 0.053 0.719
T2Dbmiadj_pwy1111_pc4 2 2 0.813 0.08 0.084 0.688
T2Dbmiadj_pwy1137_pc2 2 2 0.165 0.496 0.934 0.337
T2Dbmiadj_pwy1138_pc2 2 2 0.165 0.496 0.934 0.337
T2Dbmiadj_pwy1139_pc1 2 2 0.809 0.145 0.088 0.725
T2Dbmiadj_pwy1178_pc3 3 3 0.585 0.254 0.172 0.527
T2Dbmiadj_pwy1189_pc2 2 2 0.894 0.106 0.027 0.767
T2Dbmiadj_pwy1213_pc1 2 2 0.028 0.616 0.998 0.061
T2Dbmiadj_pwy1217_pc5 2 2 0.973 0.015 0.002 0.941
T2Dbmiadj_pwy1218_pc5 2 2 0.973 0.015 0.002 0.941
T2Dbmiadj_pwy123_pc3 3 3 0.408 -0.332 0.35 0.3
T2Dbmiadj_pwy124_pc2 3 3 0.616 0.252 0.148 0.673
T2Dbmiadj_pwy126_pc2 2 2 0.005 -0.547 1 0.003
T2Dbmiadj_pwy130_pc1 2 2 0.938 0.033 0.009 0.854
T2Dbmiadj_pwy191_pc4 2 2 0.032 -0.341 0.997 0.064
T2Dbmiadj_pwy202_pc1 3 3 0.009 0.452 0.983 0.043
T2Dbmiadj_pwy206_pc4 2 2 0.36 0.038 0.712 0.279
T2Dbmiadj_pwy209_pc3 2 2 0.007 -0.355 1 0.014
T2Dbmiadj_pwy213_pc5 2 2 0.911 0.091 0.02 0.811
T2Dbmiadj_pwy219_pc4 2 2 0.039 -0.296 0.996 0.086
T2Dbmiadj_pwy237_pc1 2 2 0.1 0.354 0.975 0.228
T2Dbmiadj_pwy238_pc2 2 2 0.457 0.25 0.568 0.479
T2Dbmiadj_pwy244_pc2 2 2 0.975 0.006 0.002 0.933
T2Dbmiadj_pwy259_pc3 2 2 0.967 -0.013 0.003 0.905
T2Dbmiadj_pwy264_pc2 3 3 0.027 -0.62 0.946 0.064
T2Dbmiadj_pwy269_pc5 2 2 0.718 0.328 0.184 0.536
T2Dbmiadj_pwy273_pc4 2 2 0.851 0.048 0.054 0.748
T2Dbmiadj_pwy278_pc3 2 2 0.686 0.222 0.224 0.53
T2Dbmiadj_pwy286_pc1 2 2 0.029 0.362 0.998 0.077
T2Dbmiadj_pwy287_pc3 2 2 0.955 -0.028 0.005 0.883
T2Dbmiadj_pwy292_pc2 2 2 0.011 -0.368 1 0.008
T2Dbmiadj_pwy30_pc2 2 2 0.187 0.666 0.916 0.297
T2Dbmiadj_pwy313_pc2 2 2 0.045 -0.372 0.995 0.088
T2Dbmiadj_pwy324_pc3 2 2 0.537 0.271 0.442 0.552
T2Dbmiadj_pwy327_pc4 2 2 0.663 0.144 0.255 0.537
T2Dbmiadj_pwy328_pc4 2 2 0.663 0.144 0.255 0.537
T2Dbmiadj_pwy336_pc4 2 2 0 -0.279 1 0.002
T2Dbmiadj_pwy340_pc2 2 2 0.678 0.248 0.235 0.558
T2Dbmiadj_pwy341_pc1 2 2 0.666 0.097 0.251 0.537
T2Dbmiadj_pwy344_pc3 2 2 0.633 0.195 0.298 0.596
T2Dbmiadj_pwy347_pc1 2 2 0.639 -0.196 0.289 0.531
T2Dbmiadj_pwy366_pc3 3 3 0.637 -0.143 0.132 0.625
T2Dbmiadj_pwy369_pc1 3 3 0.753 0.08 0.061 0.756
T2Dbmiadj_pwy372_pc3 3 3 0.614 0.152 0.149 0.607
T2Dbmiadj_pwy377_pc3 2 2 0.022 0.281 0.999 0.04
T2Dbmiadj_pwy385_pc4 2 2 0.026 0.407 0.998 0.02
T2Dbmiadj_pwy386_pc4 2 2 0.026 0.407 0.998 0.02
T2Dbmiadj_pwy3_pc3 4 4 0.548 -0.15 0.132 0.537
T2Dbmiadj_pwy416_pc2 2 2 0.217 -0.204 0.888 0.379
T2Dbmiadj_pwy426_pc2 2 2 0.701 -0.246 0.204 0.507
T2Dbmiadj_pwy433_pc3 2 1 0.669 0.152 0.247 0.532
T2Dbmiadj_pwy435_pc1 2 2 0.012 -0.392 1 0.028
T2Dbmiadj_pwy456_pc4 3 3 0.758 0.077 0.059 0.797
T2Dbmiadj_pwy484_pc3 3 3 0.016 0.397 0.968 0.066
T2Dbmiadj_pwy495_pc4 2 2 0.891 0.082 0.029 0.827
T2Dbmiadj_pwy4_pc1 3 3 0.013 0.321 0.974 0.053
T2Dbmiadj_pwy506_pc4 2 2 0.386 -0.036 0.676 0.297
T2Dbmiadj_pwy525_pc2 2 2 0.46 -0.442 0.563 0.498
T2Dbmiadj_pwy540_pc2 2 2 0.17 -0.178 0.931 0.356
T2Dbmiadj_pwy541_pc3 2 2 0.783 0.076 0.112 0.628
T2Dbmiadj_pwy552_pc3 2 2 0.047 0.347 0.995 0.081
T2Dbmiadj_pwy567_pc2 2 2 0.676 -0.116 0.238 0.541
