factor num_snp_fdr<0.2 num_snp_noMHC pval_in_fitting slope_in_fitting rsq_in_fitting pval_in_resampling
mpv_pwy309_pc2 2 2 0.064 0.082 0.99 0.127
mpv_pwy314_pc5 2 2 0.054 0.078 0.993 0.109
mpv_pwy315_pc2 2 2 0.324 0.126 0.763 0.26
mpv_pwy322_pc3 2 2 0.166 0.097 0.933 0.285
mpv_pwy326_pc2 2 2 0.156 -0.078 0.941 0.28
mpv_pwy35_pc3 2 2 0.591 0.1 0.359 0.527
mpv_pwy63_pc2 2 2 0.874 -0.053 0.038 0.772
mpv_pwy65_pc4 2 2 0.076 -0.107 0.986 0.1
mpv_pwy71_pc1 2 2 0.126 -0.141 0.961 0.245
mpv_pwy94_pc1 2 2 0.055 -0.048 0.992 0.035
mpv_pwy98_pc4 2 2 0.8 0.066 0.096 0.668
myeloid_wbc_pwy116_pc3 2 2 0.977 -0.003 0.001 0.92
myeloid_wbc_pwy130_pc2 2 2 0.56 0.123 0.407 0.488
myeloid_wbc_pwy137_pc3 2 2 0.821 -0.023 0.077 0.606
myeloid_wbc_pwy141_pc3 2 2 0.529 0.057 0.454 0.535
myeloid_wbc_pwy144_pc2 2 2 0.938 0.009 0.009 0.835
myeloid_wbc_pwy152_pc3 2 2 0.152 -0.308 0.944 0.318
myeloid_wbc_pwy15_pc4 2 2 0.988 -0.002 0 0.954
myeloid_wbc_pwy160_pc3 2 2 0.714 -0.034 0.189 0.567
myeloid_wbc_pwy170_pc3 3 3 0.534 -0.041 0.217 0.45
myeloid_wbc_pwy197_pc3 2 2 0.939 0.006 0.009 0.812
myeloid_wbc_pwy205_pc3 2 2 0.106 -0.073 0.973 0.285
myeloid_wbc_pwy214_pc3 2 2 0.003 0.074 1 0.012
myeloid_wbc_pwy218_pc3 2 2 0.963 -0.004 0.003 0.922
myeloid_wbc_pwy219_pc2 2 2 0.724 0.047 0.176 0.54
myeloid_wbc_pwy228_pc3 2 2 0.014 -0.068 1 0.041
myeloid_wbc_pwy230_pc3 2 2 0.915 0.01 0.018 0.84
myeloid_wbc_pwy249_pc5 5 5 0 -0.079 0.998 0
myeloid_wbc_pwy263_pc3 2 2 0.927 -0.018 0.013 0.782
myeloid_wbc_pwy265_pc3 4 4 0.938 0.004 0.002 0.909
myeloid_wbc_pwy276_pc1 3 3 0.781 0.021 0.048 0.804
myeloid_wbc_pwy292_pc2 2 2 0.954 0.006 0.005 0.898
myeloid_wbc_pwy305_pc2 2 2 0.01 -0.11 1 0.035
myeloid_wbc_pwy306_pc5 2 2 0.017 0.125 0.999 0.063
myeloid_wbc_pwy321_pc4 2 0 0.096 -0.139 0.977 0.198
myeloid_wbc_pwy331_pc5 2 2 0.177 0.1 0.925 0.388
myeloid_wbc_pwy35_pc2 2 2 0.088 0.146 0.981 0.234
myeloid_wbc_pwy39_pc2 2 2 0.006 -0.089 1 0.015
myeloid_wbc_pwy72_pc1 4 4 0.931 0.006 0.003 0.908
neut_pwy130_pc2 2 2 0.565 0.108 0.398 0.525
neut_pwy152_pc3 2 2 0.149 -0.274 0.946 0.326
neut_pwy15_pc4 2 2 0.983 -0.002 0.001 0.931
neut_pwy162_pc1 2 2 0.031 0.085 0.998 0.026
neut_pwy166_pc2 2 2 0.027 -0.119 0.998 0.044
neut_pwy170_pc3 3 3 0.547 -0.042 0.205 0.459
neut_pwy181_pc3 2 2 0.239 0.117 0.866 0.46
neut_pwy191_pc4 2 2 0.889 -0.012 0.03 0.765
neut_pwy197_pc3 2 2 0.902 0.011 0.024 0.704
neut_pwy214_pc3 2 2 0.041 0.079 0.996 0.148
neut_pwy218_pc3 2 2 0.997 0 0 0.997
neut_pwy228_pc3 2 2 0.052 -0.073 0.993 0.181
neut_pwy230_pc3 3 3 0.683 -0.025 0.1 0.664
neut_pwy249_pc5 3 3 0.001 -0.073 0.999 0.004
neut_pwy276_pc1 3 3 0.853 0.011 0.022 0.863
neut_pwy282_pc1 2 2 0.099 -0.088 0.976 0.23
neut_pwy28_pc1 2 2 0.062 0.095 0.991 0.163
neut_pwy298_pc4 2 2 0.008 0.08 1 0.012
neut_pwy309_pc3 2 2 0.941 0.01 0.009 0.852
neut_pwy318_pc2 2 2 0.181 0.184 0.921 0.317
neut_pwy321_pc4 2 0 0.106 -0.129 0.972 0.226
neut_pwy331_pc5 2 2 0.067 0.075 0.989 0.162
neut_pwy72_pc1 4 4 0.894 0.009 0.007 0.884
neut_pwy84_pc5 2 2 0.614 0.078 0.325 0.505
pct_pwy104_pc5 2 2 0.055 0.089 0.992 0.146
pct_pwy10_pc4 2 2 0.006 -0.082 1 0.021
pct_pwy116_pc4 2 2 0.736 0.042 0.162 0.562
pct_pwy130_pc2 2 2 0.696 0.047 0.212 0.621
pct_pwy135_pc3 2 2 0.001 0.081 1 0.003
pct_pwy153_pc4 2 2 0.846 0.028 0.057 0.681
pct_pwy15_pc2 2 2 0.589 -0.048 0.363 0.532
pct_pwy172_pc5 2 2 0.076 -0.063 0.986 0.169
pct_pwy175_pc3 2 2 0.119 0.084 0.966 0.208
pct_pwy177_pc3 2 2 0.046 -0.028 0.995 0.099
pct_pwy181_pc4 2 2 0.023 0.057 0.999 0.069
pct_pwy182_pc5 2 2 0.631 -0.039 0.3 0.551
pct_pwy18_pc3 3 3 0.889 -0.014 0.012 0.923
pct_pwy18_pc5 2 2 0.617 -0.11 0.32 0.5
pct_pwy192_pc1 3 3 0.46 -0.063 0.291 0.334
pct_pwy220_pc2 3 3 0.348 0.056 0.426 0.285
pct_pwy238_pc5 2 2 0.073 -0.074 0.987 0.187
pct_pwy265_pc5 2 2 0.765 0.024 0.131 0.667
pct_pwy270_pc2 2 2 0.048 -0.089 0.994 0.135
pct_pwy284_pc4 2 2 0.829 0.013 0.071 0.631
pct_pwy311_pc5 2 2 0.092 0.051 0.979 0.215
pct_pwy316_pc5 2 2 0.019 -0.064 0.999 0.042
pct_pwy331_pc4 2 2 0.035 0.086 0.997 0.065
pct_pwy33_pc4 2 2 0.855 0.021 0.051 0.795
pct_pwy43_pc3 2 2 0.118 0.159 0.966 0.259
pct_pwy63_pc2 2 2 0.039 0.133 0.996 0.072
pct_pwy67_pc4 2 2 0.064 -0.068 0.99 0.164
pct_pwy70_pc3 2 2 0.853 0.039 0.053 0.761
pct_pwy72_pc1 3 3 0.958 -0.005 0.002 0.963
pct_pwy79_pc4 2 2 0.098 0.078 0.976 0.261
pct_pwy83_pc4 2 2 0.833 0.04 0.067 0.631
pdw_pwy115_pc5 2 2 0.435 -0.108 0.601 0.481
pdw_pwy133_pc1 3 3 0.903 -0.011 0.009 0.924
pdw_pwy15_pc2 3 3 0.04 0.059 0.922 0.118
pdw_pwy175_pc1 2 2 0.908 0.021 0.021 0.798
pdw_pwy179_pc3 2 2 0.018 -0.06 0.999 0.038
pdw_pwy181_pc4 2 2 0.003 -0.051 1 0.004
pdw_pwy208_pc5 2 2 0.281 -0.15 0.817 0.452
pdw_pwy240_pc4 2 2 0.575 -0.037 0.383 0.595
pdw_pwy249_pc1 2 2 0.627 0.041 0.305 0.531
pdw_pwy253_pc5 2 2 0.999 0 0 0.999
pdw_pwy27_pc4 3 3 0.813 -0.023 0.035 0.84
pdw_pwy291_pc4 2 2 0.013 0.031 1 0.029
pdw_pwy304_pc1 2 2 0.606 -0.207 0.336 0.521
pdw_pwy305_pc5 3 3 0.002 0.069 0.997 0.008
pdw_pwy30_pc2 2 2 0.711 -0.018 0.192 0.77
pdw_pwy310_pc1 2 2 0.683 -0.08 0.228 0.709
pdw_pwy312_pc5 2 2 0.156 -0.069 0.941 0.337
pdw_pwy314_pc1 2 2 0.126 0.105 0.961 0.172
pdw_pwy316_pc1 2 2 0.69 -0.073 0.219 0.722
pdw_pwy330_pc3 2 2 0.823 0.014 0.075 0.874
pdw_pwy39_pc5 3 3 0.796 -0.014 0.042 0.837
pdw_pwy50_pc4 3 3 0.423 0.063 0.333 0.3
pdw_pwy61_pc5 4 4 0.059 0.107 0.746 0.029
pdw_pwy63_pc2 2 2 0.685 -0.162 0.226 0.557
pdw_pwy63_pc4 3 3 0.594 -0.051 0.165 0.55
pdw_pwy65_pc4 2 2 0.153 -0.08 0.944 0.186
pdw_pwy70_pc4 2 2 0.289 -0.037 0.807 0.194
pdw_pwy72_pc1 2 2 0.061 -0.098 0.991 0.153
pdw_pwy80_pc4 2 2 0.092 0.163 0.979 0.205
pdw_pwy90_pc3 2 2 0.726 0.037 0.173 0.555
pdw_pwy92_pc2 2 2 0.935 0.008 0.011 0.838
pdw_pwy94_pc1 2 2 0.807 0.024 0.089 0.644
plt_pwy103_pc3 2 2 0.004 0.188 1 0.008
plt_pwy115_pc5 2 2 0.196 0.074 0.908 0.275
plt_pwy130_pc2 3 3 0.632 0.037 0.135 0.618
plt_pwy137_pc4 2 2 0.733 0.03 0.166 0.572
plt_pwy148_pc3 2 2 0.648 -0.054 0.276 0.526
plt_pwy14_pc3 2 2 0.084 0.137 0.983 0.193
plt_pwy153_pc4 2 2 0.88 0.02 0.035 0.756
plt_pwy15_pc2 2 2 0.011 -0.063 1 0.016
plt_pwy172_pc4 2 2 0.915 0.01 0.018 0.851
plt_pwy174_pc2 2 2 0.126 0.098 0.961 0.248
plt_pwy181_pc4 3 3 0.541 0.031 0.211 0.463
plt_pwy184_pc1 2 2 0.895 -0.017 0.027 0.788
plt_pwy210_pc2 2 2 0.55 0.043 0.422 0.544
plt_pwy220_pc2 2 2 0.119 0.074 0.965 0.178
plt_pwy227_pc4 3 3 0.804 -0.022 0.039 0.838
plt_pwy238_pc5 2 2 0.06 -0.077 0.991 0.121
plt_pwy269_pc4 2 2 0.938 0.009 0.009 0.87
plt_pwy271_pc4 3 3 0.824 -0.011 0.031 0.854
plt_pwy272_pc4 2 2 0.22 0.068 0.885 0.375
plt_pwy288_pc2 2 2 0.046 -0.12 0.995 0.113
plt_pwy294_pc5 2 2 0.064 -0.03 0.99 0.142
plt_pwy309_pc2 2 2 0.097 -0.136 0.977 0.123
plt_pwy310_pc1 2 2 0.739 0.073 0.159 0.584
plt_pwy314_pc5 2 2 0.054 -0.065 0.993 0.138
plt_pwy315_pc2 2 2 0.381 -0.064 0.683 0.367
plt_pwy43_pc3 2 2 0.086 0.111 0.982 0.189
plt_pwy70_pc3 2 2 0.839 0.033 0.063 0.745
plt_pwy72_pc1 2 2 0.153 0.091 0.943 0.289
plt_pwy77_pc1 2 2 0.245 -0.128 0.859 0.41
plt_pwy77_pc3 2 2 0.797 0.029 0.099 0.659
plt_pwy80_pc4 2 2 0.25 -0.108 0.854 0.415
plt_pwy90_pc1 2 2 0.887 0.033 0.031 0.77
rbc_pwy101_pc2 2 2 0.244 -0.082 0.86 0.29
rbc_pwy103_pc1 2 2 0.571 -0.047 0.389 0.532
rbc_pwy112_pc3 2 2 0.121 -0.141 0.964 0.198
rbc_pwy122_pc2 2 2 0.01 -0.089 1 0.022
rbc_pwy122_pc5 2 2 0.98 0.001 0.001 0.945
rbc_pwy126_pc3 3 2 0.08 0.068 0.846 0.159
rbc_pwy129_pc4 2 2 0.262 0.088 0.84 0.421
rbc_pwy138_pc2 2 2 0.98 -0.003 0.001 0.95
rbc_pwy13_pc1 2 2 0.965 -0.008 0.003 0.97
rbc_pwy175_pc1 2 2 0.139 0.226 0.953 0.3
rbc_pwy188_pc3 2 2 0.712 0.055 0.191 0.529
rbc_pwy196_pc2 3 3 0.243 0.034 0.573 0.258
rbc_pwy198_pc2 2 2 0.648 0.05 0.276 0.606
rbc_pwy228_pc3 2 2 0.202 -0.109 0.902 0.376
rbc_pwy251_pc1 2 2 0.852 0.023 0.053 0.698
rbc_pwy258_pc2 2 2 0.512 -0.03 0.482 0.516
rbc_pwy295_pc4 2 2 0.049 -0.037 0.994 0.119
rbc_pwy300_pc3 4 4 0.12 -0.09 0.608 0.115
rbc_pwy301_pc2 2 2 0.072 0.095 0.987 0.187
rbc_pwy310_pc3 2 2 0.181 -0.152 0.921 0.351
rbc_pwy311_pc5 2 2 0.875 -0.018 0.038 0.724
rbc_pwy42_pc3 2 2 0.052 -0.08 0.993 0.125
rbc_pwy46_pc1 2 2 0.261 0.143 0.841 0.421
rbc_pwy5_pc3 2 2 0.02 0.066 0.999 0.032
rbc_pwy63_pc2 2 2 0.984 0.002 0.001 0.95
rbc_pwy65_pc5 3 3 0.196 -0.069 0.646 0.156
rbc_pwy84_pc2 2 2 0.98 0.002 0.001 0.951
rdw_pwy108_pc1 2 2 0.187 -0.182 0.916 0.337
rdw_pwy10_pc5 3 3 0.82 0.018 0.032 0.832
rdw_pwy111_pc3 3 3 0.878 0.017 0.015 0.901
rdw_pwy113_pc5 2 2 0.285 -0.022 0.813 0.323
rdw_pwy114_pc3 2 2 0.219 0.091 0.886 0.379
rdw_pwy145_pc4 2 2 0.838 -0.014 0.063 0.691
rdw_pwy146_pc5 2 2 0.774 -0.019 0.121 0.609
rdw_pwy148_pc1 3 3 0.687 0.033 0.098 0.683
rdw_pwy158_pc4 2 2 0.09 0.074 0.98 0.204
rdw_pwy159_pc3 2 2 0.86 0.019 0.047 0.778
rdw_pwy15_pc1 2 2 0.99 0.002 0 0.981
rdw_pwy160_pc3 2 2 0.204 0.1 0.901 0.363
rdw_pwy167_pc4 2 1 0.906 0.009 0.022 0.829
rdw_pwy168_pc3 2 2 0.899 0.011 0.025 0.82
rdw_pwy170_pc3 2 2 0.197 -0.109 0.907 0.357
rdw_pwy180_pc5 2 2 0.948 -0.006 0.007 0.874
rdw_pwy185_pc5 2 2 0.91 0.008 0.02 0.816
rdw_pwy18_pc5 2 2 0.078 -0.08 0.985 0.19
rdw_pwy201_pc4 2 2 0.228 0.04 0.877 0.305
rdw_pwy210_pc4 2 2 0.936 0.007 0.01 0.849
rdw_pwy212_pc4 3 3 0.73 -0.018 0.073 0.744
rdw_pwy214_pc3 2 2 0.098 0.128 0.977 0.219
rdw_pwy215_pc2 3 3 0.59 0.041 0.168 0.557
rdw_pwy219_pc5 2 2 0.885 0.01 0.032 0.794
rdw_pwy220_pc4 3 3 0.039 0.111 0.924 0.123
rdw_pwy223_pc4 2 2 0.047 0.077 0.995 0.115
rdw_pwy227_pc4 2 2 0.893 0.012 0.028 0.771
rdw_pwy228_pc3 2 2 0.186 -0.101 0.917 0.349
rdw_pwy233_pc4 2 2 0.015 -0.063 0.999 0.03
rdw_pwy238_pc4 2 2 0.162 0.047 0.937 0.172
rdw_pwy23_pc5 2 2 0.204 -0.086 0.901 0.18
rdw_pwy247_pc2 2 2 0.057 0.065 0.992 0.128
rdw_pwy247_pc5 3 3 0.672 0.023 0.107 0.663
rdw_pwy249_pc5 2 2 0.337 -0.16 0.745 0.478
rdw_pwy254_pc5 2 2 0.02 -0.103 0.999 0.046
rdw_pwy262_pc3 2 2 0.932 -0.012 0.011 0.833
rdw_pwy268_pc4 2 2 0.003 -0.068 1 0.004
rdw_pwy269_pc3 2 2 0.043 -0.076 0.995 0.094
rdw_pwy273_pc1 2 2 0.884 -0.016 0.033 0.793
rdw_pwy278_pc4 2 2 0.137 0.072 0.955 0.246
rdw_pwy281_pc1 2 2 0.793 0.015 0.102 0.796
rdw_pwy286_pc3 3 3 0.001 0.047 0.998 0.004
rdw_pwy288_pc5 2 2 0.854 -0.01 0.051 0.736
rdw_pwy290_pc5 2 2 0.067 0.063 0.989 0.142
rdw_pwy296_pc5 2 2 0.087 -0.098 0.981 0.196
rdw_pwy298_pc2 2 2 0.15 -0.117 0.945 0.277
rdw_pwy299_pc3 2 2 0.389 -0.111 0.671 0.492
rdw_pwy299_pc4 2 2 0.007 -0.055 1 0.022
rdw_pwy300_pc2 3 3 0.614 -0.045 0.149 0.595
rdw_pwy300_pc5 2 2 0.871 0.012 0.04 0.752
rdw_pwy305_pc5 2 2 0.975 -0.003 0.002 0.933
rdw_pwy307_pc4 2 2 0.05 -0.095 0.994 0.053
rdw_pwy314_pc5 2 2 0.382 0.129 0.682 0.49
rdw_pwy316_pc5 2 2 0.069 0.062 0.988 0.124
rdw_pwy319_pc5 2 2 0.016 -0.061 0.999 0.031
rdw_pwy324_pc5 2 1 0.021 -0.054 0.999 0.037
rdw_pwy329_pc4 2 2 0.157 0.081 0.94 0.308
rdw_pwy330_pc2 2 2 0.008 0.072 1 0.013
rdw_pwy33_pc5 2 2 0.008 -0.069 1 0.015
rdw_pwy45_pc4 2 2 0.396 0.142 0.661 0.477
rdw_pwy46_pc1 2 2 0.13 0.121 0.959 0.228
rdw_pwy4_pc3 2 2 0.876 -0.011 0.038 0.82
rdw_pwy62_pc5 2 2 0.539 -0.071 0.44 0.509
rdw_pwy65_pc1 2 2 0.262 0.038 0.84 0.286
rdw_pwy84_pc3 3 3 0.163 0.044 0.701 0.162
ret_pwy104_pc1 2 2 0.009 0.095 1 0.016
ret_pwy117_pc3 2 2 0.112 0.086 0.969 0.234
ret_pwy118_pc2 2 2 0.097 -0.173 0.977 0.155
ret_pwy128_pc3 2 2 0.016 0.072 0.999 0.037
ret_pwy145_pc4 2 2 0.448 -0.115 0.581 0.47
ret_pwy16_pc5 2 2 0.93 0.01 0.012 0.851
ret_pwy176_pc5 2 2 0.193 0.076 0.911 0.328
ret_pwy184_pc4 2 2 0.818 0.014 0.079 0.675
ret_pwy193_pc2 2 2 0.426 0.217 0.616 0.466
ret_pwy215_pc2 4 4 0.628 -0.03 0.088 0.596
ret_pwy243_pc5 2 2 0.155 -0.122 0.942 0.293
ret_pwy24_pc4 3 3 0.677 0.026 0.104 0.706
ret_pwy265_pc3 2 2 0.085 0.091 0.982 0.189
ret_pwy271_pc4 2 2 0.08 -0.05 0.984 0.173
ret_pwy272_pc5 2 2 0.885 -0.012 0.032 0.769
ret_pwy273_pc3 2 2 0.76 0.032 0.135 0.613
ret_pwy285_pc1 2 2 0.266 0.211 0.835 0.399
ret_pwy28_pc2 3 3 0.005 -0.096 0.989 0.019
ret_pwy291_pc2 2 2 0.986 0.002 0.001 0.961
ret_pwy296_pc5 2 2 0 0.074 1 0.001
ret_pwy305_pc5 2 2 0.966 -0.004 0.003 0.918
ret_pwy308_pc5 2 2 0.029 0.061 0.998 0.066
ret_pwy312_pc5 2 2 0.074 0.058 0.987 0.138
ret_pwy316_pc5 2 2 0.054 -0.077 0.993 0.126
ret_pwy332_pc5 2 1 0.789 -0.029 0.106 0.652
ret_pwy45_pc4 4 4 0.881 -0.011 0.009 0.871
ret_pwy46_pc1 2 2 0.006 0.328 1 0.008
ret_pwy50_pc5 2 2 0.923 -0.01 0.014 0.835
ret_pwy61_pc1 2 2 0.208 0.235 0.897 0.319
ret_pwy62_pc2 4 4 0.929 -0.005 0.003 0.922
ret_pwy70_pc3 2 2 0.306 0.109 0.786 0.351
ret_pwy7_pc2 2 2 0.071 -0.105 0.988 0.155
ret_pwy80_pc2 2 2 0.64 -0.066 0.287 0.574
ret_pwy80_pc5 3 3 0.474 0.058 0.277 0.389
ret_pwy84_pc3 2 2 0.608 -0.05 0.334 0.567
ret_pwy86_pc5 2 1 0.018 0.163 0.999 0.048
ret_pwy99_pc5 2 2 0.992 -0.001 0 0.979
ukb.allasthma_pwy123_pc4 2 2 0.189 -0.125 0.915 0.317
ukb.allasthma_pwy131_pc1 2 2 0.898 -0.022 0.026 0.81
ukb.allasthma_pwy14_pc3 2 2 0.13 0.252 0.959 0.145
ukb.allasthma_pwy175_pc3 2 2 0.061 0.166 0.991 0.145
ukb.allasthma_pwy21_pc4 2 2 0.716 0.17 0.187 0.508
ukb.allasthma_pwy220_pc2 2 2 0.125 -0.195 0.962 0.141
ukb.allasthma_pwy243_pc5 2 2 0.111 0.144 0.97 0.13
ukb.allasthma_pwy253_pc5 2 2 0.839 0.05 0.062 0.81
ukb.allasthma_pwy26_pc5 2 1 0.497 -0.15 0.505 0.534
ukb.allasthma_pwy289_pc1 2 2 0.672 -0.074 0.243 0.616
ukb.allasthma_pwy309_pc5 2 2 0.839 -0.03 0.063 0.682
ukb.allasthma_pwy312_pc1 3 3 0.938 0.011 0.004 0.951
ukb.allasthma_pwy324_pc5 2 2 0.026 0.105 0.998 0.071
ukb.allasthma_pwy41_pc3 2 2 0.042 0.157 0.996 0.041
ukb.allasthma_pwy49_pc3 2 2 0.122 -0.156 0.964 0.297
ukb.allasthma_pwy58_pc4 2 1 0.065 -0.181 0.99 0.154
ukb.allasthma_pwy65_pc5 2 2 0.959 -0.013 0.004 0.903
ukb.allasthma_pwy74_pc4 2 2 0.032 0.15 0.997 0.076
ukb.allasthma_pwy97_pc4 2 2 0.956 -0.009 0.005 0.882
wbc_pwy106_pc5 2 2 0.023 -0.072 0.999 0.081
wbc_pwy130_pc2 3 3 0.323 0.106 0.458 0.253
wbc_pwy137_pc3 2 2 0.956 -0.007 0.005 0.871
wbc_pwy141_pc3 2 2 0.886 0.024 0.032 0.708
wbc_pwy145_pc2 2 2 0.059 0.096 0.991 0.129
wbc_pwy148_pc4 2 2 0.045 0.093 0.995 0.15
wbc_pwy15_pc4 2 2 0.927 0.009 0.013 0.776
wbc_pwy168_pc1 2 2 0.047 0.09 0.995 0.095
wbc_pwy185_pc5 2 2 0.037 -0.048 0.997 0.126
wbc_pwy215_pc5 2 2 0.019 -0.073 0.999 0.067
wbc_pwy276_pc1 2 2 0.994 0.001 0 0.982
wbc_pwy282_pc5 2 2 0.098 0.057 0.976 0.076
wbc_pwy283_pc2 2 2 0.146 0.097 0.948 0.359
wbc_pwy321_pc3 2 1 0.225 0.139 0.88 0.41
wbc_pwy321_pc4 2 0 0.124 -0.174 0.963 0.265
wbc_pwy323_pc4 2 1 0.068 0.119 0.989 0.095
wbc_pwy325_pc3 2 1 0.202 0.147 0.903 0.347
wbc_pwy332_pc5 2 2 0.091 -0.071 0.98 0.076
wbc_pwy35_pc2 3 3 0.008 0.136 0.983 0.063
wbc_pwy72_pc1 3 3 0.532 -0.055 0.219 0.397
wbc_pwy88_pc5 4 4 0.374 -0.052 0.266 0.375
