factor num_snp_fdr<0.2 num_snp_noMHC pval_in_fitting slope_in_fitting pval_in_resampling IVW_estimate IVW_pval IVW_resampling_pval
pwy317_pc2 2 0 0.001 -0.045 0.003 -0.0452622352141672 3.48332907910016e-25 0.442
pwy318_pc2 3 0 0.749 0.009 0.767 0.0119564896746563 9.38431825210161e-06 0.726
pwy320_pc3 2 0 0.933 -0.007 0.853 0.00311029906521531 0.60747295853804 0.964
pwy321_pc5 2 0 0.16 0.074 0.268 0.0726987825119937 1.99868648555295e-21 0.539
pwy325_pc4 3 0 0.82 0.014 0.838 0.023018441599299 0.000216783994899707 0.798
pwy326_pc4 2 0 0.957 0.004 0.912 -0.00530550266683811 0.382765225057518 0.951
pwy37_pc3 3 3 0.75 0.031 0.764 0.0312992997162001 0.00478096839278761 0.871
pwy40_pc3 3 3 0.554 -0.034 0.51 -0.0214451205842095 0.000661032578821388 0.806
pwy41_pc4 3 3 0.541 0.028 0.493 0.0214391396665657 0.000198105650622257 0.754
pwy54_pc2 2 0 0.013 0.035 0.027 0.034653842460438 3.56255062915244e-25 0.445
pwy61_pc2 2 0 0.034 0.048 0.07 0.0477757245238276 4.05453705849927e-25 0.446
pwy61_pc4 2 2 0.078 -0.079 0.072 -0.0892792759306315 6.57303624375069e-23 0.348
pwy62_pc5 4 4 0.007 -0.158 0.02 -0.139547196129575 3.08832830109977e-06 0.04
pwy71_pc1 2 2 0.039 0.072 0.085 0.0724221605140263 5.47899920576667e-17 0.501
pwy72_pc5 3 3 0.162 -0.084 0.119 -0.0402898768957181 0.000236008100711744 0.717
pwy78_pc4 2 0 0.346 -0.078 0.31 -0.013003837039813 0.102367071627857 0.911
pwy88_pc2 2 0 0.895 -0.007 0.807 -0.00170515307358648 0.662619564433993 0.934
pwy97_pc4 2 2 0.937 0.008 0.919 -0.0305821542631188 7.30057690866369e-07 0.664
pwy99_pc4 3 3 0.9 -0.01 0.879 0.0792812757781384 4.19356951680933e-31 0.375
pwy100_pc1 2 2 0.704 -0.032 0.599 -0.00554901941653763 0.519602295619766 0.803
pwy106_pc4 2 2 0.039 -0.212 0.143 -0.213062820490119 1.19876735480488e-16 0.491
pwy107_pc1 2 2 0.7 -0.047 0.599 -0.00888084057633619 0.48280853971369 0.764
pwy128_pc1 2 2 0.711 -0.02 0.599 -0.00294419868645483 0.59187261606703 0.863
pwy170_pc3 2 2 0.148 0.172 0.358 0.170356101006877 6.98183097518885e-25 0.27
pwy186_pc5 2 2 0.024 -0.2 0.016 -0.195202754967617 2.37597628863321e-20 0.199
pwy193_pc5 2 0 0.178 -0.172 0.354 -0.164487310509829 4.44378693731145e-22 0.264
pwy203_pc4 2 2 0.032 0.145 0.111 0.144143714871985 3.12790641362726e-17 0.358
pwy21_pc1 2 2 0.702 0.047 0.599 0.00856338359518883 0.499409856011785 0.78
pwy238_pc5 3 0 0.758 0.058 0.771 0.0875715837020745 3.96657580985881e-08 0.589
pwy252_pc3 2 2 0.008 0.257 0.033 0.25756074729856 2.66880127518632e-16 0.301
pwy253_pc5 2 2 0.036 -0.433 0.021 -0.424133501744644 6.51448911620443e-40 0.03
pwy27_pc2 2 2 0.041 -0.196 0.151 -0.195281090679687 2.35504340188057e-20 0.321
pwy29_pc5 2 0 0.898 -0.067 0.695 0.0202142549279055 0.631970852155996 0.986
pwy3_pc4 2 2 0.014 0.315 0.028 0.316256335819639 4.71863355416671e-18 0.356
pwy320_pc3 3 0 0.768 0.053 0.786 0.0827676525109457 8.01347128353484e-08 0.576
pwy321_pc5 3 0 0.779 0.06 0.792 0.0961925023699247 1.47517351431171e-07 0.599
pwy325_pc4 3 0 0.785 0.054 0.801 0.0876549621368056 2.14649637728475e-07 0.598
pwy326_pc4 3 0 0.763 -0.055 0.772 -0.0848066129741329 5.73526521485901e-08 0.582
pwy60_pc5 2 2 0.377 -0.278 0.379 -0.126936415927402 8.59434953241327e-05 0.572
pwy72_pc1 2 2 0.569 0.151 0.556 -0.0055042458110453 0.857362128252116 0.993
pwy84_pc3 2 2 0.011 -0.144 0.046 -0.144837510643846 2.88722794103045e-17 0.352
pwy85_pc2 2 2 0.036 -0.153 0.12 -0.151704775621371 3.19814509688889e-17 0.358
pwy85_pc3 2 2 0.045 -0.185 0.19 -0.184825549000222 2.37312764620597e-17 0.423
pwy85_pc5 2 2 0.047 0.24 0.152 0.243235790198498 3.46504756274952e-17 0.35
pwy10_pc4 2 2 0.388 0.311 0.398 0.0601293079898235 0.080129371558651 0.858
pwy11_pc5 2 2 0.878 -0.206 0.792 -0.0152078908593574 0.864686043308221 0.975
pwy14_pc5 2 2 0.025 0.662 0.04 0.672854330727043 5.98868261078138e-20 0.314
pwy180_pc5 2 2 0.032 0.359 0.063 0.355670895894424 3.20657941976675e-18 0.49
pwy187_pc5 2 2 0.74 0.167 0.611 0.0763761508200744 0.0826759766327882 0.758
pwy21_pc4 2 2 0.078 0.514 0.128 0.533654672719964 1.62678637255286e-23 0.352
pwy211_pc4 2 2 0.913 0.035 0.85 -0.0319862828275604 0.171406837820701 0.789
pwy297_pc3 2 2 0.075 0.44 0.118 0.456683732782005 6.51593829054861e-26 0.303
pwy332_pc3 3 3 0.813 0.051 0.845 0.103368806869375 9.92004050411449e-07 0.628
pwy68_pc4 2 2 0.106 -0.582 0.247 -0.56850558879431 7.69039270140381e-22 0.386
pwy77_pc4 3 3 0.35 -0.485 0.313 -0.231455928750289 1.57030119418897e-05 0.64
pwy84_pc3 2 2 0.259 0.297 0.134 0.0955854967800195 0.00294636550320055 0.748
pwy97_pc4 2 2 0.078 -0.597 0.184 -0.597206716238589 6.93911979097e-70 0.131
pwy99_pc4 2 2 0.079 0.755 0.185 0.755425561998478 7.53811138286772e-70 0.131
pwy108_pc5 2 2 0.641 0.153 NA 0.536082325645885 0.0217837602281724 NA
pwy13_pc4 3 3 0.464 0.129 0 0.448621504971037 0.453254998925426 0
pwy179_pc4 2 2 0.516 -0.218 NA -0.459580322082372 0.0217837653944289 NA
pwy232_pc3 2 2 0.507 -0.131 NA -0.269196011259426 0.453254910835622 NA
pwy243_pc5 3 3 0.554 0.626 0.75 3.15023991377886 0.0217837924167702 0.5
pwy4_pc5 3 3 0.844 0.346 0.5 1.96047239981763 0.156743353227001 0.5
pwy62_pc1 2 2 0.66 0.119 NA 0.461592940814801 0.0217837629664854 NA
pwy103_pc5 2 2 0.776 -0.187 0.604 -0.0559359579615443 0.394847214098486 0.78
pwy110_pc5 2 2 0.069 0.468 0.198 0.463192846029557 7.94519974923953e-21 0.242
pwy188_pc5 2 2 0.682 -0.359 0.495 -0.364493216793352 1.09550682792492e-19 0.429
pwy213_pc5 2 2 0.088 -0.519 0.242 -0.511228320220189 3.28745691381313e-18 0.286
pwy229_pc4 2 2 0.05 0.482 0.088 0.475665143449521 2.07532774047353e-19 0.385
pwy279_pc4 2 2 0.057 -0.315 0.088 -0.317240933149509 4.65802109126201e-18 0.396
pwy140_pc4 2 2 0.346 0.059 0.331 0.00276444032076038 0.59935344717807 0.992
pwy144_pc5 2 2 0.718 -0.02 0.662 -0.000934293853682299 0.871761293924302 0.979
pwy156_pc2 2 2 0.009 -0.06 0.016 -0.0604155453661225 7.47877526047011e-28 0.547
pwy174_pc3 2 2 0.107 -0.068 0.215 -0.0661302159443583 2.88992999520521e-23 0.531
pwy174_pc5 2 2 0.071 0.08 0.122 0.0790281294904465 1.07388594445434e-22 0.362
pwy185_pc4 4 4 0.421 0.05 0.446 -0.0666741130999607 0.225892790101766 0.299
pwy198_pc2 2 2 0.146 -0.04 0.229 -0.0443671131022802 4.14977095456275e-18 0.598
pwy238_pc5 2 0 0.195 0.058 0.242 0.0628874785741294 7.24628445537782e-28 0.376
pwy24_pc5 2 2 0.694 0.062 0.603 -0.0294748344347329 0.0161968517286761 0.931
pwy244_pc2 2 2 0.963 -0.003 0.93 -0.0167502847194741 0.012871038592685 0.845
pwy295_pc5 2 2 0.183 0.038 0.211 0.0421400709458805 1.50191647099756e-17 0.514
pwy320_pc3 2 0 0.271 0.058 0.26 0.0644159832386063 4.04787342027238e-25 0.38
pwy321_pc5 2 0 0.239 0.061 0.258 0.0672584822721976 2.22364533742768e-26 0.38
pwy322_pc4 2 2 0.808 -0.048 0.666 -0.107902859935891 1.26256937245982e-32 0.386
pwy325_pc4 2 0 0.231 0.058 0.258 0.0636120577137581 1.07969614494551e-26 0.38
pwy326_pc3 3 3 0.013 0.088 0.024 0.0846260555982869 7.24538740255195e-42 0.339
pwy326_pc4 2 0 0.212 -0.057 0.251 -0.0624189407199927 2.41887594532083e-27 0.379
pwy33_pc3 3 3 0.6 -0.029 0.572 -0.0237426209364709 0.000751741745957292 0.819
pwy60_pc3 2 2 0.086 0.117 0.14 0.118698782323785 3.47416312870506e-49 0.317
pwy62_pc5 2 2 0.191 0.13 0.326 0.122901795012733 2.94789983143681e-50 0.301
pwy69_pc5 2 2 0.956 -0.009 0.922 0.00451687680922905 0.703645403013106 0.967
pwy97_pc4 2 2 0.058 0.073 0.104 0.073247665402484 1.52847407581667e-29 0.513
pwy99_pc4 2 2 0.06 -0.093 0.105 -0.0926540707968771 1.56784592855686e-29 0.512
pwy100_pc2 2 2 0.052 0.082 0.1 0.0846351014368596 1.08503397441977e-29 0.418
pwy13_pc1 2 2 0.98 0.002 0.96 0.00191048923305863 0.785307584656967 0.969
pwy134_pc1 3 3 0.318 0.089 0.291 0.0607934930312982 8.34162311982673e-56 0.172
pwy14_pc1 2 2 0.138 -0.076 0.237 -0.07209968994486 1.34695971699599e-24 0.549
pwy141_pc1 2 2 0.381 0.115 0.368 0.0550120253782109 8.23113152123266e-62 0.199
pwy15_pc1 2 2 0.408 0.173 0.394 0.0762203775700023 1.34546493246142e-52 0.245
pwy153_pc4 2 2 0.004 -0.04 0.006 -0.0403108851245143 5.18638893118859e-17 0.628
pwy153_pc5 2 2 0.055 0.049 0.09 0.0471895236524832 2.34872457992691e-18 0.492
pwy154_pc1 2 2 0.484 0.092 0.464 0.0512081593507943 1.59918323057322e-55 0.146
pwy168_pc5 2 2 0.028 0.063 0.03 0.0617561698437442 3.7121119372898e-20 0.538
pwy169_pc1 2 2 0.503 0.071 0.474 0.0379429679699499 2.61938785151267e-49 0.169
pwy171_pc5 3 3 0.013 -0.078 0.019 -0.0695077735110508 2.37991539990455e-44 0.245
pwy193_pc5 5 0 0.131 0.045 0.144 0.0152828948376858 0.628721050979874 0.617
pwy194_pc1 3 3 0.395 -0.106 0.355 -0.0313310552319328 4.54675411739848e-16 0.562
pwy197_pc1 2 2 0.474 0.101 0.457 0.0577225220454596 8.2519319262821e-59 0.138
pwy198_pc1 2 2 0.119 -0.038 0.206 -0.0356641792763338 6.82392700711113e-25 0.541
pwy209_pc1 2 2 0.48 0.176 0.461 0.0992109226756749 1.00651530379659e-56 0.144
pwy215_pc3 2 2 0.899 -0.019 0.834 -0.0219858571292073 0.00908865860140294 0.821
pwy218_pc1 2 2 0.48 -0.087 0.461 -0.0490268643673649 9.7676230889294e-57 0.144
pwy223_pc1 2 2 0.48 0.07 0.461 0.0393333549462234 7.4391734820714e-57 0.143
pwy226_pc1 2 2 0.496 0.106 0.47 0.0572002510417302 2.04252660360837e-51 0.159
pwy236_pc1 2 2 0.483 0.071 0.464 0.0397010063133718 6.61797744016782e-56 0.144
pwy238_pc3 2 2 0.123 -0.115 0.182 -0.105573911947677 1.26117928382554e-25 0.446
pwy238_pc5 4 0 0.213 -0.038 0.228 -0.00730913565295497 0.818665322901382 0.823
pwy242_pc1 2 2 0.465 -0.123 0.454 -0.0717542576403761 3.49387891837586e-62 0.127
pwy29_pc2 2 2 0.065 0.054 0.11 0.0517958855728548 1.39207288681717e-15 0.416
pwy298_pc5 2 2 0.007 0.043 0.005 0.042629798569557 3.3886909580561e-20 0.535
pwy314_pc5 2 2 0.04 -0.06 0.05 -0.0583274864529217 4.11072464346805e-20 0.536
pwy317_pc4 2 2 0.108 0.066 0.17 0.0661822782486965 6.82008241235721e-23 0.581
pwy320_pc3 5 0 0.113 -0.041 0.13 -0.0162442318795489 0.567044853931292 0.543
pwy321_pc5 4 0 0.251 -0.044 0.258 -0.00582877583220243 0.876802673260195 0.886
pwy323_pc4 2 2 0.131 0.066 0.219 0.062388358025503 5.09078320910817e-26 0.53
pwy325_pc4 5 0 0.151 -0.044 0.166 -0.0127663096721534 0.688873093334507 0.69
pwy325_pc5 2 0 0.055 0.08 0.06 0.082990583577678 6.50645847821541e-33 0.17
pwy326_pc4 4 0 0.214 0.038 0.233 0.00760513714257882 0.808524933198131 0.81
pwy326_pc5 4 4 0.168 0.086 0.182 0.0184113504159136 0.795519003366667 0.846
pwy328_pc1 3 3 0.398 -0.08 0.359 -0.0238774800167911 3.57868031011487e-16 0.547
pwy329_pc1 2 2 0.478 -0.116 0.461 -0.0658826989204774 1.74733032656343e-57 0.141
pwy329_pc4 3 3 0.374 0.048 0.382 -0.0286970781376481 3.58191914664329e-06 0.678
pwy35_pc1 2 2 0.421 0.28 0.412 0.1181591506717 1.73812013934134e-48 0.258
pwy40_pc5 2 2 0.108 0.115 0.162 0.11593053156213 1.51537497424221e-32 0.475
pwy43_pc1 2 2 0.382 -0.172 0.368 -0.0820406774825501 1.16780668889897e-61 0.199
pwy46_pc1 2 2 0.48 0.161 0.461 0.0906413558583155 6.40393795454642e-57 0.143
pwy56_pc1 2 2 0.395 0.097 0.382 0.0444578257000315 5.80805223388032e-57 0.221
pwy57_pc1 2 2 0.423 0.14 0.413 0.0585153787052441 5.85099804430342e-48 0.26
pwy58_pc1 2 2 0.407 0.135 0.394 0.0596031974333408 7.86616458615047e-53 0.245
pwy59_pc1 2 2 0.442 0.18 0.433 0.0709794446776449 2.1886009253318e-42 0.294
pwy61_pc1 2 2 0.4 0.145 0.389 0.0654049443459032 3.01141175587203e-55 0.232
pwy74_pc1 3 3 0.393 0.134 0.355 0.0410717216098696 6.97173362844678e-17 0.536
pwy81_pc3 2 2 0.181 0.134 0.29 0.121129858732591 8.87118469970067e-32 0.464
pwy83_pc4 2 2 0.028 0.066 0.052 0.0661199076478678 5.54223998378389e-17 0.629
pwy87_pc1 2 2 0.472 0.141 0.457 0.080857173386132 1.03320084625135e-59 0.136
pwy12_pc1 2 2 0.969 -0.005 0.934 -0.00336706528850368 0.782764291418584 0.969
pwy130_pc1 2 2 0.997 0 0.99 -0.00339800953768492 0.555707520826054 0.928
pwy147_pc1 3 3 0.747 0.017 0.799 0.0165870455674515 0.00432787539663258 0.87
pwy148_pc1 3 3 0.787 0.021 0.841 0.0180554119738082 0.0120788550110619 0.893
pwy152_pc2 2 2 0.905 0.01 0.809 0.00709010180738082 0.343503536325757 0.893
pwy156_pc2 2 0 0.106 0.084 0.203 0.0819306573887012 3.88265845457191e-17 0.295
pwy164_pc5 2 2 0 0.16 0.001 0.160183424273135 3.20980769064681e-16 0.322
pwy170_pc1 3 3 0.544 -0.043 0.5 -0.0394527156535663 3.63162658542134e-13 0.57
pwy183_pc1 2 2 0.91 0.006 0.825 0.00375738773539119 0.368859007604528 0.907
pwy193_pc5 5 0 0.467 -0.046 0.507 -0.0171272390388709 0.821396143561272 0.815
pwy209_pc4 2 2 0.623 0.173 0.543 0.0962757013860307 1.15307958920584e-05 0.635
pwy21_pc1 2 2 0.041 -0.097 0.093 -0.0969223179518777 1.57487147771189e-24 0.442
pwy21_pc3 2 2 0.101 0.203 0.151 0.184837774791834 8.00352061702763e-45 0.045
pwy217_pc1 2 2 0.9 0.008 0.806 0.00546974177879695 0.289925785445582 0.882
pwy22_pc1 2 2 0.119 0.084 0.234 0.0836777024105279 7.83477737329153e-24 0.455
pwy225_pc1 2 2 0.217 -0.118 0.366 -0.113008302895493 3.0571105227012e-44 0.229
pwy23_pc1 2 2 0.078 0.076 0.173 0.0757152453661147 2.81004240320016e-24 0.444
pwy238_pc3 2 0 0.047 0.197 0.102 0.195729901261309 2.18161619643916e-20 0.112
pwy238_pc5 6 0 0.597 0.03 0.614 0.000440842611610883 0.994617689250837 0.996
pwy243_pc1 2 2 0.092 0.118 0.179 0.11692719259661 9.23087521954147e-23 0.481
pwy249_pc1 3 3 0.488 -0.046 0.418 -0.0420629645684351 3.4721658227163e-15 0.52
pwy253_pc1 2 2 0.088 0.079 0.19 0.0785067162066765 3.4895243351753e-24 0.451
pwy260_pc1 2 2 0.867 0.02 0.757 0.0151542678044067 0.11931562002496 0.841
pwy264_pc3 2 2 0.725 0.078 0.647 0.00320211038139674 0.886293739674856 0.968
pwy29_pc1 2 2 0.1 -0.09 0.191 -0.0872769819747275 2.82444131559624e-24 0.428
pwy30_pc1 2 2 0.071 -0.116 0.159 -0.115423227386689 2.42783128330218e-24 0.444
pwy304_pc1 2 2 0.873 0.012 0.763 0.00866194535694573 0.143462313403122 0.852
pwy305_pc1 2 2 0.894 0.009 0.796 0.00598528553847926 0.255872520991605 0.876
pwy308_pc1 2 2 0.891 0.011 0.791 0.00751489933567223 0.234537568812311 0.873
pwy309_pc1 2 2 0.881 0.015 0.777 0.0110650227659477 0.177367849738068 0.86
pwy312_pc1 2 2 0.89 0.01 0.79 0.0066787936943655 0.229679401983797 0.872
pwy313_pc1 3 3 0.54 -0.039 0.491 -0.0360088230345254 2.50452912599461e-13 0.569
pwy320_pc3 6 0 0.345 0.051 0.348 0.0277634576445566 0.66043740326096 0.647
pwy321_pc5 6 0 0.573 0.035 0.589 0.00526168002650755 0.942118942571834 0.93
pwy325_pc3 2 0 0.055 0.186 0.125 0.184484879994364 2.40615461114797e-20 0.111
pwy325_pc4 6 0 0.564 0.034 0.578 0.00372774335760705 0.95653549485758 0.948
pwy326_pc3 2 0 0.069 -0.184 0.148 -0.182121626911543 2.91573958186575e-20 0.112
pwy326_pc4 6 0 0.543 -0.033 0.561 -0.0066344906182617 0.916953078856031 0.902
pwy327_pc3 2 2 0.182 -0.204 0.328 -0.191825351265827 3.19155185869708e-37 0.087
pwy33_pc1 2 2 0.013 -0.099 0.028 -0.0993936243033075 1.28707138532759e-24 0.435
pwy34_pc1 2 2 0.024 0.152 0.056 0.152204239311976 6.01845760548604e-18 0.548
pwy39_pc1 3 3 0.838 -0.012 0.835 -0.035755230047926 1.52382157386105e-08 0.609
pwy43_pc3 2 2 0.036 0.19 0.052 0.195751037011889 7.379606891259e-24 0.37
pwy47_pc4 2 2 0.758 0.045 0.615 0.000564382576168273 0.964360398234183 0.998
pwy49_pc2 2 2 0.969 0.008 0.926 0.0215483511378131 0.19371140600835 0.793
pwy52_pc1 2 2 0.116 0.121 0.255 0.120876640263971 3.13918841778846e-27 0.423
pwy61_pc5 2 2 0.057 0.146 0.115 0.146755325575659 1.29323526579134e-17 0.539
pwy68_pc1 2 2 0.093 -0.106 0.193 -0.105154605563513 3.85199547343551e-24 0.452
pwy72_pc1 2 2 0.72 -0.13 0.559 -0.100804658907036 1.97418999414869e-08 0.617
pwy76_pc3 3 3 0.7 0.077 0.687 0.056902005342381 0.0218382416922964 0.828
pwy78_pc1 2 2 0.077 0.084 0.146 0.0824065788216982 1.63825814719518e-24 0.423
pwy89_pc1 2 2 0.884 0.01 0.78 0.00755302217524752 0.192653675265524 0.864
pwy139_pc3 2 2 0.145 -0.047 0.261 -0.0470732606066064 2.10321507827529e-45 0.258
pwy167_pc5 2 0 0.127 -0.075 0.143 -0.0875368233838612 2.03893034870273e-37 0.143
pwy174_pc5 2 2 0.045 0.065 0.092 0.0645278951534551 3.9035820748867e-18 0.393
pwy193_pc5 9 0 0.002 -0.049 0.003 -0.0503835796482447 0.000148226627539964 0.005
pwy197_pc5 3 3 0.211 0.048 0.204 0.0286864372281247 5.66190144356776e-06 0.626
pwy200_pc3 2 0 0.908 -0.007 0.804 -0.00870023504148923 0.0785765367731154 0.81
pwy222_pc3 2 2 0.86 0.011 0.738 0.00809127750133329 0.141323281321552 0.831
pwy238_pc5 13 0 0 0.052 0 0.0510453523052895 8.68516932941958e-06 0.001
pwy242_pc3 2 2 0.786 0.035 0.656 0.0317900998952925 9.12817718294356e-06 0.686
pwy247_pc3 2 0 0.82 -0.019 0.697 -0.0237793666015911 4.51063162005502e-06 0.69
pwy266_pc4 2 2 0.079 -0.068 0.111 -0.0711365188606524 3.2965339016845e-25 0.348
pwy273_pc5 2 2 0.895 0.013 0.787 0.0157768990879271 0.0361538200239405 0.789
pwy279_pc5 3 3 0.799 0.015 0.831 0.0120043798500278 0.0582982289914947 0.907
pwy28_pc5 2 2 1 0 0.999 0.000240322686546508 0.984206587683807 0.994
pwy29_pc3 3 3 0.488 -0.045 0.386 -0.0309441762631771 4.20964608442423e-06 0.677
pwy301_pc3 2 2 0.082 0.077 0.151 0.0766418294141993 7.07230280632019e-51 0.229
pwy311_pc3 2 2 0.85 0.025 0.733 0.0380604675427904 6.74280173407802e-11 0.628
pwy32_pc2 2 2 0.034 0.113 0.07 0.114005140896941 1.81754235570246e-15 0.533
pwy320_pc3 11 0 0.001 0.049 0.003 0.0472511862644433 0.000133283753924745 0.006
pwy321_pc5 11 0 0.009 0.046 0.009 0.049759403336329 0.0011891473111754 0.012
pwy325_pc4 10 0 0.002 0.049 0.003 0.0513637556224432 0.000125034836284824 0.002
pwy325_pc5 4 0 0.116 -0.088 0.112 -0.10385842079166 0.0195932528159635 0.092
pwy326_pc4 12 0 0 -0.05 0 -0.0485371571369442 1.79913350191626e-05 0
pwy331_pc4 4 4 0.041 -0.057 0.028 -0.0371973682765013 0.41173886966627 0.403
pwy34_pc5 2 2 0.057 0.143 0.122 0.142030900795 1.76730342308191e-22 0.368
pwy36_pc2 2 0 0.11 -0.076 0.212 -0.0770721706284635 2.23386729358252e-26 0.429
pwy44_pc5 2 2 0.968 -0.005 0.926 -0.00588489838022248 0.581300596561147 0.925
pwy47_pc3 2 2 0.111 0.047 0.086 0.0553254359246172 5.99133141723465e-21 0.28
pwy60_pc3 2 2 0.163 0.072 0.224 0.0732668616248831 8.7116437138535e-21 0.492
pwy74_pc4 2 2 0.737 -0.051 0.605 -0.0296224627137434 0.0107987839574225 0.754
pwy84_pc4 2 2 0.748 0.034 0.607 0.0117239486604222 0.116955826992171 0.843
pwy85_pc4 3 3 0.873 0.01 0.89 -0.00864834828006293 0.137960006866234 0.937
pwy85_pc5 2 2 0.075 0.074 0.094 0.0786475200960095 1.98796043492657e-18 0.298
pwy86_pc5 2 2 0.77 0.035 0.625 0.00985087446458417 0.235613237639946 0.905
pwy90_pc5 2 2 0.287 -0.149 0.212 -0.00326244330861084 0.786885482069424 0.997
pwy97_pc3 2 2 0.147 -0.062 0.26 -0.0619652939694367 3.18510320684258e-45 0.258
pwy97_pc4 2 2 0.298 -0.104 0.44 -0.107646127189963 1.32939556295188e-62 0.193
pwy99_pc5 2 2 0.045 0.091 0.104 0.0915184512808472 1.33700718018945e-19 0.536
pwy108_pc2 2 2 0.069 0.05 0.21 0.0484565203292923 6.66704207658049e-21 0.17
pwy117_pc3 2 2 0.013 0.042 0.025 0.042526267968812 5.62210150362281e-16 0.317
pwy127_pc4 4 4 0.83 0.008 0.749 0.00639337696768933 0.852313533193947 0.804
pwy148_pc3 3 3 0.036 -0.116 0.207 -0.117155828803687 7.09012120460327e-45 0.075
pwy18_pc5 3 3 0.771 0.015 0.831 0.0135351569775282 0.02742334747875 0.85
pwy198_pc2 2 2 0.086 0.052 0.281 0.0494574677715425 9.1708399414656e-21 0.179
pwy204_pc2 2 2 0.912 -0.009 0.846 0.0175923611876562 0.00106110834442076 0.584
pwy21_pc5 2 2 0.058 -0.149 0.206 -0.151310042868601 1.20332889781316e-41 0.059
pwy223_pc4 2 2 0.911 -0.012 0.694 -0.0264119248548723 1.31462239588967e-05 0.537
pwy234_pc5 2 2 0.105 0.094 0.357 0.0964263601729795 6.14199886672966e-41 0.057
pwy254_pc4 2 2 0.031 0.079 0.084 0.0795879978002481 4.76657471713086e-24 0.086
pwy28_pc2 2 2 0.69 -0.041 0.514 -0.011928647532336 0.200903522520022 0.783
pwy285_pc3 3 3 0.023 -0.061 0.038 -0.0636547143984129 4.43066688466969e-53 0.016
pwy287_pc3 2 2 0.228 -0.063 0.468 -0.0632904452970756 9.97699688771304e-40 0.081
pwy325_pc3 3 3 0.727 0.036 0.741 0.000429964331043722 0.960480478839103 0.998
pwy42_pc3 2 2 0.682 -0.043 0.537 -0.0214570749448741 0.0310531676934775 0.575
pwy48_pc3 2 2 0.098 -0.155 0.354 -0.151924301213757 8.15162027877147e-21 0.256
pwy64_pc2 2 2 0.042 -0.104 0.092 -0.10126205609017 4.56003073602983e-21 0.162
pwy83_pc2 2 2 0.043 -0.053 0.048 -0.0541572655385237 1.55865376341039e-24 0.087
pwy93_pc2 2 2 0.012 0.035 0.016 0.0357082943927569 1.19460095456792e-24 0.09
