factors	hsq	SE	zscore	pval	qvalues
pwy102_pc4	0.93325	0.80398	1.16078758178064	0.24572829433412	0.999999406061019
pwy102_pc5	1e-06	1.017913	9.82402228874177e-07	0.999999216156429	0.999999406061019
pwy103_pc1	0.053834	1.179073	0.0456579024369144	0.963582917781969	0.999999406061019
pwy103_pc2	1e-06	1.015819	9.84427343847674e-07	0.999999214540621	0.999999406061019
pwy103_pc3	1e-06	1.112856	8.98588856060443e-07	0.999999283029825	0.999999406061019
pwy103_pc4	0.460534	0.812476	0.566827820144841	0.570831167415146	0.999999406061019
pwy103_pc5	0.999999	1.022999	0.97751708457193	0.328313223905019	0.999999406061019
pwy104_pc1	1e-06	1.018499	9.81836997385368e-07	0.999999216607419	0.999999406061019
pwy104_pc2	1e-06	1.228246	8.14169148525621e-07	0.999999350387006	0.999999406061019
pwy104_pc3	1e-06	1.155649	8.65314641383327e-07	0.999999309578807	0.999999406061019
pwy104_pc4	1e-06	1.029295	9.71538771683531e-07	0.999999224824214	0.999999406061019
pwy104_pc5	0.999999	1.122156	0.891140803952392	0.372853636910617	0.999999406061019
pwy105_pc1	0.708364	0.902727	0.784693489836905	0.432633300685056	0.999999406061019
pwy105_pc2	1e-06	0.862109	1.15994613210163e-06	0.99999907449689	0.999999406061019
pwy105_pc3	1e-06	1.006178	9.93859933331876e-07	0.999999207014504	0.999999406061019
pwy105_pc4	0.673135	0.85947	0.783197784681257	0.433510975610737	0.999999406061019
pwy105_pc5	0.078479	0.914318	0.0858333752589362	0.931598874752812	0.999999406061019
pwy106_pc1	1e-06	0.903395	1.10693550440284e-06	0.999999116793251	0.999999406061019
pwy106_pc2	1e-06	1.058208	9.44993800840666e-07	0.999999246004036	0.999999406061019
pwy106_pc3	1e-06	1.128094	8.86450951782387e-07	0.999999292714472	0.999999406061019
pwy106_pc4	0.345974	1.059736	0.326471876014404	0.744067364345206	0.999999406061019
pwy106_pc5	0.19112	0.886775	0.215522539539342	0.829359940933427	0.999999406061019
pwy107_pc1	1e-06	1.14191	8.75725757721712e-07	0.999999301271938	0.999999406061019
pwy107_pc2	0.265535	0.900416	0.294902578363779	0.768068302246052	0.999999406061019
pwy107_pc3	0.703309	0.912926	0.770389933028526	0.441068623229924	0.999999406061019
pwy107_pc4	0.999999	1.166316	0.857399709855648	0.391224019596189	0.999999406061019
pwy107_pc5	1e-06	1.092298	9.15501081206777e-07	0.999999269535822	0.999999406061019
pwy108_pc1	1e-06	1.080724	9.25305628449077e-07	0.999999261712925	0.999999406061019
pwy108_pc2	1e-06	1.124728	8.8910385444303e-07	0.999999290597762	0.999999406061019
pwy108_pc3	0.769463	1.039546	0.740191391241946	0.459183870450146	0.999999406061019
pwy108_pc4	0.406166	0.929616	0.436918039276432	0.662170788918625	0.999999406061019
pwy108_pc5	1e-06	1.124484	8.89296779678501e-07	0.99999929044383	0.999999406061019
pwy109_pc1	0.716078	1.078984	0.663659516730554	0.506908255415298	0.999999406061019
pwy109_pc2	1e-06	0.903789	1.10645294421596e-06	0.999999117178279	0.999999406061019
pwy109_pc3	1e-06	1.061401	9.42150987232912e-07	0.999999248272273	0.999999406061019
pwy109_pc4	1e-06	1.11688	8.95351335864193e-07	0.999999285612993	0.999999406061019
pwy109_pc5	1e-06	0.993307	1.00673809809052e-06	0.999999196739215	0.999999406061019
pwy11_pc1	1e-06	0.844451	1.18420133317386e-06	0.999999055144039	0.999999406061019
pwy11_pc2	1e-06	1.05373	9.49009708369317e-07	0.999999242799806	0.999999406061019
