factor num_snp_fdr<0.2 num_snp_noMHC pval_in_fitting slope_in_fitting rsq_in_fitting pval_in_resampling
SCZ_pwy885_pc3 2 2 0.041 0.396 0.996 0.198
SCZ_pwy890_pc1 2 2 0.728 -0.213 0.171 0.549
SCZ_pwy905_pc2 2 2 0.029 -0.471 0.998 0.149
SCZ_pwy909_pc4 2 2 0.03 0.34 0.998 0.106
SCZ_pwy910_pc3 2 2 0.033 -0.413 0.997 0.151
SCZ_pwy913_pc5 2 2 0.02 0.278 0.999 0.092
SCZ_pwy914_pc2 2 2 0.841 0.153 0.061 0.622
SCZ_pwy914_pc4 2 2 0.061 -0.978 0.991 0.04
SCZ_pwy916_pc1 2 2 0.944 0.051 0.008 0.775
SCZ_pwy919_pc3 3 3 0.002 0.659 0.995 0.003
SCZ_pwy922_pc3 3 3 0.395 -0.312 0.366 0.27
SCZ_pwy927_pc3 2 2 0.062 0.587 0.99 0.049
SCZ_pwy931_pc3 2 2 0.993 -0.004 0 0.963
SCZ_pwy937_pc1 3 3 0.236 -0.324 0.583 0.224
SCZ_pwy942_pc5 2 2 0.698 0.113 0.208 0.541
SCZ_pwy943_pc5 2 2 0.703 -0.115 0.202 0.541
SCZ_pwy945_pc2 2 2 0.058 0.855 0.992 0.144
SCZ_pwy950_pc4 2 2 0.074 -0.532 0.986 0.153
SCZ_pwy951_pc1 3 3 0.01 0.271 0.981 0.036
SCZ_pwy952_pc5 2 2 0.013 0.254 1 0.059
SCZ_pwy959_pc5 2 2 0.947 -0.027 0.007 0.859
SCZ_pwy964_pc2 2 2 0.041 -0.634 0.996 0.032
SCZ_pwy964_pc4 2 2 0.587 -0.28 0.365 0.488
SCZ_pwy964_pc5 3 3 0.738 -0.08 0.069 0.832
SCZ_pwy965_pc4 2 2 0.009 -0.39 1 0.035
SCZ_pwy969_pc5 2 2 0.036 -0.203 0.997 0.138
SCZ_pwy970_pc1 2 2 0.054 0.315 0.993 0.061
SCZ_pwy971_pc3 2 2 0.67 0.311 0.245 0.503
SCZ_pwy971_pc5 2 2 0.977 0.017 0.001 0.884
SCZ_pwy972_pc1 2 2 0.115 0.318 0.968 0.169
SCZ_pwy979_pc2 3 3 0.652 -0.24 0.121 0.616
SCZ_pwy984_pc5 2 2 0.014 -0.268 1 0.06
SCZ_pwy989_pc2 2 2 0.059 0.182 0.992 0.163
SCZ_pwy998_pc1 2 2 0.133 -0.408 0.957 0.17
SCZ_pwy999_pc1 3 3 0.009 0.261 0.983 0.034
T1D_pwy1034_pc5 2 2 0.118 0.937 0.966 0.274
T1D_pwy1044_pc3 3 3 0.268 -1.954 0.536 0.251
T1D_pwy1049_pc5 2 2 0.024 -1.084 0.999 0.055
T1D_pwy1053_pc1 2 2 0.106 -1.265 0.972 0.227
T1D_pwy1067_pc5 2 2 0.793 1.321 0.102 0.622
T1D_pwy1083_pc1 3 3 0.567 1.487 0.188 0.494
T1D_pwy1085_pc5 2 2 0.797 -1.339 0.098 0.624
T1D_pwy1115_pc3 2 2 0.039 -0.78 0.996 0.097
T1D_pwy1117_pc1 3 3 0.783 -0.508 0.047 0.806
T1D_pwy1117_pc2 2 2 0.177 -0.991 0.925 0.247
T1D_pwy1124_pc2 3 3 0.504 0.519 0.246 0.432
T1D_pwy1126_pc3 2 2 0.032 0.76 0.998 0.049
T1D_pwy1127_pc2 2 2 0.702 0.503 0.203 0.605
T1D_pwy1134_pc5 2 2 0.607 1.945 0.335 0.556
T1D_pwy1136_pc5 2 2 0.113 0.932 0.969 0.264
T1D_pwy1161_pc3 2 2 0.242 1.481 0.863 0.415
T1D_pwy1162_pc1 3 3 0.917 -0.076 0.007 0.954
T1D_pwy1196_pc4 2 2 0.765 -0.427 0.13 0.637
T1D_pwy1211_pc2 2 2 0.792 -0.203 0.103 0.728
T1D_pwy126_pc1 2 2 0.883 0.196 0.033 0.723
T1D_pwy134_pc4 4 4 0.711 -0.358 0.052 0.739
T1D_pwy139_pc3 2 2 0.798 0.271 0.097 0.629
T1D_pwy143_pc4 2 2 0.08 0.406 0.984 0.2
T1D_pwy147_pc1 2 2 0.024 -0.945 0.999 0.044
T1D_pwy196_pc3 2 2 0.022 -1.043 0.999 0.062
T1D_pwy198_pc1 3 3 0.579 -0.688 0.177 0.54
T1D_pwy228_pc1 2 2 0.994 -0.011 0 0.976
T1D_pwy249_pc5 2 2 0.069 -1.054 0.988 0.17
T1D_pwy255_pc1 2 2 0.079 0.506 0.985 0.218
T1D_pwy257_pc4 2 2 0.258 1.1 0.844 0.425
T1D_pwy262_pc2 2 2 0.011 0.947 1 0.007
T1D_pwy29_pc4 2 2 0.012 0.848 1 0.044
T1D_pwy311_pc3 2 2 0.09 0.981 0.98 0.224
T1D_pwy319_pc3 2 2 0.726 1.49 0.174 0.563
T1D_pwy334_pc4 2 2 0.012 0.848 1 0.044
T1D_pwy341_pc1 2 2 0.007 -0.524 1 0.007
T1D_pwy347_pc2 3 3 0.003 1.141 0.995 0.01
T1D_pwy347_pc3 3 3 0.386 -0.509 0.377 0.278
T1D_pwy354_pc1 2 2 0.869 -0.103 0.042 0.714
T1D_pwy356_pc1 3 3 0.567 1.487 0.188 0.494
T1D_pwy357_pc1 3 3 0.525 -1.341 0.225 0.424
T1D_pwy379_pc5 2 2 0.072 0.738 0.987 0.15
T1D_pwy383_pc3 2 2 0.052 0.908 0.993 0.081
T1D_pwy415_pc4 2 2 0.012 -0.998 1 0.049
T1D_pwy438_pc2 2 2 0.725 0.242 0.175 0.608
T1D_pwy464_pc5 2 2 0.937 -0.156 0.01 0.849
T1D_pwy477_pc4 2 2 0.959 -0.063 0.004 0.896
T1D_pwy548_pc1 2 2 0.167 0.777 0.932 0.326
T1D_pwy551_pc5 2 2 0.559 0.871 0.408 0.477
T1D_pwy556_pc1 3 3 0.031 -0.971 0.94 0.103
T1D_pwy568_pc3 2 2 0.644 0.608 0.281 0.519
T1D_pwy58_pc5 3 3 0.993 -0.01 0 0.988
T1D_pwy63_pc5 2 2 0.958 0.084 0.004 0.892
T1D_pwy640_pc3 2 2 0.177 1.885 0.924 0.22
T1D_pwy65_pc5 2 2 0.125 0.961 0.962 0.284
T1D_pwy668_pc4 2 2 0.132 -0.873 0.958 0.212
T1D_pwy670_pc4 2 2 0.132 -0.873 0.958 0.212
T1D_pwy674_pc5 2 2 0.892 0.084 0.029 0.699
T1D_pwy686_pc3 2 2 0.101 -1.044 0.975 0.187
T1D_pwy687_pc3 2 2 0.739 1.36 0.159 0.576
T1D_pwy698_pc4 2 2 0.036 0.913 0.997 0.103
T1D_pwy707_pc5 2 2 0.758 -1.108 0.137 0.647
T1D_pwy748_pc5 3 3 0.479 -2.055 0.272 0.355
T1D_pwy749_pc4 2 2 0.718 -0.387 0.184 0.598
T1D_pwy754_pc4 2 2 0.864 0.154 0.045 0.765
T1D_pwy762_pc4 2 2 0.046 0.638 0.995 0.094
T1D_pwy762_pc5 3 3 0.598 0.214 0.162 0.576
T1D_pwy777_pc1 2 2 0.979 0.029 0.001 0.943
T1D_pwy78_pc5 3 3 0.219 0.932 0.61 0.22
T1D_pwy805_pc3 3 3 0.961 0.034 0.002 0.976
T1D_pwy806_pc5 2 2 0.451 1.143 0.577 0.461
T1D_pwy835_pc1 2 2 0.658 0.396 0.262 0.541
T1D_pwy838_pc3 3 3 0.494 -0.361 0.256 0.41
T1D_pwy846_pc4 2 2 0.025 0.767 0.999 0.081
T1D_pwy864_pc1 2 2 0.536 -1.94 0.443 0.546
T1D_pwy873_pc3 2 2 0.064 -1.074 0.99 0.145
T1D_pwy881_pc1 2 2 0.686 -2.297 0.225 0.534
T1D_pwy882_pc1 2 2 0.686 -2.297 0.225 0.534
T1D_pwy889_pc1 3 3 0.525 -1.341 0.225 0.424
T1D_pwy890_pc1 2 2 0.713 -1.294 0.19 0.59
T1D_pwy891_pc1 3 3 0.525 -1.341 0.225 0.424
T1D_pwy893_pc1 2 2 0.71 -1.8 0.193 0.585
T1D_pwy894_pc1 3 3 0.525 -1.341 0.225 0.424
T1D_pwy895_pc1 3 3 0.525 -1.341 0.225 0.424
T1D_pwy896_pc1 3 3 0.525 -1.341 0.225 0.424
T1D_pwy906_pc1 2 2 0.094 1.094 0.978 0.119
T1D_pwy972_pc3 2 2 0.049 -0.864 0.994 0.114
T1D_pwy974_pc1 3 3 0.472 0.499 0.279 0.338
T1D_pwy989_pc2 3 3 0.933 0.021 0.005 0.921
T1D_pwy98_pc5 2 2 0.473 -1.693 0.542 0.533
T1D_pwy991_pc5 2 2 0.434 -3.711 0.603 0.523
T1D_pwy99_pc2 2 2 0.124 0.507 0.962 0.2
T1D_pwy9_pc5 5 5 0.292 0.833 0.269 0.248
T2Dbmiadj_pwy1001_pc3 3 3 0.455 -0.278 0.297 0.327
T2Dbmiadj_pwy1025_pc3 3 3 0.956 -0.011 0.002 0.972
T2Dbmiadj_pwy1043_pc4 2 2 0.056 -0.311 0.992 0.076
T2Dbmiadj_pwy1046_pc4 2 2 0.054 -0.395 0.993 0.079
T2Dbmiadj_pwy104_pc2 2 2 0.784 0.129 0.111 0.626
T2Dbmiadj_pwy1098_pc5 2 2 0.009 -0.228 1 0.018
T2Dbmiadj_pwy1111_pc4 2 2 0.825 0.076 0.074 0.644
T2Dbmiadj_pwy1137_pc2 2 2 0.164 0.497 0.935 0.32
T2Dbmiadj_pwy1138_pc2 2 2 0.164 0.497 0.935 0.32
T2Dbmiadj_pwy1139_pc1 2 2 0.816 0.144 0.081 0.687
T2Dbmiadj_pwy1178_pc3 4 4 0.759 0.109 0.036 0.74
T2Dbmiadj_pwy1189_pc2 3 3 0.726 -0.175 0.075 0.736
T2Dbmiadj_pwy1217_pc5 2 2 0.98 0.011 0.001 0.948
T2Dbmiadj_pwy1218_pc5 2 2 0.98 0.011 0.001 0.948
T2Dbmiadj_pwy123_pc3 3 3 0.418 -0.33 0.338 0.258
T2Dbmiadj_pwy126_pc2 2 2 0.008 -0.551 1 0.004
T2Dbmiadj_pwy130_pc1 2 2 0.939 0.033 0.009 0.837
T2Dbmiadj_pwy191_pc4 2 2 0.921 0.043 0.015 0.789
T2Dbmiadj_pwy206_pc4 2 2 0.358 0.039 0.716 0.322
T2Dbmiadj_pwy209_pc3 2 2 0.011 -0.356 1 0.026
T2Dbmiadj_pwy213_pc5 2 2 0.927 0.075 0.013 0.835
T2Dbmiadj_pwy214_pc1 2 2 0.052 0.224 0.993 0.075
T2Dbmiadj_pwy237_pc1 3 3 0.058 0.434 0.888 0.14
T2Dbmiadj_pwy244_pc2 2 2 0.984 0.004 0.001 0.96
T2Dbmiadj_pwy259_pc3 2 2 0.962 -0.015 0.003 0.896
T2Dbmiadj_pwy264_pc2 3 3 0.028 -0.615 0.945 0.054
T2Dbmiadj_pwy269_pc5 2 2 0.74 0.303 0.158 0.586
T2Dbmiadj_pwy278_pc3 2 2 0.69 0.22 0.219 0.572
T2Dbmiadj_pwy287_pc3 2 2 0.972 -0.017 0.002 0.923
T2Dbmiadj_pwy30_pc2 2 2 0.179 0.661 0.923 0.29
T2Dbmiadj_pwy324_pc3 2 2 0.531 0.273 0.451 0.516
T2Dbmiadj_pwy336_pc4 2 2 0.003 -0.279 1 0.009
T2Dbmiadj_pwy340_pc2 3 3 0.745 0.115 0.065 0.769
T2Dbmiadj_pwy366_pc3 3 3 0.63 -0.145 0.137 0.635
T2Dbmiadj_pwy369_pc1 2 2 0.098 0.292 0.977 0.21
T2Dbmiadj_pwy372_pc3 3 3 0.607 0.155 0.154 0.613
T2Dbmiadj_pwy373_pc3 2 2 0.604 -0.225 0.34 0.564
T2Dbmiadj_pwy3_pc3 4 4 0.545 -0.152 0.134 0.532
T2Dbmiadj_pwy405_pc5 2 2 0.016 0.283 0.999 0.017
T2Dbmiadj_pwy416_pc2 2 2 0.217 -0.201 0.888 0.405
T2Dbmiadj_pwy419_pc5 2 2 0.874 -0.076 0.038 0.734
T2Dbmiadj_pwy426_pc2 2 2 0.701 -0.244 0.205 0.546
T2Dbmiadj_pwy432_pc4 2 2 0.183 0.403 0.92 0.364
T2Dbmiadj_pwy433_pc3 2 1 0.655 0.158 0.267 0.563
T2Dbmiadj_pwy456_pc4 3 3 0.74 0.08 0.068 0.764
T2Dbmiadj_pwy484_pc3 3 3 0.017 0.397 0.967 0.078
T2Dbmiadj_pwy486_pc4 2 2 0.015 0.233 0.999 0.041
T2Dbmiadj_pwy492_pc2 2 2 0.716 -0.068 0.186 0.544
T2Dbmiadj_pwy495_pc4 2 2 0.889 0.083 0.03 0.838
T2Dbmiadj_pwy4_pc1 2 2 0.129 0.346 0.959 0.293
T2Dbmiadj_pwy506_pc4 2 2 0.383 -0.036 0.679 0.334
T2Dbmiadj_pwy520_pc2 2 2 0.053 -0.46 0.993 0.118
T2Dbmiadj_pwy552_pc3 2 2 0.185 0.423 0.918 0.371
T2Dbmiadj_pwy578_pc3 2 2 0.807 -0.103 0.089 0.628
T2Dbmiadj_pwy579_pc3 3 3 0.347 -0.214 0.426 0.317
T2Dbmiadj_pwy580_pc3 2 2 0.683 -0.144 0.228 0.59
T2Dbmiadj_pwy581_pc3 2 2 0.668 -0.159 0.249 0.589
T2Dbmiadj_pwy58_pc5 2 2 0.002 0.409 1 0.002
T2Dbmiadj_pwy638_pc5 2 2 0.026 -0.286 0.998 0.041
T2Dbmiadj_pwy645_pc3 3 3 0.269 0.338 0.535 0.212
T2Dbmiadj_pwy658_pc3 2 2 0.948 -0.017 0.007 0.855
T2Dbmiadj_pwy661_pc2 2 2 0.93 -0.037 0.012 0.888
T2Dbmiadj_pwy662_pc3 2 2 0.605 0.157 0.338 0.604
T2Dbmiadj_pwy671_pc4 2 2 0.091 -0.255 0.98 0.116
T2Dbmiadj_pwy673_pc4 2 2 0.495 0.327 0.509 0.492
T2Dbmiadj_pwy687_pc5 2 2 0.142 0.329 0.951 0.308
T2Dbmiadj_pwy691_pc2 3 3 0.63 0.26 0.137 0.609
T2Dbmiadj_pwy703_pc5 2 2 0.007 -0.184 1 0.008
T2Dbmiadj_pwy728_pc3 2 2 0.96 0.018 0.004 0.887
T2Dbmiadj_pwy744_pc2 2 2 0.716 -0.068 0.186 0.544
T2Dbmiadj_pwy759_pc3 2 2 0.948 0.024 0.007 0.866
T2Dbmiadj_pwy766_pc4 2 2 0.864 0.095 0.045 0.703
T2Dbmiadj_pwy769_pc1 2 2 0.097 0.349 0.977 0.214
T2Dbmiadj_pwy772_pc3 2 2 0.698 -0.258 0.209 0.572
T2Dbmiadj_pwy781_pc5 2 2 0.204 0.233 0.901 0.372
T2Dbmiadj_pwy783_pc3 3 3 0.956 -0.011 0.002 0.971
T2Dbmiadj_pwy832_pc3 2 2 0.011 -0.356 1 0.026
T2Dbmiadj_pwy839_pc2 2 2 0.987 0.009 0 0.968
T2Dbmiadj_pwy866_pc3 2 2 0.927 0.041 0.013 0.825
T2Dbmiadj_pwy910_pc2 3 3 0.026 0.564 0.949 0.095
T2Dbmiadj_pwy911_pc3 2 2 0.008 0.325 1 0.016
T2Dbmiadj_pwy936_pc3 2 2 0.668 -0.227 0.248 0.562
T2Dbmiadj_pwy944_pc5 2 2 0.105 0.344 0.973 0.156
T2Dbmiadj_pwy949_pc4 2 2 0.157 0.261 0.94 0.163
T2Dbmiadj_pwy952_pc3 2 2 0.026 -0.496 0.998 0.043
T2Dbmiadj_pwy968_pc4 2 2 0.001 0.379 1 0
T2Dbmiadj_pwy983_pc2 2 2 0.727 -0.068 0.173 0.55
T2Dbmiadj_pwy984_pc3 4 4 0.754 0.086 0.038 0.765
T2Dbmiadj_pwy997_pc5 2 2 0.038 0.27 0.996 0.096
T2Dunadj_pwy1001_pc3 2 2 0.774 -0.171 0.121 0.547
T2Dunadj_pwy1003_pc2 2 2 0.95 -0.024 0.006 0.881
T2Dunadj_pwy1005_pc5 2 2 0.028 -0.348 0.998 0.078
T2Dunadj_pwy1006_pc2 2 2 0.074 0.289 0.987 0.198
T2Dunadj_pwy1036_pc1 3 3 0.59 0.017 0.168 0.536
T2Dunadj_pwy1036_pc3 2 2 0.121 0.498 0.964 0.298
T2Dunadj_pwy1037_pc1 3 3 0.043 0.049 0.915 0.156
T2Dunadj_pwy108_pc3 2 2 0.098 -0.271 0.977 0.133
T2Dunadj_pwy1092_pc3 2 2 0.293 -0.491 0.802 0.491
T2Dunadj_pwy1098_pc5 2 2 0.227 -0.397 0.879 0.396
T2Dunadj_pwy1137_pc1 2 2 0.034 0.432 0.997 0.07
T2Dunadj_pwy1138_pc1 2 2 0.034 0.432 0.997 0.07
T2Dunadj_pwy1149_pc4 2 2 0.047 0.328 0.995 0.099
T2Dunadj_pwy1167_pc3 2 2 0.077 0.237 0.986 0.133
T2Dunadj_pwy1189_pc2 2 2 0.882 0.112 0.034 0.74
T2Dunadj_pwy1193_pc4 2 2 0.141 0.095 0.952 0.347
T2Dunadj_pwy1193_pc5 4 4 0.263 -0.041 0.387 0.188
T2Dunadj_pwy1206_pc5 2 2 0.042 0.393 0.996 0.056
T2Dunadj_pwy1213_pc1 2 2 0.969 -0.02 0.002 0.935
T2Dunadj_pwy141_pc1 3 3 0.036 0.049 0.93 0.143
T2Dunadj_pwy159_pc1 3 3 0.041 0.053 0.919 0.154
T2Dunadj_pwy170_pc4 2 2 0.894 -0.077 0.027 0.724
T2Dunadj_pwy200_pc4 2 2 0.747 0.135 0.15 0.652
T2Dunadj_pwy209_pc3 2 2 0.01 -0.316 1 0.016
T2Dunadj_pwy210_pc1 2 2 0.032 -0.044 0.998 0.087
T2Dunadj_pwy210_pc2 2 2 0.142 0.104 0.951 0.351
T2Dunadj_pwy210_pc3 3 3 0.03 0.218 0.941 0.125
T2Dunadj_pwy213_pc5 2 2 0.683 -0.193 0.228 0.568
T2Dunadj_pwy217_pc3 2 2 0.027 -0.27 0.998 0.038
T2Dunadj_pwy227_pc4 2 2 0.027 -0.209 0.998 0.068
T2Dunadj_pwy244_pc1 3 3 0.04 -0.048 0.921 0.154
T2Dunadj_pwy250_pc4 2 2 0.052 0.588 0.993 0.062
T2Dunadj_pwy257_pc1 3 3 0.04 0.05 0.922 0.153
T2Dunadj_pwy264_pc3 3 3 0.842 0.078 0.025 0.858
T2Dunadj_pwy275_pc1 3 3 0.04 0.048 0.922 0.153
T2Dunadj_pwy278_pc3 2 2 0.711 0.2 0.192 0.522
T2Dunadj_pwy365_pc1 2 2 0.415 0.13 0.632 0.339
T2Dunadj_pwy370_pc2 2 2 0.118 0.109 0.966 0.286
T2Dunadj_pwy397_pc1 3 3 0.582 0.021 0.174 0.528
T2Dunadj_pwy399_pc1 2 2 0.952 -0.023 0.006 0.861
T2Dunadj_pwy39_pc5 2 2 0.923 0.022 0.015 0.82
T2Dunadj_pwy404_pc5 3 3 0.472 0.029 0.279 0.333
T2Dunadj_pwy412_pc1 3 3 0.039 0.048 0.923 0.15
T2Dunadj_pwy416_pc3 2 2 0.056 -0.145 0.992 0.086
T2Dunadj_pwy416_pc5 2 2 0.913 0.006 0.019 0.784
T2Dunadj_pwy433_pc3 2 1 0.052 0.218 0.993 0.12
T2Dunadj_pwy435_pc1 2 2 0.009 -0.349 1 0.028
T2Dunadj_pwy437_pc1 2 2 0.033 0.311 0.997 0.066
T2Dunadj_pwy461_pc1 2 2 0.055 0.262 0.993 0.126
T2Dunadj_pwy489_pc4 2 2 0.041 0.3 0.996 0.063
T2Dunadj_pwy490_pc1 2 2 0.015 0.055 0.999 0.039
T2Dunadj_pwy490_pc2 4 4 0.259 -0.042 0.391 0.181
T2Dunadj_pwy491_pc1 3 3 0.591 0.019 0.167 0.539
T2Dunadj_pwy491_pc2 2 2 0.119 -0.099 0.966 0.286
T2Dunadj_pwy492_pc1 2 2 0.018 0.041 0.999 0.05
T2Dunadj_pwy492_pc2 3 3 0.478 -0.061 0.273 0.34
T2Dunadj_pwy4_pc1 2 2 0.005 0.275 1 0.006
T2Dunadj_pwy512_pc2 2 2 0.74 0.153 0.158 0.608
T2Dunadj_pwy535_pc3 2 2 0.79 0.064 0.105 0.653
T2Dunadj_pwy53_pc3 2 2 0.793 0.137 0.102 0.564
T2Dunadj_pwy561_pc5 2 2 0.86 0.073 0.048 0.651
T2Dunadj_pwy600_pc5 2 2 0.913 0.072 0.019 0.799
T2Dunadj_pwy61_pc1 2 2 0.819 -0.12 0.079 0.615
T2Dunadj_pwy638_pc5 2 2 0.046 -0.291 0.995 0.1
T2Dunadj_pwy653_pc2 2 2 0.146 -0.305 0.948 0.225
T2Dunadj_pwy661_pc2 2 2 0.9 -0.045 0.025 0.838
T2Dunadj_pwy662_pc3 3 2 0.33 0.183 0.449 0.312
T2Dunadj_pwy687_pc5 2 2 0.15 0.303 0.946 0.349
T2Dunadj_pwy715_pc3 2 2 0.757 0.086 0.139 0.614
T2Dunadj_pwy744_pc1 2 2 0.018 0.041 0.999 0.05
T2Dunadj_pwy744_pc2 3 3 0.478 -0.061 0.273 0.34
T2Dunadj_pwy74_pc5 3 3 0.606 0.018 0.155 0.559
T2Dunadj_pwy766_pc3 2 2 0.785 0.093 0.11 0.56
T2Dunadj_pwy768_pc2 2 2 0.773 0.079 0.122 0.615
T2Dunadj_pwy771_pc3 2 1 0.176 -0.434 0.926 0.371
T2Dunadj_pwy780_pc1 2 2 0.943 -0.023 0.008 0.878
T2Dunadj_pwy781_pc5 3 3 0.471 0.102 0.28 0.332
T2Dunadj_pwy787_pc4 2 2 0.041 0.3 0.996 0.063
T2Dunadj_pwy832_pc3 2 2 0.01 -0.316 1 0.016
T2Dunadj_pwy839_pc2 2 2 0.992 -0.005 0 0.975
T2Dunadj_pwy84_pc4 2 2 0.841 -0.076 0.061 0.634
T2Dunadj_pwy856_pc1 4 4 0.002 0.348 0.976 0.013
T2Dunadj_pwy910_pc2 3 3 0.035 0.498 0.931 0.114
T2Dunadj_pwy921_pc5 2 2 0.083 0.266 0.983 0.2
T2Dunadj_pwy922_pc1 2 2 0.961 0.016 0.004 0.906
T2Dunadj_pwy928_pc2 2 2 0.128 -0.206 0.96 0.05
T2Dunadj_pwy936_pc3 2 2 0.664 -0.213 0.253 0.563
T2Dunadj_pwy93_pc5 2 2 0.076 0.159 0.986 0.11
T2Dunadj_pwy944_pc5 2 2 0.121 0.322 0.964 0.195
T2Dunadj_pwy948_pc4 2 2 0.636 -0.117 0.293 0.524
T2Dunadj_pwy94_pc1 3 3 0.591 0.019 0.167 0.539
T2Dunadj_pwy94_pc2 2 2 0.119 -0.099 0.966 0.286
T2Dunadj_pwy954_pc1 3 3 0.04 -0.05 0.922 0.153
T2Dunadj_pwy955_pc1 2 2 0.085 0.315 0.982 0.192
T2Dunadj_pwy960_pc2 2 2 0.759 0.108 0.137 0.543
T2Dunadj_pwy968_pc5 2 2 0.751 0.119 0.145 0.72
T2Dunadj_pwy96_pc1 2 2 0.043 0.043 0.996 0.117
T2Dunadj_pwy983_pc1 3 3 0.042 0.052 0.917 0.155
T2Dunadj_pwy983_pc2 3 3 0.488 -0.062 0.262 0.352
T2Dunadj_pwy989_pc2 2 2 0.173 0.095 0.928 0.063
T2Dunadj_pwy992_pc2 2 2 0.124 -0.204 0.963 0.049
T2Dunadj_pwy997_pc5 2 2 0.047 0.239 0.995 0.13
TC_pwy1006_pc4 2 2 0.976 0.006 0.001 0.948
TC_pwy1010_pc2 3 2 0.27 0.234 0.533 0.23
TC_pwy1011_pc2 3 2 0.27 0.234 0.533 0.23
TC_pwy1016_pc2 2 2 0.033 -0.202 0.997 0.052
TC_pwy1017_pc2 2 2 0.073 -0.226 0.987 0.098
TC_pwy1031_pc3 2 2 0.225 -1.242 0.88 0.339
TC_pwy1050_pc5 2 2 0.96 -0.01 0.004 0.912
TC_pwy1051_pc5 4 4 0.667 0.091 0.07 0.686
TC_pwy1060_pc2 4 3 0.946 -0.012 0.002 0.936
TC_pwy1064_pc5 2 2 0.359 -0.882 0.715 0.46
TC_pwy1076_pc5 3 3 0.404 -0.395 0.356 0.399
TC_pwy1079_pc2 3 2 0.323 0.224 0.458 0.269
TC_pwy1083_pc5 4 4 0.249 0.587 0.404 0.226
TC_pwy1092_pc3 3 2 0.434 0.117 0.32 0.371
TC_pwy1117_pc5 3 3 0.151 0.699 0.721 0.19
TC_pwy1127_pc1 2 2 0.317 1.102 0.772 0.409
TC_pwy1150_pc1 2 2 0.677 -0.189 0.236 0.557
TC_pwy1150_pc5 2 2 0.313 0.221 0.777 0.444
TC_pwy1151_pc1 2 2 0.774 0.117 0.121 0.634
TC_pwy1195_pc5 3 3 0.122 0.944 0.772 0.147
TC_pwy1202_pc4 2 2 0.774 -0.115 0.121 0.634
TC_pwy1204_pc1 2 2 0.163 0.43 0.936 0.295
TC_pwy1211_pc4 2 2 0.662 -0.087 0.256 0.574
TC_pwy1213_pc1 2 2 0.055 0.204 0.992 0.114
TC_pwy1217_pc4 2 2 0.071 0.118 0.988 0.098
TC_pwy1218_pc4 2 2 0.071 0.118 0.988 0.098
TC_pwy122_pc1 2 2 0.932 -0.012 0.011 0.837
TC_pwy150_pc5 2 2 0.718 -0.077 0.184 0.599
TC_pwy165_pc1 2 2 0.128 0.14 0.96 0.257
TC_pwy16_pc1 2 2 0.919 -0.015 0.016 0.811
TC_pwy199_pc2 3 3 0.979 -0.007 0 0.985
TC_pwy201_pc4 2 2 0.056 0.121 0.992 0.103
TC_pwy203_pc1 2 2 0.125 0.145 0.962 0.256
TC_pwy209_pc2 3 3 0.566 0.118 0.188 0.492
TC_pwy223_pc3 2 2 0.168 0.356 0.932 0.209
TC_pwy251_pc5 2 2 0.278 0.179 0.821 0.401
TC_pwy277_pc4 2 2 0.671 0.218 0.244 0.563
TC_pwy285_pc3 3 3 0.329 0.199 0.451 0.321
TC_pwy288_pc1 2 2 0.088 -0.212 0.981 0.169
TC_pwy288_pc4 2 2 0.944 0.029 0.008 0.905
TC_pwy302_pc5 2 2 0.763 -0.066 0.133 0.62
TC_pwy305_pc1 2 2 0.272 0.216 0.829 0.394
TC_pwy313_pc4 2 2 0.506 0.558 0.491 0.501
TC_pwy34_pc5 5 5 0.004 0.267 0.898 0.03
TC_pwy354_pc5 3 3 0.127 -0.48 0.763 0.152
TC_pwy355_pc5 2 2 0.319 0.608 0.769 0.406
TC_pwy356_pc5 4 4 0.249 0.587 0.404 0.226
TC_pwy358_pc5 2 2 0.32 -1.258 0.768 0.412
TC_pwy365_pc1 2 2 0.9 -0.019 0.024 0.786
TC_pwy388_pc5 3 3 0.438 -0.341 0.316 0.421
TC_pwy428_pc3 2 2 0.247 -1.189 0.857 0.373
TC_pwy429_pc4 3 3 0.667 -0.153 0.111 0.674
TC_pwy42_pc3 2 2 0.868 0.067 0.043 0.805
TC_pwy432_pc3 5 4 0.528 0.065 0.106 0.552
TC_pwy433_pc1 2 1 0.067 -0.206 0.989 0.146
TC_pwy436_pc2 2 2 0.046 0.134 0.995 0.108
TC_pwy454_pc2 2 2 0.04 -0.14 0.996 0.096
TC_pwy459_pc5 3 3 0.508 0.384 0.242 0.466
TC_pwy461_pc4 2 2 0.834 -0.071 0.066 0.699
TC_pwy465_pc1 2 2 0.242 -0.483 0.862 0.377
TC_pwy474_pc3 2 2 0.98 0.005 0.001 0.959
TC_pwy477_pc5 3 3 0.282 0.906 0.516 0.271
TC_pwy484_pc1 3 3 0.536 -0.115 0.215 0.451
TC_pwy487_pc5 2 2 0.326 -0.64 0.759 0.409
TC_pwy50_pc3 2 2 0.682 0.146 0.229 0.557
TC_pwy50_pc5 3 3 0.061 0.224 0.881 0.131
TC_pwy512_pc4 2 2 0.398 1.073 0.657 0.474
TC_pwy519_pc4 3 3 0.292 0.264 0.501 0.246
TC_pwy520_pc1 2 2 0.886 -0.09 0.032 0.767
TC_pwy537_pc5 2 2 0.066 0.155 0.989 0.107
