factor num_snp_fdr<0.2 num_snp_noMHC pval_in_fitting slope_in_fitting rsq_in_fitting pval_in_resampling
wbc_pwy152_pc5 2 1 0.312 0.14 0.778 0.477
wbc_pwy160_pc4 2 2 0.074 0.058 0.987 0.186
wbc_pwy167_pc3 3 2 0.431 0.068 0.324 0.275
wbc_pwy171_pc1 3 3 0.538 0.095 0.214 0.414
wbc_pwy18_pc2 2 2 0.05 0.074 0.994 0.156
wbc_pwy197_pc3 2 2 0.846 -0.018 0.057 0.688
wbc_pwy214_pc4 2 2 0.043 0.051 0.995 0.126
wbc_pwy217_pc3 2 2 0.902 0.016 0.023 0.743
wbc_pwy221_pc3 2 2 0.099 -0.114 0.976 0.257
wbc_pwy227_pc5 2 2 0.941 0.006 0.008 0.824
wbc_pwy235_pc1 2 2 0.14 0.119 0.952 0.337
wbc_pwy237_pc3 2 2 0.963 -0.008 0.003 0.89
wbc_pwy23_pc4 2 2 0.319 0.126 0.769 0.475
wbc_pwy240_pc1 2 2 0.111 0.12 0.97 0.285
wbc_pwy268_pc3 2 2 0.03 -0.089 0.998 0.076
wbc_pwy284_pc1 2 2 0.029 0.114 0.998 0.071
wbc_pwy317_pc3 3 3 0.334 -0.087 0.444 0.293
wbc_pwy321_pc5 2 1 0.093 0.133 0.979 0.137
wbc_pwy326_pc5 2 1 0.668 0.098 0.248 0.525
wbc_pwy66_pc2 3 3 0.082 -0.136 0.843 0.255
wbc_pwy69_pc5 2 2 0.059 0.085 0.992 0.16
wbc_pwy71_pc2 2 2 0.862 0.019 0.046 0.66
wbc_pwy77_pc1 2 2 0.138 0.101 0.954 0.325
wbc_pwy98_pc5 3 3 0.416 0.068 0.341 0.267
