factors	hsq	SE	zscore	pval	qvalues
pwy143_pc3	0.999999	0.753008	1.32800581135924	0.184176187102731	0.848587734084721
pwy143_pc4	0.820907	0.521406	1.57441034433819	0.115392613887321	0.848587734084721
pwy143_pc5	0.385763	0.671094	0.574827073405514	0.565408254779001	0.999999263093018
pwy144_pc1	0.150887	0.681632	0.22136137974743	0.824811061008186	0.999999263093018
pwy144_pc2	0.999999	0.793823	1.25972540478167	0.207768437497783	0.848587734084721
pwy144_pc3	0.705233	0.625644	1.12721132145437	0.25965314489768	0.848587734084721
pwy144_pc4	0.633466	0.785505	0.806444261971598	0.419986734244979	0.937521226641367
pwy144_pc5	0.095114	0.763569	0.124565036034726	0.900867909950169	0.999999263093018
pwy145_pc1	0.399551	0.730165	0.54720645333589	0.5842369031255	0.999999263093018
pwy145_pc2	0.999999	0.75286	1.32826687564753	0.184089958471762	0.848587734084721
pwy145_pc3	0.731534	0.71914	1.01723447451122	0.309041899614341	0.865617996109388
pwy145_pc4	0.348604	0.672163	0.518630153697838	0.604018677283997	0.999999263093018
pwy145_pc5	0.999999	0.623773	1.60314569562966	0.108902491403102	0.848587734084721
pwy146_pc1	0.302106	0.670107	0.450832478992161	0.652110290820185	0.999999263093018
pwy146_pc2	0.999999	0.635833	1.57273843918136	0.11577939529822	0.848587734084721
pwy146_pc3	1e-06	0.936334	1.06799496760771e-06	0.999999147863304	0.999999263093018
pwy146_pc4	0.374538	0.889	0.421302587176603	0.673534141267533	0.999999263093018
pwy146_pc5	0.758546	0.622023	1.21948223779507	0.222661213457876	0.848587734084721
pwy147_pc1	0.545488	0.736796	0.740351467706122	0.4590867589937	0.968386132252335
pwy147_pc2	0.888511	0.579606	1.53295687070182	0.125286481929271	0.848587734084721
pwy147_pc3	1e-06	0.807287	1.23871683800185e-06	0.99999901164696	0.999999263093018
pwy147_pc4	1e-06	0.779899	1.2822173127546e-06	0.999998976938603	0.999999263093018
pwy147_pc5	1e-06	0.76876	1.30079608720537e-06	0.999998962114885	0.999999263093018
pwy148_pc1	0.54617	0.904076	0.6041195651693	0.545764152578435	0.999999263093018
pwy148_pc2	0.210937	0.808076	0.261036090664739	0.794064675499511	0.999999263093018
pwy148_pc3	0.099818	0.822302	0.121388492305747	0.903383331286934	0.999999263093018
pwy148_pc4	0.971325	0.546907	1.7760332195419	0.0757274419422321	0.848587734084721
pwy148_pc5	0.123581	0.721613	0.171256615388027	0.864021992330432	0.999999263093018
pwy149_pc1	0.999999	0.798749	1.25195649697214	0.210585716260341	0.848587734084721
pwy149_pc2	0.999999	0.489324	2.04363366603723	0.0409897508162459	0.848587734084721
pwy149_pc3	0.74354	0.673651	1.10374659875811	0.269703075482541	0.848587734084721
pwy149_pc4	0.979828	0.728757	1.34451950375777	0.178780453823994	0.848587734084721
pwy149_pc5	0.999999	0.729492	1.3708155812538	0.17043245250493	0.848587734084721
pwy15_pc1	0.691046	0.671818	1.02862084671741	0.303657877938703	0.858154990450018
pwy15_pc2	0.155986	0.905884	0.172192024585929	0.8632865676938	0.999999263093018
pwy15_pc3	0.674259	0.66688	1.01106495921305	0.311985340144348	0.866000109766088
pwy15_pc4	1e-06	0.993997	1.0060392536396e-06	0.999999197296812	0.999999263093018
pwy15_pc5	0.278085	0.70359	0.395237283076792	0.692667779938659	0.999999263093018
pwy150_pc1	0.284079	0.802717	0.353896827898251	0.723416204375294	0.999999263093018
pwy150_pc2	1e-06	0.870523	1.1487347261359e-06	0.999999083442298	0.999999263093018
pwy150_pc3	0.798577	0.646807	1.23464495591421	0.216962669958927	0.848587734084721
pwy150_pc4	0.896982	0.567557	1.58042628317508	0.114009276407314	0.848587734084721
pwy150_pc5	0.642522	0.78827	0.815103961840486	0.415012804050225	0.937521226641367
pwy151_pc1	0.18527	0.627062	0.295457227514983	0.767644622098335	0.999999263093018
pwy151_pc2	0.999999	0.639955	1.56260830839668	0.118144752873399	0.848587734084721
pwy151_pc3	0.299614	0.772223	0.387988961737736	0.698024202275663	0.999999263093018
pwy151_pc4	0.999999	0.576452	1.73474807963196	0.0827854361673823	0.848587734084721
