factor num_snp_fdr<0.2 num_snp_noMHC pval_in_fitting slope_in_fitting rsq_in_fitting pval_in_resampling
T1D_pwy252_pc1 2 2 0.303 1.357 0.79 0.4
T1D_pwy253_pc5 3 3 0.12 -0.753 0.774 0.126
T1D_pwy254_pc1 2 1 NaN 0.731 1 0
T1D_pwy273_pc5 2 2 0.206 -1.181 0.899 0.366
T1D_pwy29_pc1 2 2 0.026 -0.599 0.998 0.077
T1D_pwy29_pc3 2 1 NaN -0.553 1 0
T1D_pwy295_pc1 2 2 0.047 -0.759 0.995 0.029
T1D_pwy297_pc1 2 2 0.003 0.433 1 0.003
T1D_pwy297_pc3 2 2 0.876 -0.107 0.037 0.827
T1D_pwy3_pc4 2 2 0.23 2.145 0.875 0.371
T1D_pwy300_pc1 2 2 0.873 0.319 0.039 0.713
T1D_pwy320_pc4 2 2 0.177 -0.927 0.924 0.315
T1D_pwy327_pc1 2 2 0.043 -0.644 0.995 0.114
T1D_pwy327_pc2 2 2 0.737 -1.626 0.161 0.555
T1D_pwy34_pc1 2 2 0.057 0.814 0.992 0.152
T1D_pwy54_pc2 2 2 0.05 -1.125 0.994 0.022
T1D_pwy65_pc5 2 2 0.116 0.603 0.967 0.203
T1D_pwy68_pc4 2 2 0.094 -0.614 0.978 0.22
T1D_pwy7_pc3 2 2 0.121 -1.451 0.964 0.254
T1D_pwy77_pc4 2 2 0.103 -0.971 0.974 0.233
T1D_pwy78_pc1 2 2 0.059 0.469 0.991 0.131
T1D_pwy85_pc1 2 2 0.086 0.381 0.982 0.163
T1D_pwy94_pc2 2 2 0.99 0.007 0 0.98
T2Dbmiadj_pwy10_pc5 2 2 0.498 0.149 0.503 0.495
T2Dbmiadj_pwy110_pc2 2 2 0.989 -0.006 0 0.966
T2Dbmiadj_pwy124_pc3 2 2 0.989 -0.005 0 0.981
T2Dbmiadj_pwy126_pc3 2 2 0.996 -0.001 0 0.997
T2Dbmiadj_pwy127_pc3 2 2 0.01 0.176 1 0.005
T2Dbmiadj_pwy140_pc4 3 0 0.929 -0.018 0.005 0.948
T2Dbmiadj_pwy162_pc1 2 2 0.158 -0.25 0.939 0.285
T2Dbmiadj_pwy193_pc5 10 0 0.174 -0.043 0.195 0.172
T2Dbmiadj_pwy238_pc3 3 3 0.606 0.106 0.155 0.606
T2Dbmiadj_pwy238_pc5 14 0 0.407 0.022 0.054 0.37
T2Dbmiadj_pwy260_pc3 2 2 0.98 -0.006 0.001 0.966
T2Dbmiadj_pwy293_pc1 2 2 0.697 0.15 0.21 0.585
T2Dbmiadj_pwy303_pc3 2 2 0.998 0.001 0 0.998
T2Dbmiadj_pwy304_pc3 3 3 0.468 -0.159 0.283 0.424
T2Dbmiadj_pwy311_pc3 2 2 0.772 -0.105 0.123 0.678
T2Dbmiadj_pwy313_pc3 2 2 0.202 -0.22 0.903 0.264
T2Dbmiadj_pwy320_pc3 12 0 0.422 0.021 0.059 0.419
T2Dbmiadj_pwy321_pc5 12 0 0.142 0.046 0.185 0.126
T2Dbmiadj_pwy322_pc2 2 2 0.383 -0.145 0.68 0.363
T2Dbmiadj_pwy322_pc4 4 4 0.085 0.196 0.681 0.094
T2Dbmiadj_pwy323_pc3 2 2 0.565 -0.09 0.399 0.551
T2Dbmiadj_pwy325_pc3 2 0 0.907 0.037 0.021 0.807
T2Dbmiadj_pwy325_pc4 12 0 0.146 0.045 0.182 0.127
T2Dbmiadj_pwy325_pc5 4 0 0.937 0.011 0.002 0.939
T2Dbmiadj_pwy326_pc3 3 3 0.714 -0.062 0.082 0.756
T2Dbmiadj_pwy326_pc4 14 0 0.406 -0.022 0.054 0.369
T2Dbmiadj_pwy44_pc5 3 3 0.001 -0.314 0.997 0.003
T2Dbmiadj_pwy45_pc5 2 2 0.306 0.094 0.786 0.272
T2Dbmiadj_pwy72_pc5 2 2 0.107 0.427 0.972 0.147
T2Dunadj_pwy11_pc3 2 2 0.125 -0.223 0.962 0.124
T2Dunadj_pwy13_pc2 2 2 0.007 0.192 1 0.017
T2Dunadj_pwy132_pc5 2 2 0.092 -0.613 0.979 0.041
T2Dunadj_pwy153_pc4 2 2 0.087 0.153 0.981 0.194
T2Dunadj_pwy167_pc1 2 2 0.102 -0.145 0.975 0.112
T2Dunadj_pwy179_pc5 2 2 0.107 -0.164 0.972 0.237
T2Dunadj_pwy180_pc2 3 3 0.756 -0.083 0.06 0.749
T2Dunadj_pwy193_pc5 10 0 0.008 -0.073 0.563 0.012
T2Dunadj_pwy213_pc2 2 2 0.109 0.156 0.971 0.217
T2Dunadj_pwy217_pc1 2 2 0.623 0.237 0.312 0.544
T2Dunadj_pwy223_pc4 2 2 0.014 -0.204 0.999 0.031
T2Dunadj_pwy238_pc3 5 5 0.684 0.048 0.046 0.706
T2Dunadj_pwy238_pc4 2 0 0.099 -0.19 0.976 0.21
T2Dunadj_pwy238_pc5 13 0 0.017 0.056 0.39 0.012
T2Dunadj_pwy247_pc3 2 2 0.759 -0.103 0.136 0.64
T2Dunadj_pwy269_pc5 2 2 0.496 -0.183 0.507 0.504
T2Dunadj_pwy275_pc1 2 2 0.104 -0.141 0.974 0.076
T2Dunadj_pwy277_pc4 2 2 0.046 -0.177 0.995 0.015
T2Dunadj_pwy285_pc5 2 2 0.689 0.055 0.22 0.564
T2Dunadj_pwy287_pc3 3 3 0.007 0.161 0.986 0.018
T2Dunadj_pwy303_pc3 2 2 0.991 0.004 0 0.969
T2Dunadj_pwy304_pc3 2 2 0.968 0.012 0.003 0.921
T2Dunadj_pwy313_pc3 2 2 0.17 -0.199 0.93 0.205
T2Dunadj_pwy320_pc3 12 0 0.036 0.049 0.341 0.036
T2Dunadj_pwy321_pc3 4 4 0.164 -0.153 0.529 0.146
T2Dunadj_pwy321_pc5 11 0 0.003 0.075 0.599 0.003
T2Dunadj_pwy322_pc2 2 2 0.084 0.197 0.983 0.171
T2Dunadj_pwy322_pc4 6 0 0.02 0.165 0.692 0.023
T2Dunadj_pwy325_pc3 3 0 0.931 0.014 0.005 0.947
T2Dunadj_pwy325_pc4 10 0 0.006 0.074 0.587 0.006
T2Dunadj_pwy325_pc5 7 0 0.281 -0.076 0.189 0.279
T2Dunadj_pwy326_pc3 3 3 0.81 -0.034 0.036 0.832
T2Dunadj_pwy326_pc4 12 0 0.027 -0.053 0.371 0.026
T2Dunadj_pwy330_pc3 2 2 0.042 0.221 0.996 0.094
T2Dunadj_pwy39_pc1 2 2 0.072 0.284 0.987 0.088
T2Dunadj_pwy45_pc5 2 2 0.339 0.087 0.742 0.331
T2Dunadj_pwy75_pc3 2 2 0.855 0.053 0.051 0.702
T2Dunadj_pwy87_pc2 2 2 0.725 0.09 0.176 0.57
TC_pwy113_pc4 3 3 0.046 -0.28 0.911 0.078
TC_pwy141_pc5 2 2 0.058 0.147 0.992 0.053
TC_pwy148_pc2 2 2 0.109 0.238 0.971 0.216
TC_pwy187_pc4 7 0 0.201 -0.17 0.256 0.182
TC_pwy194_pc1 2 2 0.627 0.124 0.305 0.575
TC_pwy232_pc5 3 3 0.004 0.192 0.993 0.004
TC_pwy238_pc5 2 0 0.199 0.058 0.905 0.244
TC_pwy241_pc5 4 4 0.25 0.096 0.403 0.224
TC_pwy244_pc2 2 2 0.946 -0.015 0.007 0.9
TC_pwy265_pc2 2 2 0.688 0.031 0.221 0.585
TC_pwy268_pc5 2 2 0.046 0.205 0.995 0.036
TC_pwy283_pc2 2 2 0.852 -0.033 0.053 0.737
TC_pwy303_pc1 2 2 0.036 0.362 0.997 0.077
TC_pwy310_pc2 2 2 0.255 -0.302 0.848 0.373
TC_pwy321_pc5 2 0 0.242 0.062 0.862 0.258
TC_pwy325_pc4 2 0 0.236 0.059 0.869 0.258
TC_pwy326_pc4 2 0 0.216 -0.057 0.889 0.253
TC_pwy327_pc5 2 2 0.15 -0.181 0.946 0.262
TC_pwy39_pc4 4 4 0.07 -0.15 0.717 0.075
TC_pwy60_pc3 2 2 0.039 0.117 0.996 0.051
TC_pwy62_pc5 2 2 0.186 0.126 0.917 0.321
TC_pwy80_pc1 2 2 0.957 -0.017 0.005 0.909
TC_pwy87_pc5 2 2 0.099 0.141 0.976 0.169
TC_pwy97_pc4 2 2 0.913 -0.021 0.019 0.833
TC_pwy99_pc2 2 2 0.946 0.019 0.007 0.896
TG_pwy1_pc4 2 2 0.306 -0.098 0.786 0.256
TG_pwy10_pc1 2 2 0.037 -0.119 0.997 0.033
TG_pwy101_pc4 2 2 0.57 0.084 0.391 0.503
TG_pwy102_pc3 2 2 0.277 0.507 0.822 0.41
TG_pwy103_pc4 2 2 0.029 0.153 0.998 0.049
TG_pwy107_pc2 2 2 0.783 0.124 0.111 0.724
TG_pwy117_pc5 2 2 0.337 0.21 0.745 0.389
TG_pwy13_pc2 8 8 0.908 -0.006 0.002 0.895
TG_pwy147_pc4 2 2 0.024 -0.189 0.999 0.045
TG_pwy15_pc2 2 2 0.185 -0.091 0.918 0.248
TG_pwy15_pc3 3 3 0.426 -0.057 0.329 0.377
TG_pwy152_pc5 2 2 0.634 -0.053 0.296 0.6
TG_pwy164_pc2 2 2 0.669 0.056 0.247 0.6
TG_pwy193_pc5 5 0 0.134 0.045 0.468 0.143
TG_pwy194_pc3 2 2 0.113 0.253 0.969 0.122
TG_pwy20_pc4 2 2 0.904 -0.022 0.023 0.842
TG_pwy210_pc4 2 2 0.156 -0.299 0.941 0.268
TG_pwy238_pc5 4 0 0.21 -0.038 0.458 0.227
TG_pwy24_pc1 2 2 0.03 0.122 0.998 0.026
TG_pwy241_pc5 2 2 0.945 0.018 0.007 0.912
TG_pwy255_pc4 2 2 0.67 0.041 0.245 0.6
TG_pwy263_pc1 2 2 0.927 0.026 0.013 0.889
TG_pwy288_pc4 2 0 0.062 0.107 0.991 0.104
TG_pwy29_pc2 2 2 0.001 0.075 1 0.002
TG_pwy291_pc2 2 2 0.087 -0.082 0.981 0.123
TG_pwy301_pc2 2 2 0.386 0.218 0.676 0.381
TG_pwy31_pc3 2 2 0.758 0.036 0.137 0.654
TG_pwy320_pc3 6 0 0.136 -0.038 0.387 0.132
TG_pwy320_pc4 2 2 0.391 -0.174 0.668 0.386
TG_pwy321_pc5 4 0 0.233 -0.044 0.426 0.242
TG_pwy325_pc4 4 0 0.223 -0.042 0.44 0.236
TG_pwy325_pc5 2 0 0.016 0.09 0.999 0.024
TG_pwy326_pc4 4 0 0.209 0.038 0.458 0.227
TG_pwy331_pc4 3 0 0.015 0.125 0.97 0.036
TG_pwy36_pc5 2 2 0.105 -0.133 0.973 0.121
TG_pwy40_pc5 2 2 0.032 0.155 0.997 0.06
TG_pwy50_pc1 2 2 0.029 0.201 0.998 0.053
TG_pwy61_pc1 2 2 0.077 -0.286 0.985 0.08
TG_pwy61_pc2 2 2 0.187 -0.245 0.916 0.253
TG_pwy64_pc3 2 2 0.103 0.154 0.974 0.177
TG_pwy7_pc2 4 4 0.888 0.011 0.008 0.886
TG_pwy8_pc2 2 2 0.085 0.288 0.982 0.116
TG_pwy81_pc4 2 2 0.11 0.148 0.97 0.174
TG_pwy90_pc1 2 2 0.155 -0.268 0.942 0.265
TG_pwy96_pc2 2 2 0.617 0.261 0.32 0.593
TG_pwy97_pc4 2 2 0.039 -0.155 0.996 0.066
ukb.allasthma_pwy115_pc1 2 2 0.01 -0.302 1 0.002
ukb.allasthma_pwy116_pc1 2 2 0.993 0.003 0 0.985
ukb.allasthma_pwy132_pc2 2 2 0.804 0.115 0.092 0.678
ukb.allasthma_pwy144_pc4 2 0 0.58 -0.307 0.376 0.536
ukb.allasthma_pwy153_pc3 3 3 0.477 0.069 0.273 0.484
ukb.allasthma_pwy154_pc3 2 2 0.205 0.213 0.9 0.376
ukb.allasthma_pwy156_pc4 2 2 0.888 -0.032 0.03 0.765
ukb.allasthma_pwy162_pc1 2 2 0.891 -0.029 0.029 0.8
ukb.allasthma_pwy164_pc5 2 2 0.053 0.177 0.993 0.095
ukb.allasthma_pwy169_pc5 2 2 0.079 0.155 0.985 0.158
ukb.allasthma_pwy174_pc3 2 2 0.125 0.182 0.962 0.235
ukb.allasthma_pwy186_pc2 2 2 0.168 0.292 0.932 0.325
ukb.allasthma_pwy193_pc2 2 2 0.777 -0.073 0.117 0.681
ukb.allasthma_pwy193_pc5 5 0 0.433 -0.049 0.159 0.466
ukb.allasthma_pwy217_pc1 2 2 0.072 0.266 0.987 0.121
ukb.allasthma_pwy221_pc4 2 2 0.796 0.083 0.1 0.669
ukb.allasthma_pwy238_pc3 2 0 0.003 0.252 1 0.006
ukb.allasthma_pwy238_pc5 6 0 0.559 0.033 0.073 0.578
ukb.allasthma_pwy243_pc3 2 2 0.019 0.28 0.999 0.031
ukb.allasthma_pwy251_pc1 2 2 0.006 0.262 1 0.013
ukb.allasthma_pwy263_pc3 2 2 0.747 -0.064 0.15 0.668
ukb.allasthma_pwy275_pc2 2 2 0.432 -0.202 0.605 0.441
ukb.allasthma_pwy277_pc4 2 2 0.857 0.05 0.05 0.742
ukb.allasthma_pwy278_pc5 2 2 0.002 0.186 1 0.002
ukb.allasthma_pwy280_pc5 2 2 0.028 -0.212 0.998 0.05
ukb.allasthma_pwy286_pc3 2 2 0.995 -0.002 0 0.991
ukb.allasthma_pwy299_pc3 2 2 0.992 -0.003 0 0.987
ukb.allasthma_pwy304_pc3 3 3 0.547 -0.111 0.205 0.487
ukb.allasthma_pwy320_pc3 6 0 0.339 0.051 0.182 0.342
ukb.allasthma_pwy321_pc5 6 0 0.585 0.034 0.064 0.6
ukb.allasthma_pwy324_pc3 2 2 0.721 -0.107 0.181 0.676
ukb.allasthma_pwy325_pc3 2 0 0.016 0.235 0.999 0.025
ukb.allasthma_pwy325_pc4 6 0 0.571 0.033 0.068 0.585
ukb.allasthma_pwy325_pc5 2 0 0.157 -0.226 0.94 0.284
ukb.allasthma_pwy326_pc3 2 0 0.065 -0.211 0.99 0.138
ukb.allasthma_pwy326_pc4 6 0 0.534 -0.034 0.082 0.553
ukb.allasthma_pwy328_pc2 2 2 0.657 0.062 0.263 0.599
ukb.allasthma_pwy329_pc3 2 2 0.017 -0.157 0.999 0.002
ukb.allasthma_pwy330_pc2 2 2 0.403 -0.113 0.651 0.411
ukb.allasthma_pwy331_pc1 2 2 0.125 0.192 0.962 0.208
ukb.allasthma_pwy59_pc1 2 2 0.962 -0.014 0.004 0.912
ukb.allasthma_pwy60_pc1 2 2 0.787 -0.129 0.108 0.615
ukb.allasthma_pwy76_pc3 2 2 0.956 0.019 0.005 0.902
ukb.allasthma_pwy8_pc4 3 3 0.002 0.225 0.996 0.005
wbc_pwy102_pc3 2 2 0.13 0.182 0.959 0.251
wbc_pwy110_pc2 2 0 0.041 0.147 0.996 0.053
wbc_pwy113_pc5 2 0 0.738 -0.043 0.16 0.596
wbc_pwy126_pc5 2 0 0.173 -0.108 0.928 0.309
wbc_pwy13_pc3 2 2 0.271 -0.185 0.829 0.175
wbc_pwy139_pc2 2 2 0.056 0.149 0.992 0.129
wbc_pwy140_pc2 2 0 0.058 -0.13 0.992 0.052
wbc_pwy144_pc1 2 2 0.73 -0.118 0.169 0.588
wbc_pwy157_pc3 3 3 0.878 -0.013 0.015 0.895
wbc_pwy179_pc2 3 3 0.12 0.24 0.774 0.091
wbc_pwy18_pc4 2 0 0.102 -0.119 0.974 0.189
wbc_pwy193_pc4 3 3 0.378 -0.083 0.387 0.288
wbc_pwy193_pc5 9 0 0.002 -0.05 0.708 0.004
wbc_pwy194_pc1 4 4 0.025 -0.174 0.852 0.011
wbc_pwy197_pc5 3 3 0.502 0.049 0.248 0.511
wbc_pwy210_pc5 4 4 0.784 -0.021 0.029 0.748
wbc_pwy211_pc3 2 0 0.022 0.176 0.999 0.03
wbc_pwy218_pc5 2 0 0.167 -0.132 0.933 0.303
wbc_pwy222_pc1 2 2 0.997 -0.001 0 0.99
wbc_pwy236_pc4 2 0 0.076 0.236 0.986 0.164
wbc_pwy238_pc5 14 0 0 0.052 0.722 0
wbc_pwy253_pc1 2 2 0.019 0.088 0.999 0.043
wbc_pwy253_pc2 2 2 0.039 -0.171 0.996 0.052
wbc_pwy253_pc3 2 2 0.037 -0.102 0.997 0.066
wbc_pwy272_pc4 2 2 0.975 0.006 0.002 0.95
wbc_pwy275_pc3 2 2 0.069 0.141 0.988 0.156
wbc_pwy278_pc2 2 2 0.059 0.123 0.992 0.034
wbc_pwy285_pc4 2 2 0.561 -0.05 0.405 0.545
wbc_pwy288_pc4 2 0 0.09 0.233 0.98 0.135
wbc_pwy293_pc1 2 2 0.812 -0.05 0.085 0.679
wbc_pwy295_pc5 2 2 0.966 0.005 0.003 0.921
wbc_pwy297_pc3 3 3 0.917 0.008 0.007 0.941
wbc_pwy306_pc2 2 0 0.041 0.181 0.996 0.057
wbc_pwy309_pc5 2 0 0.697 0.05 0.21 0.658
wbc_pwy32_pc1 2 2 0.014 -0.205 1 0.012
wbc_pwy320_pc3 12 0 0.001 0.05 0.678 0.001
wbc_pwy321_pc5 12 0 0.005 0.047 0.53 0.005
wbc_pwy322_pc4 3 0 0.107 0.162 0.797 0.189
wbc_pwy325_pc3 2 0 0.742 -0.047 0.155 0.636
wbc_pwy325_pc4 10 0 0.002 0.049 0.677 0.003
wbc_pwy325_pc5 5 0 0.016 -0.096 0.801 0.028
wbc_pwy326_pc4 13 0 0 -0.05 0.722 0
wbc_pwy35_pc4 2 2 0.01 -0.192 1 0.006
wbc_pwy39_pc4 2 2 0.538 0.094 0.44 0.528
wbc_pwy5_pc3 2 2 0.038 0.154 0.996 0.089
wbc_pwy57_pc5 4 4 0.306 -0.089 0.335 0.298
wbc_pwy66_pc3 3 3 0.006 -0.096 0.987 0.028
wbc_pwy71_pc5 2 2 0.9 -0.03 0.025 0.797
wbc_pwy74_pc4 2 2 0.003 0.119 1 0.004
wbc_pwy8_pc2 2 2 0.066 0.183 0.989 0.106
wbc_pwy80_pc4 2 2 0.03 -0.139 0.998 0.044
wbc_pwy84_pc4 2 2 0.003 -0.069 1 0.005
wbc_pwy85_pc4 2 2 0.006 -0.069 1 0.016
wbc_pwy93_pc1 2 0 0.614 0.046 0.324 0.583
wbc_pwy95_pc3 3 3 0.002 0.235 0.996 0.009
WHR_pwy11_pc3 2 2 0.856 0.03 0.05 0.705
WHR_pwy126_pc5 2 2 0.029 -0.094 0.998 0.106
WHR_pwy140_pc5 2 2 0.073 -0.077 0.987 0.271
WHR_pwy175_pc1 2 2 0.883 -0.04 0.033 0.63
WHR_pwy176_pc3 2 2 0.042 0.114 0.996 0.133
WHR_pwy182_pc2 2 2 0.232 0.113 0.873 0.468
WHR_pwy232_pc1 2 2 0.232 -0.266 0.873 0.468
WHR_pwy235_pc2 2 2 0.881 -0.054 0.034 0.63
WHR_pwy240_pc2 2 2 0.057 0.23 0.992 0.025
WHR_pwy25_pc2 2 2 0.892 -0.037 0.029 0.66
WHR_pwy263_pc2 2 2 0.039 0.299 0.996 0.021
WHR_pwy281_pc3 2 2 0.123 -0.07 0.963 0.387
WHR_pwy285_pc3 2 2 0.037 -0.064 0.997 0.079
WHR_pwy287_pc3 3 3 0.002 -0.062 0.995 0.027
WHR_pwy43_pc2 2 2 0.01 0.167 1 0.051
WHR_pwy70_pc3 2 2 0.226 -0.205 0.879 0.465
WHR_pwy82_pc5 2 2 0.875 -0.03 0.038 0.614
